EMOTIVE VR DATA RECORDING
Date (year-month-day): 2022-06-27
Playback start time: 14:47
Session ID: 


Time from playback start (s),Sequence name,Video clip name,Video time (s),GSR,Arousal peak power
10.95,04_Opening Credits,04_OpeningCredits_Noninteractive,8.80,0,0
11.06,04_Opening Credits,04_OpeningCredits_Noninteractive,8.92,0,0
11.18,04_Opening Credits,04_OpeningCredits_Noninteractive,9.04,0,0
11.29,04_Opening Credits,04_OpeningCredits_Noninteractive,9.16,0,0
11.40,04_Opening Credits,04_OpeningCredits_Noninteractive,9.28,0,0
11.51,04_Opening Credits,04_OpeningCredits_Noninteractive,9.36,0,0
11.62,04_Opening Credits,04_OpeningCredits_Noninteractive,9.48,0,0
11.73,04_Opening Credits,04_OpeningCredits_Noninteractive,9.60,0,0
11.84,04_Opening Credits,04_OpeningCredits_Noninteractive,9.72,0,0
11.96,04_Opening Credits,04_OpeningCredits_Noninteractive,9.80,0,0
12.07,04_Opening Credits,04_OpeningCredits_Noninteractive,9.92,0,0
12.18,04_Opening Credits,04_OpeningCredits_Noninteractive,10.04,0,0
12.29,04_Opening Credits,04_OpeningCredits_Noninteractive,10.16,0,0
12.40,04_Opening Credits,04_OpeningCredits_Noninteractive,10.28,0,0
12.51,04_Opening Credits,04_OpeningCredits_Noninteractive,10.36,0,0
12.63,04_Opening Credits,04_OpeningCredits_Noninteractive,10.48,0,0
12.72,04_Opening Credits,04_OpeningCredits_Noninteractive,10.60,0,0
12.83,04_Opening Credits,04_OpeningCredits_Noninteractive,10.68,0,0
12.98,04_Opening Credits,04_OpeningCredits_Noninteractive,10.84,0,0
13.10,04_Opening Credits,04_OpeningCredits_Noninteractive,10.96,0,0
13.21,04_Opening Credits,04_OpeningCredits_Noninteractive,11.08,0,0
13.32,04_Opening Credits,04_OpeningCredits_Noninteractive,11.16,0,0
13.41,04_Opening Credits,04_OpeningCredits_Noninteractive,11.28,0,0
13.52,04_Opening Credits,04_OpeningCredits_Noninteractive,11.40,0,0
13.64,04_Opening Credits,04_OpeningCredits_Noninteractive,11.48,0,0
13.75,04_Opening Credits,04_OpeningCredits_Noninteractive,11.60,0,0
13.86,04_Opening Credits,04_OpeningCredits_Noninteractive,11.72,0,0
13.97,04_Opening Credits,04_OpeningCredits_Noninteractive,11.84,0,0
14.08,04_Opening Credits,04_OpeningCredits_Noninteractive,11.96,0,0
14.18,04_Opening Credits,04_OpeningCredits_Noninteractive,12.04,0,0
14.29,04_Opening Credits,04_OpeningCredits_Noninteractive,12.16,0,0
14.40,04_Opening Credits,04_OpeningCredits_Noninteractive,12.28,0,0
14.52,04_Opening Credits,04_OpeningCredits_Noninteractive,12.36,0,0
14.63,04_Opening Credits,04_OpeningCredits_Noninteractive,12.48,0,0
14.74,04_Opening Credits,04_OpeningCredits_Noninteractive,12.60,0,0
14.85,04_Opening Credits,04_OpeningCredits_Noninteractive,12.72,0,0
14.96,04_Opening Credits,04_OpeningCredits_Noninteractive,12.84,0,0
15.07,04_Opening Credits,04_OpeningCredits_Noninteractive,12.92,0,0
15.18,04_Opening Credits,04_OpeningCredits_Noninteractive,13.04,0,0
15.32,04_Opening Credits,04_OpeningCredits_Noninteractive,13.20,0,0
