EMOTIVE VR DATA RECORDING
Date (year-month-day): 2022-07-01
Playback start time: 13:35
Session ID: 


Time from playback start (s),Sequence name,Video clip name,Video time (s),GSR,Arousal peak power
5.77,07_Karl_B,07_Karl_B,3.64,2.038,0
5.88,07_Karl_B,07_Karl_B,3.72,2.038,0
5.99,07_Karl_B,07_Karl_B,3.84,2.038,0
6.10,07_Karl_B,07_Karl_B,3.96,2.0371,0
6.21,07_Karl_B,07_Karl_B,4.08,2.0358,0
6.32,07_Karl_B,07_Karl_B,4.20,2.0358,0
6.43,07_Karl_B,07_Karl_B,4.28,2.0353,0
6.55,07_Karl_B,07_Karl_B,4.40,2.0353,0
6.66,07_Karl_B,07_Karl_B,4.52,2.0353,0
6.77,07_Karl_B,07_Karl_B,4.64,2.0353,0
6.88,07_Karl_B,07_Karl_B,4.72,2.0353,0
6.99,07_Karl_B,07_Karl_B,4.84,2.0349,0
7.11,07_Karl_B,07_Karl_B,4.96,2.0349,0
7.21,07_Karl_B,07_Karl_B,5.08,2.034,0
7.33,07_Karl_B,07_Karl_B,5.20,2.0327,0
7.44,07_Karl_B,07_Karl_B,5.28,2.0327,0
7.55,07_Karl_B,07_Karl_B,5.40,2.0327,0
7.66,07_Karl_B,07_Karl_B,5.52,2.031,0
7.77,07_Karl_B,07_Karl_B,5.64,2.031,0
7.88,07_Karl_B,07_Karl_B,5.76,2.0283,0
8.00,07_Karl_B,07_Karl_B,5.84,2.0283,0
8.11,07_Karl_B,07_Karl_B,5.96,2.0257,0
8.22,07_Karl_B,07_Karl_B,6.08,2.0257,0
8.33,07_Karl_B,07_Karl_B,6.20,2.0231,0
8.44,07_Karl_B,07_Karl_B,6.28,2.0231,0
8.55,07_Karl_B,07_Karl_B,6.40,2.021,0
8.66,07_Karl_B,07_Karl_B,6.52,2.021,0
8.77,07_Karl_B,07_Karl_B,6.64,2.0184,0
8.89,07_Karl_B,07_Karl_B,6.76,2.0184,0
9.00,07_Karl_B,07_Karl_B,6.84,2.0162,0
9.11,07_Karl_B,07_Karl_B,6.96,2.0162,0
9.22,07_Karl_B,07_Karl_B,7.08,2.0136,0
9.33,07_Karl_B,07_Karl_B,7.20,2.0136,0
9.44,07_Karl_B,07_Karl_B,7.32,2.0115,0
9.55,07_Karl_B,07_Karl_B,7.40,2.0115,0
9.66,07_Karl_B,07_Karl_B,7.52,2.0098,0
9.78,07_Karl_B,07_Karl_B,7.64,2.0098,0
9.89,07_Karl_B,07_Karl_B,7.76,2.0098,0
10.00,07_Karl_B,07_Karl_B,7.84,2.0098,0
10.11,07_Karl_B,07_Karl_B,7.96,2.0098,0
10.22,07_Karl_B,07_Karl_B,8.08,2.0154,0
10.33,07_Karl_B,07_Karl_B,8.20,2.0301,0
10.43,07_Karl_B,07_Karl_B,8.28,2.0301,0
10.54,07_Karl_B,07_Karl_B,8.40,2.0301,0
10.65,07_Karl_B,07_Karl_B,8.52,2.0583,0
10.77,07_Karl_B,07_Karl_B,8.64,2.0583,0
10.88,07_Karl_B,07_Karl_B,8.72,2.1,0
10.99,07_Karl_B,07_Karl_B,8.84,2.1,0
11.10,07_Karl_B,07_Karl_B,8.96,2.1524,0
11.21,07_Karl_B,07_Karl_B,9.08,2.1524,0
11.32,07_Karl_B,07_Karl_B,9.20,2.205,0
11.43,07_Karl_B,07_Karl_B,9.28,2.205,0
11.54,07_Karl_B,07_Karl_B,9.40,2.2515,0
11.66,07_Karl_B,07_Karl_B,9.52,2.2515,0
11.77,07_Karl_B,07_Karl_B,9.64,2.2853,0
11.88,07_Karl_B,07_Karl_B,9.72,2.2853,0
11.99,07_Karl_B,07_Karl_B,9.84,2.3019,0
12.10,07_Karl_B,07_Karl_B,9.96,2.3019,0
12.21,07_Karl_B,07_Karl_B,10.08,2.3068,0
12.32,07_Karl_B,07_Karl_B,10.20,2.3068,0
12.43,07_Karl_B,07_Karl_B,10.28,2.3003,0.2969999
12.55,07_Karl_B,07_Karl_B,10.40,2.3003,0
12.66,07_Karl_B,07_Karl_B,10.52,2.2906,0
12.77,07_Karl_B,07_Karl_B,10.64,2.2906,0
12.88,07_Karl_B,07_Karl_B,10.76,2.2906,0
12.99,07_Karl_B,07_Karl_B,10.84,2.2831,0
13.10,07_Karl_B,07_Karl_B,10.96,2.2831,0
13.21,07_Karl_B,07_Karl_B,11.08,2.273,0
13.32,07_Karl_B,07_Karl_B,11.20,2.2636,0
13.44,07_Karl_B,07_Karl_B,11.28,2.2636,0
13.55,07_Karl_B,07_Karl_B,11.40,2.2636,0
13.66,07_Karl_B,07_Karl_B,11.52,2.2526,0
13.77,07_Karl_B,07_Karl_B,11.64,2.2526,0
13.88,07_Karl_B,07_Karl_B,11.76,2.2381,0
13.99,07_Karl_B,07_Karl_B,11.84,2.2381,0
14.11,07_Karl_B,07_Karl_B,11.96,2.2288,0
14.20,07_Karl_B,07_Karl_B,12.08,2.2288,0
14.31,07_Karl_B,07_Karl_B,12.16,2.2247,0
14.43,07_Karl_B,07_Karl_B,12.28,2.2247,0
14.54,07_Karl_B,07_Karl_B,12.40,2.2258,0
14.65,07_Karl_B,07_Karl_B,12.52,2.2258,0
14.76,07_Karl_B,07_Karl_B,12.60,2.2381,0
14.87,07_Karl_B,07_Karl_B,12.72,2.2381,0
14.97,07_Karl_B,07_Karl_B,12.84,2.2636,0
15.08,07_Karl_B,07_Karl_B,12.92,2.2636,0
15.19,07_Karl_B,07_Karl_B,13.04,2.2636,0
15.30,07_Karl_B,07_Karl_B,13.16,2.2987,0
15.41,07_Karl_B,07_Karl_B,13.28,2.2987,0
15.52,07_Karl_B,07_Karl_B,13.40,2.3448,0
15.64,07_Karl_B,07_Karl_B,13.48,2.3805,0
15.73,07_Karl_B,07_Karl_B,13.60,2.3805,0
15.84,07_Karl_B,07_Karl_B,13.72,2.3805,0
15.96,07_Karl_B,07_Karl_B,13.80,2.3989,0
16.07,07_Karl_B,07_Karl_B,13.92,2.3989,0
16.18,07_Karl_B,07_Karl_B,14.04,2.3989,0
16.29,07_Karl_B,07_Karl_B,14.16,2.3989,0
16.40,07_Karl_B,07_Karl_B,14.28,2.3747,0.1742001
16.50,07_Karl_B,07_Karl_B,14.36,2.3747,0
16.61,07_Karl_B,07_Karl_B,14.48,2.3747,0
16.72,07_Karl_B,07_Karl_B,14.60,2.3482,0
16.83,07_Karl_B,07_Karl_B,14.68,2.3243,0
16.95,07_Karl_B,07_Karl_B,14.80,2.3243,0
17.05,07_Karl_B,07_Karl_B,14.92,2.3123,0
17.17,07_Karl_B,07_Karl_B,15.04,2.3123,0
17.27,07_Karl_B,07_Karl_B,15.12,2.3068,0
17.38,07_Karl_B,07_Karl_B,15.24,2.3068,0
17.49,07_Karl_B,07_Karl_B,15.36,2.3068,0
17.60,07_Karl_B,07_Karl_B,15.44,2.3014,0
17.71,07_Karl_B,07_Karl_B,15.56,2.2992,0
17.82,07_Karl_B,07_Karl_B,15.68,2.2992,0
17.93,07_Karl_B,07_Karl_B,15.80,2.2976,0
18.03,07_Karl_B,07_Karl_B,15.88,2.2976,0
18.14,07_Karl_B,07_Karl_B,16.00,2.2976,0
18.25,07_Karl_B,07_Karl_B,16.12,2.2998,0
18.36,07_Karl_B,07_Karl_B,16.24,2.2998,0
18.48,07_Karl_B,07_Karl_B,16.32,2.3009,0
18.59,07_Karl_B,07_Karl_B,16.44,2.3009,0
18.70,07_Karl_B,07_Karl_B,16.56,2.3014,0
18.81,07_Karl_B,07_Karl_B,16.68,2.3014,0
18.92,07_Karl_B,07_Karl_B,16.80,2.3009,0.003799915
19.03,07_Karl_B,07_Karl_B,16.88,2.3009,0
19.14,07_Karl_B,07_Karl_B,17.00,2.3144,0
19.25,07_Karl_B,07_Karl_B,17.12,2.3144,0
19.37,07_Karl_B,07_Karl_B,17.24,2.3685,0
19.48,07_Karl_B,07_Karl_B,17.32,2.3685,0
19.59,07_Karl_B,07_Karl_B,17.44,2.4644,0
19.71,07_Karl_B,07_Karl_B,17.56,2.4644,0
19.81,07_Karl_B,07_Karl_B,17.68,2.5958,0
19.93,07_Karl_B,07_Karl_B,17.80,2.5958,0
20.04,07_Karl_B,07_Karl_B,17.88,2.7474,0
20.15,07_Karl_B,07_Karl_B,18.00,2.7474,0
20.26,07_Karl_B,07_Karl_B,18.12,2.8757,0
20.37,07_Karl_B,07_Karl_B,18.24,2.8757,0
20.48,07_Karl_B,07_Karl_B,18.36,2.8757,0
20.59,07_Karl_B,07_Karl_B,18.44,2.9637,0
20.71,07_Karl_B,07_Karl_B,18.56,2.9637,0
20.82,07_Karl_B,07_Karl_B,18.68,3.0091,0
20.93,07_Karl_B,07_Karl_B,18.80,3.0135,0
21.04,07_Karl_B,07_Karl_B,18.88,3.0135,0
21.15,07_Karl_B,07_Karl_B,19.00,3.0135,0
21.26,07_Karl_B,07_Karl_B,19.12,2.9901,0.7126
21.37,07_Karl_B,07_Karl_B,19.24,2.9901,0
21.48,07_Karl_B,07_Karl_B,19.36,2.9511,0
21.60,07_Karl_B,07_Karl_B,19.44,2.9511,0
21.71,07_Karl_B,07_Karl_B,19.56,2.9064,0
21.82,07_Karl_B,07_Karl_B,19.68,2.9064,0
21.93,07_Karl_B,07_Karl_B,19.80,2.8646,0
22.04,07_Karl_B,07_Karl_B,19.88,2.8646,0
22.15,07_Karl_B,07_Karl_B,20.00,2.8253,0
22.26,07_Karl_B,07_Karl_B,20.12,2.8253,0
22.38,07_Karl_B,07_Karl_B,20.24,2.7908,0
22.47,07_Karl_B,07_Karl_B,20.32,2.7908,0
22.58,07_Karl_B,07_Karl_B,20.44,2.7577,0
22.70,07_Karl_B,07_Karl_B,20.56,2.7577,0
22.81,07_Karl_B,07_Karl_B,20.68,2.7577,0
22.92,07_Karl_B,07_Karl_B,20.76,2.729,0
23.03,07_Karl_B,07_Karl_B,20.88,2.7044,0
23.14,07_Karl_B,07_Karl_B,21.00,2.7044,0
23.24,07_Karl_B,07_Karl_B,21.08,2.6831,0
23.35,07_Karl_B,07_Karl_B,21.20,2.6831,0
23.46,07_Karl_B,07_Karl_B,21.32,2.6831,0
23.57,07_Karl_B,07_Karl_B,21.44,2.6655,0
23.68,07_Karl_B,07_Karl_B,21.56,2.6655,0
23.79,07_Karl_B,07_Karl_B,21.64,2.6509,0
23.91,07_Karl_B,07_Karl_B,21.76,2.6509,0
24.00,07_Karl_B,07_Karl_B,21.88,2.6384,0
24.11,07_Karl_B,07_Karl_B,21.96,2.6384,0
24.23,07_Karl_B,07_Karl_B,22.08,2.6268,0
24.34,07_Karl_B,07_Karl_B,22.20,2.6268,0
24.45,07_Karl_B,07_Karl_B,22.32,2.6159,0
24.56,07_Karl_B,07_Karl_B,22.40,2.6159,0
24.67,07_Karl_B,07_Karl_B,22.52,2.6051,0
24.77,07_Karl_B,07_Karl_B,22.64,2.6051,0
24.88,07_Karl_B,07_Karl_B,22.72,2.6051,0
24.99,07_Karl_B,07_Karl_B,22.84,2.5958,0
25.10,07_Karl_B,07_Karl_B,22.96,2.5958,0
25.21,07_Karl_B,07_Karl_B,23.08,2.5918,0
25.32,07_Karl_B,07_Karl_B,23.20,2.6011,0
25.44,07_Karl_B,07_Karl_B,23.28,2.6011,0
25.54,07_Karl_B,07_Karl_B,23.40,2.6254,0
25.64,07_Karl_B,07_Karl_B,23.52,2.6254,0
25.76,07_Karl_B,07_Karl_B,23.60,2.6254,0
25.87,07_Karl_B,07_Karl_B,23.72,2.6697,0
25.98,07_Karl_B,07_Karl_B,23.84,2.6697,0
26.09,07_Karl_B,07_Karl_B,23.96,2.7312,0
26.20,07_Karl_B,07_Karl_B,24.08,2.7312,0
26.31,07_Karl_B,07_Karl_B,24.16,2.7976,0
26.43,07_Karl_B,07_Karl_B,24.28,2.7976,0
26.54,07_Karl_B,07_Karl_B,24.40,2.8662,0
26.64,07_Karl_B,07_Karl_B,24.52,2.8662,0
26.76,07_Karl_B,07_Karl_B,24.64,2.9245,0
26.87,07_Karl_B,07_Karl_B,24.72,2.9245,0
26.98,07_Karl_B,07_Karl_B,24.84,2.9663,0
27.09,07_Karl_B,07_Karl_B,24.96,2.9663,0
27.20,07_Karl_B,07_Karl_B,25.08,2.9663,0
27.32,07_Karl_B,07_Karl_B,25.16,2.9944,0
27.43,07_Karl_B,07_Karl_B,25.28,3.0082,0
27.52,07_Karl_B,07_Karl_B,25.40,3.0082,0
27.64,07_Karl_B,07_Karl_B,25.48,3.0126,0
27.75,07_Karl_B,07_Karl_B,25.60,3.0126,0
27.86,07_Karl_B,07_Karl_B,25.72,3.0161,0
27.97,07_Karl_B,07_Karl_B,25.84,3.0161,0
28.08,07_Karl_B,07_Karl_B,25.92,3.0161,0
28.19,07_Karl_B,07_Karl_B,26.04,3.0274,0
28.29,07_Karl_B,07_Karl_B,26.16,3.0274,0
28.40,07_Karl_B,07_Karl_B,26.28,3.0531,0
28.51,07_Karl_B,07_Karl_B,26.36,3.0918,0
28.63,07_Karl_B,07_Karl_B,26.48,3.0918,0
28.73,07_Karl_B,07_Karl_B,26.60,3.0918,0
28.85,07_Karl_B,07_Karl_B,26.72,3.138,0
28.96,07_Karl_B,07_Karl_B,26.80,3.138,0
29.06,07_Karl_B,07_Karl_B,26.92,3.1835,0
29.17,07_Karl_B,07_Karl_B,27.04,3.1835,0
29.28,07_Karl_B,07_Karl_B,27.12,3.2184,0
29.39,07_Karl_B,07_Karl_B,27.24,3.2184,0
29.50,07_Karl_B,07_Karl_B,27.36,3.2184,0
29.61,07_Karl_B,07_Karl_B,27.48,3.2381,0
29.73,07_Karl_B,07_Karl_B,27.60,3.2421,0
29.84,07_Karl_B,07_Karl_B,27.68,3.2421,0
29.95,07_Karl_B,07_Karl_B,27.80,3.2322,0.6503
30.06,07_Karl_B,07_Karl_B,27.92,3.2322,0
30.17,07_Karl_B,07_Karl_B,28.04,3.2322,0
30.28,07_Karl_B,07_Karl_B,28.16,3.2106,0
30.39,07_Karl_B,07_Karl_B,28.24,3.2106,0
30.50,07_Karl_B,07_Karl_B,28.36,3.1883,0
30.62,07_Karl_B,07_Karl_B,28.48,3.1616,0
30.73,07_Karl_B,07_Karl_B,28.60,3.1616,0
30.84,07_Karl_B,07_Karl_B,28.68,3.1296,0
30.95,07_Karl_B,07_Karl_B,28.80,3.1296,0
31.05,07_Karl_B,07_Karl_B,28.92,3.1296,0
31.16,07_Karl_B,07_Karl_B,29.00,3.0964,0
31.27,07_Karl_B,07_Karl_B,29.12,3.0964,0
31.38,07_Karl_B,07_Karl_B,29.24,3.0602,0
31.49,07_Karl_B,07_Karl_B,29.36,3.0602,0
31.61,07_Karl_B,07_Karl_B,29.48,3.0266,0
31.71,07_Karl_B,07_Karl_B,29.56,3.0266,0
31.81,07_Karl_B,07_Karl_B,29.68,2.9987,0
31.93,07_Karl_B,07_Karl_B,29.80,2.9987,0
32.04,07_Karl_B,07_Karl_B,29.88,2.9756,0
32.14,07_Karl_B,07_Karl_B,30.00,2.9756,0
32.26,07_Karl_B,07_Karl_B,30.12,2.9561,0
32.37,07_Karl_B,07_Karl_B,30.24,2.9561,0
32.48,07_Karl_B,07_Karl_B,30.32,2.9561,0
32.58,07_Karl_B,07_Karl_B,30.44,2.9411,0
32.69,07_Karl_B,07_Karl_B,30.56,2.9411,0
32.80,07_Karl_B,07_Karl_B,30.64,2.9303,0
32.91,07_Karl_B,07_Karl_B,30.76,2.9303,0
33.02,07_Karl_B,07_Karl_B,30.88,2.9212,0
33.14,07_Karl_B,07_Karl_B,31.00,2.9138,0
33.25,07_Karl_B,07_Karl_B,31.12,2.9138,0
33.34,07_Karl_B,07_Karl_B,31.20,2.9138,0
33.46,07_Karl_B,07_Karl_B,31.32,2.9064,0
33.57,07_Karl_B,07_Karl_B,31.44,2.9064,0
33.68,07_Karl_B,07_Karl_B,31.52,2.8983,0
33.79,07_Karl_B,07_Karl_B,31.64,2.8983,0
33.90,07_Karl_B,07_Karl_B,31.76,2.8886,0
34.01,07_Karl_B,07_Karl_B,31.88,2.8886,0
34.11,07_Karl_B,07_Karl_B,31.96,2.8797,0
34.22,07_Karl_B,07_Karl_B,32.08,2.8797,0
34.33,07_Karl_B,07_Karl_B,32.20,2.8725,0
34.44,07_Karl_B,07_Karl_B,32.32,2.8725,0
34.55,07_Karl_B,07_Karl_B,32.40,2.867,0
34.67,07_Karl_B,07_Karl_B,32.52,2.867,0
34.78,07_Karl_B,07_Karl_B,32.64,2.867,0
34.88,07_Karl_B,07_Karl_B,32.72,2.8622,0
34.99,07_Karl_B,07_Karl_B,32.84,2.8622,0
35.10,07_Karl_B,07_Karl_B,32.96,2.8582,0
35.21,07_Karl_B,07_Karl_B,33.08,2.8543,0
35.32,07_Karl_B,07_Karl_B,33.16,2.8543,0
35.43,07_Karl_B,07_Karl_B,33.28,2.8543,0
35.54,07_Karl_B,07_Karl_B,33.40,2.8503,0
35.64,07_Karl_B,07_Karl_B,33.52,2.8503,0
35.75,07_Karl_B,07_Karl_B,33.60,2.8456,0
35.86,07_Karl_B,07_Karl_B,33.72,2.8456,0
35.98,07_Karl_B,07_Karl_B,33.84,2.8417,0
36.09,07_Karl_B,07_Karl_B,33.96,2.8417,0
36.20,07_Karl_B,07_Karl_B,34.04,2.8378,0
36.31,07_Karl_B,07_Karl_B,34.16,2.8378,0
36.41,07_Karl_B,07_Karl_B,34.28,2.8346,0
36.52,07_Karl_B,07_Karl_B,34.36,2.8346,0
36.63,07_Karl_B,07_Karl_B,34.48,2.8323,0
36.74,07_Karl_B,07_Karl_B,34.60,2.8323,0
36.85,07_Karl_B,07_Karl_B,34.72,2.83,0
36.96,07_Karl_B,07_Karl_B,34.84,2.83,0
37.07,07_Karl_B,07_Karl_B,34.92,2.83,0
37.17,07_Karl_B,07_Karl_B,35.04,2.8276,0
37.29,07_Karl_B,07_Karl_B,35.16,2.8276,0
37.39,07_Karl_B,07_Karl_B,35.24,2.8245,0
37.51,07_Karl_B,07_Karl_B,35.36,2.8245,0
37.62,07_Karl_B,07_Karl_B,35.48,2.8207,0
37.73,07_Karl_B,07_Karl_B,35.60,2.8207,0
37.84,07_Karl_B,07_Karl_B,35.72,2.8168,0
37.95,07_Karl_B,07_Karl_B,35.80,2.8168,0
38.07,07_Karl_B,07_Karl_B,35.92,2.8145,0
38.18,07_Karl_B,07_Karl_B,36.04,2.8145,0
38.29,07_Karl_B,07_Karl_B,36.16,2.816,0
38.40,07_Karl_B,07_Karl_B,36.24,2.816,0
38.51,07_Karl_B,07_Karl_B,36.36,2.823,0
38.62,07_Karl_B,07_Karl_B,36.48,2.823,0
38.73,07_Karl_B,07_Karl_B,36.60,2.8346,0
38.84,07_Karl_B,07_Karl_B,36.72,2.8346,0
38.96,07_Karl_B,07_Karl_B,36.80,2.8503,0
39.07,07_Karl_B,07_Karl_B,36.92,2.8503,0
39.18,07_Karl_B,07_Karl_B,37.04,2.8662,0
39.29,07_Karl_B,07_Karl_B,37.16,2.8662,0
39.40,07_Karl_B,07_Karl_B,37.28,2.8662,0
39.51,07_Karl_B,07_Karl_B,37.36,2.8789,0
39.63,07_Karl_B,07_Karl_B,37.48,2.887,0
39.74,07_Karl_B,07_Karl_B,37.60,2.887,0
39.85,07_Karl_B,07_Karl_B,37.72,2.8894,0
39.96,07_Karl_B,07_Karl_B,37.80,2.8894,0
40.07,07_Karl_B,07_Karl_B,37.92,2.8894,0
40.18,07_Karl_B,07_Karl_B,38.04,2.8854,0.07489991
40.29,07_Karl_B,07_Karl_B,38.16,2.8854,0
40.39,07_Karl_B,07_Karl_B,38.24,2.8773,0
40.50,07_Karl_B,07_Karl_B,38.36,2.8773,0
40.61,07_Karl_B,07_Karl_B,38.48,2.8662,0
40.72,07_Karl_B,07_Karl_B,38.60,2.8662,0
40.84,07_Karl_B,07_Karl_B,38.68,2.8551,0
40.95,07_Karl_B,07_Karl_B,38.80,2.8551,0
41.06,07_Karl_B,07_Karl_B,38.92,2.8456,0
41.17,07_Karl_B,07_Karl_B,39.04,2.8456,0
41.28,07_Karl_B,07_Karl_B,39.12,2.8425,0
41.39,07_Karl_B,07_Karl_B,39.24,2.8425,0
41.50,07_Karl_B,07_Karl_B,39.36,2.8464,0
41.62,07_Karl_B,07_Karl_B,39.48,2.8464,0
41.73,07_Karl_B,07_Karl_B,39.60,2.859,0
41.84,07_Karl_B,07_Karl_B,39.68,2.859,0
41.95,07_Karl_B,07_Karl_B,39.80,2.8797,0
42.06,07_Karl_B,07_Karl_B,39.92,2.8797,0
42.17,07_Karl_B,07_Karl_B,40.04,2.904,0
42.29,07_Karl_B,07_Karl_B,40.16,2.904,0
42.39,07_Karl_B,07_Karl_B,40.24,2.904,0
42.51,07_Karl_B,07_Karl_B,40.36,2.927,0
42.62,07_Karl_B,07_Karl_B,40.48,2.9444,0
42.73,07_Karl_B,07_Karl_B,40.60,2.9444,0
42.84,07_Karl_B,07_Karl_B,40.68,2.9536,0
42.95,07_Karl_B,07_Karl_B,40.80,2.9536,0
43.07,07_Karl_B,07_Karl_B,40.92,2.9536,0
43.18,07_Karl_B,07_Karl_B,41.04,2.9553,0
43.29,07_Karl_B,07_Karl_B,41.16,2.9553,0
43.40,07_Karl_B,07_Karl_B,41.24,2.9494,0.1128001
43.51,07_Karl_B,07_Karl_B,41.36,2.9494,0
43.61,07_Karl_B,07_Karl_B,41.48,2.9394,0
43.72,07_Karl_B,07_Karl_B,41.56,2.9261,0
43.83,07_Karl_B,07_Karl_B,41.68,2.9261,0
43.94,07_Karl_B,07_Karl_B,41.80,2.9261,0
44.05,07_Karl_B,07_Karl_B,41.92,2.913,0
44.16,07_Karl_B,07_Karl_B,42.04,2.913,0
44.27,07_Karl_B,07_Karl_B,42.12,2.9081,0
44.37,07_Karl_B,07_Karl_B,42.24,2.9081,0
44.48,07_Karl_B,07_Karl_B,42.36,2.9024,0
44.59,07_Karl_B,07_Karl_B,42.44,2.9024,0
44.71,07_Karl_B,07_Karl_B,42.56,2.9024,0
44.82,07_Karl_B,07_Karl_B,42.68,2.8959,0
44.93,07_Karl_B,07_Karl_B,42.80,2.8894,0
45.04,07_Karl_B,07_Karl_B,42.88,2.8894,0
45.15,07_Karl_B,07_Karl_B,43.00,2.8765,0
45.26,07_Karl_B,07_Karl_B,43.12,2.8765,0
45.38,07_Karl_B,07_Karl_B,43.24,2.8765,0
45.48,07_Karl_B,07_Karl_B,43.36,2.8677,0
45.60,07_Karl_B,07_Karl_B,43.44,2.8677,0
45.71,07_Karl_B,07_Karl_B,43.56,2.8638,0
45.82,07_Karl_B,07_Karl_B,43.68,2.863,0
45.93,07_Karl_B,07_Karl_B,43.80,2.863,0
46.04,07_Karl_B,07_Karl_B,43.92,2.863,0
46.16,07_Karl_B,07_Karl_B,44.00,2.8622,0
46.27,07_Karl_B,07_Karl_B,44.12,2.8622,0
46.38,07_Karl_B,07_Karl_B,44.24,2.8566,0
46.49,07_Karl_B,07_Karl_B,44.36,2.8566,0
46.60,07_Karl_B,07_Karl_B,44.44,2.8495,0
46.71,07_Karl_B,07_Karl_B,44.56,2.8495,0
46.82,07_Karl_B,07_Karl_B,44.68,2.8456,0
46.93,07_Karl_B,07_Karl_B,44.80,2.8456,0
47.05,07_Karl_B,07_Karl_B,44.92,2.8448,0
47.16,07_Karl_B,07_Karl_B,45.00,2.8448,0
47.27,07_Karl_B,07_Karl_B,45.12,2.8495,0
47.38,07_Karl_B,07_Karl_B,45.24,2.8495,0
47.49,07_Karl_B,07_Karl_B,45.36,2.859,0
47.60,07_Karl_B,07_Karl_B,45.48,2.859,0
47.71,07_Karl_B,07_Karl_B,45.56,2.8701,0
47.82,07_Karl_B,07_Karl_B,45.68,2.8701,0
47.94,07_Karl_B,07_Karl_B,45.80,2.8886,0
48.05,07_Karl_B,07_Karl_B,45.92,2.8886,0
48.16,07_Karl_B,07_Karl_B,46.00,2.9146,0
48.27,07_Karl_B,07_Karl_B,46.12,2.9146,0
48.38,07_Karl_B,07_Karl_B,46.24,2.9146,0
48.49,07_Karl_B,07_Karl_B,46.36,2.9452,0
48.61,07_Karl_B,07_Karl_B,46.48,2.9747,0
48.72,07_Karl_B,07_Karl_B,46.56,2.9747,0
48.83,07_Karl_B,07_Karl_B,46.68,2.997,0
48.94,07_Karl_B,07_Karl_B,46.80,2.997,0
49.05,07_Karl_B,07_Karl_B,46.92,2.997,0
49.16,07_Karl_B,07_Karl_B,47.00,3.0091,0
