EMOTIVE VR DATA RECORDING
Date (year-month-day): 2022-07-01
Playback start time: 13:18
Session ID: 


Time from playback start (s),Sequence name,Video clip name,Video time (s),GSR,Arousal peak power
8.21,07_Karl_B,07_Karl_B,6.08,2.0257,0
8.32,07_Karl_B,07_Karl_B,6.16,2.0231,0
8.43,07_Karl_B,07_Karl_B,6.28,2.0231,0
8.55,07_Karl_B,07_Karl_B,6.40,2.021,0
8.66,07_Karl_B,07_Karl_B,6.52,2.021,0
8.76,07_Karl_B,07_Karl_B,6.60,2.0184,0
8.86,07_Karl_B,07_Karl_B,6.72,2.0184,0
8.98,07_Karl_B,07_Karl_B,6.84,2.0162,0
9.09,07_Karl_B,07_Karl_B,6.92,2.0162,0
9.20,07_Karl_B,07_Karl_B,7.04,2.0136,0
9.31,07_Karl_B,07_Karl_B,7.16,2.0136,0
9.42,07_Karl_B,07_Karl_B,7.28,2.0115,0
9.54,07_Karl_B,07_Karl_B,7.40,2.0115,0
9.64,07_Karl_B,07_Karl_B,7.48,2.0098,0
9.76,07_Karl_B,07_Karl_B,7.60,2.0098,0
9.87,07_Karl_B,07_Karl_B,7.72,2.0098,0
9.98,07_Karl_B,07_Karl_B,7.84,2.0098,0
10.09,07_Karl_B,07_Karl_B,7.96,2.0154,0
10.20,07_Karl_B,07_Karl_B,8.04,2.0154,0
10.32,07_Karl_B,07_Karl_B,8.16,2.0301,0
10.43,07_Karl_B,07_Karl_B,8.28,2.0301,0
10.54,07_Karl_B,07_Karl_B,8.40,2.0301,0
10.65,07_Karl_B,07_Karl_B,8.48,2.0583,0
10.76,07_Karl_B,07_Karl_B,8.60,2.0583,0
10.87,07_Karl_B,07_Karl_B,8.72,2.1,0
10.98,07_Karl_B,07_Karl_B,8.84,2.1,0
11.09,07_Karl_B,07_Karl_B,8.96,2.1524,0
11.21,07_Karl_B,07_Karl_B,9.04,2.1524,0
11.32,07_Karl_B,07_Karl_B,9.16,2.205,0
11.43,07_Karl_B,07_Karl_B,9.28,2.205,0
11.54,07_Karl_B,07_Karl_B,9.40,2.2515,0
11.65,07_Karl_B,07_Karl_B,9.52,2.2515,0
11.76,07_Karl_B,07_Karl_B,9.60,2.2853,0
11.88,07_Karl_B,07_Karl_B,9.72,2.2853,0
11.98,07_Karl_B,07_Karl_B,9.84,2.3019,0
12.10,07_Karl_B,07_Karl_B,9.96,2.3019,0
12.21,07_Karl_B,07_Karl_B,10.04,2.3068,0
12.32,07_Karl_B,07_Karl_B,10.16,2.3068,0
12.43,07_Karl_B,07_Karl_B,10.28,2.3003,0.2969999
12.54,07_Karl_B,07_Karl_B,10.40,2.3003,0
12.65,07_Karl_B,07_Karl_B,10.52,2.2906,0
12.77,07_Karl_B,07_Karl_B,10.60,2.2906,0
12.88,07_Karl_B,07_Karl_B,10.72,2.2906,0
12.99,07_Karl_B,07_Karl_B,10.84,2.2831,0
13.10,07_Karl_B,07_Karl_B,10.96,2.273,0
13.21,07_Karl_B,07_Karl_B,11.08,2.273,0
13.32,07_Karl_B,07_Karl_B,11.16,2.2636,0
13.43,07_Karl_B,07_Karl_B,11.28,2.2636,0
13.55,07_Karl_B,07_Karl_B,11.40,2.2636,0
13.66,07_Karl_B,07_Karl_B,11.52,2.2526,0
13.77,07_Karl_B,07_Karl_B,11.60,2.2526,0
13.88,07_Karl_B,07_Karl_B,11.72,2.2381,0
13.99,07_Karl_B,07_Karl_B,11.84,2.2288,0
14.10,07_Karl_B,07_Karl_B,11.96,2.2288,0
14.21,07_Karl_B,07_Karl_B,12.08,2.2247,0
14.32,07_Karl_B,07_Karl_B,12.16,2.2247,0
14.44,07_Karl_B,07_Karl_B,12.28,2.2247,0
14.55,07_Karl_B,07_Karl_B,12.40,2.2258,0
14.66,07_Karl_B,07_Karl_B,12.52,2.2258,0
14.77,07_Karl_B,07_Karl_B,12.64,2.2381,0
14.88,07_Karl_B,07_Karl_B,12.72,2.2381,0
14.99,07_Karl_B,07_Karl_B,12.84,2.2636,0
15.11,07_Karl_B,07_Karl_B,12.96,2.2636,0
15.21,07_Karl_B,07_Karl_B,13.08,2.2987,0
15.33,07_Karl_B,07_Karl_B,13.16,2.2987,0
15.44,07_Karl_B,07_Karl_B,13.28,2.3448,0
15.55,07_Karl_B,07_Karl_B,13.40,2.3448,0
15.66,07_Karl_B,07_Karl_B,13.52,2.3805,0
15.77,07_Karl_B,07_Karl_B,13.64,2.3805,0
15.88,07_Karl_B,07_Karl_B,13.72,2.3805,0
16.00,07_Karl_B,07_Karl_B,13.84,2.3989,0
16.11,07_Karl_B,07_Karl_B,13.96,2.3989,0
16.22,07_Karl_B,07_Karl_B,14.08,2.3989,0
16.33,07_Karl_B,07_Karl_B,14.16,2.3747,0.1742001
16.44,07_Karl_B,07_Karl_B,14.28,2.3747,0
16.55,07_Karl_B,07_Karl_B,14.40,2.3747,0
16.66,07_Karl_B,07_Karl_B,14.52,2.3482,0
16.77,07_Karl_B,07_Karl_B,14.64,2.3482,0
16.89,07_Karl_B,07_Karl_B,14.72,2.3243,0
17.00,07_Karl_B,07_Karl_B,14.84,2.3123,0
17.11,07_Karl_B,07_Karl_B,14.96,2.3123,0
17.22,07_Karl_B,07_Karl_B,15.08,2.3068,0
17.33,07_Karl_B,07_Karl_B,15.20,2.3068,0
17.44,07_Karl_B,07_Karl_B,15.28,2.3068,0
17.55,07_Karl_B,07_Karl_B,15.40,2.3014,0
17.66,07_Karl_B,07_Karl_B,15.52,2.3014,0
17.78,07_Karl_B,07_Karl_B,15.64,2.2992,0
17.89,07_Karl_B,07_Karl_B,15.72,2.2976,0
18.00,07_Karl_B,07_Karl_B,15.84,2.2976,0
18.11,07_Karl_B,07_Karl_B,15.96,2.2976,0
18.22,07_Karl_B,07_Karl_B,16.08,2.2998,0
18.33,07_Karl_B,07_Karl_B,16.20,2.2998,0
18.45,07_Karl_B,07_Karl_B,16.28,2.3009,0
18.55,07_Karl_B,07_Karl_B,16.40,2.3009,0
18.67,07_Karl_B,07_Karl_B,16.52,2.3014,0
18.78,07_Karl_B,07_Karl_B,16.64,2.3014,0
18.89,07_Karl_B,07_Karl_B,16.76,2.3009,0.003799915
19.00,07_Karl_B,07_Karl_B,16.84,2.3009,0
19.11,07_Karl_B,07_Karl_B,16.96,2.3144,0
19.23,07_Karl_B,07_Karl_B,17.08,2.3144,0
19.34,07_Karl_B,07_Karl_B,17.20,2.3685,0
19.45,07_Karl_B,07_Karl_B,17.28,2.3685,0
19.56,07_Karl_B,07_Karl_B,17.40,2.4644,0
19.67,07_Karl_B,07_Karl_B,17.52,2.4644,0
19.78,07_Karl_B,07_Karl_B,17.64,2.4644,0
19.89,07_Karl_B,07_Karl_B,17.76,2.5958,0
20.00,07_Karl_B,07_Karl_B,17.84,2.7474,0
20.12,07_Karl_B,07_Karl_B,17.96,2.7474,0
20.23,07_Karl_B,07_Karl_B,18.08,2.8757,0
20.34,07_Karl_B,07_Karl_B,18.20,2.8757,0
20.45,07_Karl_B,07_Karl_B,18.32,2.8757,0
20.56,07_Karl_B,07_Karl_B,18.40,2.9637,0
20.67,07_Karl_B,07_Karl_B,18.52,2.9637,0
20.79,07_Karl_B,07_Karl_B,18.64,3.0091,0
20.89,07_Karl_B,07_Karl_B,18.76,3.0135,0
21.01,07_Karl_B,07_Karl_B,18.84,3.0135,0
21.12,07_Karl_B,07_Karl_B,18.96,3.0135,0
21.23,07_Karl_B,07_Karl_B,19.08,2.9901,0.7126
21.34,07_Karl_B,07_Karl_B,19.20,2.9901,0
21.45,07_Karl_B,07_Karl_B,19.32,2.9511,0
21.56,07_Karl_B,07_Karl_B,19.40,2.9511,0
21.68,07_Karl_B,07_Karl_B,19.52,2.9064,0
21.79,07_Karl_B,07_Karl_B,19.64,2.9064,0
21.90,07_Karl_B,07_Karl_B,19.76,2.8646,0
22.01,07_Karl_B,07_Karl_B,19.84,2.8646,0
22.12,07_Karl_B,07_Karl_B,19.96,2.8253,0
22.23,07_Karl_B,07_Karl_B,20.08,2.8253,0
22.34,07_Karl_B,07_Karl_B,20.20,2.7908,0
22.45,07_Karl_B,07_Karl_B,20.32,2.7908,0
22.57,07_Karl_B,07_Karl_B,20.40,2.7577,0
22.68,07_Karl_B,07_Karl_B,20.52,2.7577,0
22.79,07_Karl_B,07_Karl_B,20.64,2.729,0
22.90,07_Karl_B,07_Karl_B,20.76,2.729,0
23.01,07_Karl_B,07_Karl_B,20.88,2.7044,0
23.13,07_Karl_B,07_Karl_B,20.96,2.7044,0
23.23,07_Karl_B,07_Karl_B,21.08,2.6831,0
23.34,07_Karl_B,07_Karl_B,21.20,2.6831,0
23.46,07_Karl_B,07_Karl_B,21.32,2.6831,0
23.57,07_Karl_B,07_Karl_B,21.40,2.6655,0
23.68,07_Karl_B,07_Karl_B,21.52,2.6655,0
23.79,07_Karl_B,07_Karl_B,21.64,2.6509,0
23.90,07_Karl_B,07_Karl_B,21.76,2.6384,0
24.02,07_Karl_B,07_Karl_B,21.88,2.6384,0
24.13,07_Karl_B,07_Karl_B,21.96,2.6384,0
24.24,07_Karl_B,07_Karl_B,22.08,2.6268,0
24.35,07_Karl_B,07_Karl_B,22.20,2.6268,0
24.46,07_Karl_B,07_Karl_B,22.32,2.6159,0
24.57,07_Karl_B,07_Karl_B,22.44,2.6159,0
24.68,07_Karl_B,07_Karl_B,22.52,2.6051,0
24.79,07_Karl_B,07_Karl_B,22.64,2.6051,0
24.91,07_Karl_B,07_Karl_B,22.76,2.5958,0
25.02,07_Karl_B,07_Karl_B,22.88,2.5958,0
25.13,07_Karl_B,07_Karl_B,22.96,2.5918,0
25.24,07_Karl_B,07_Karl_B,23.08,2.5918,0
25.35,07_Karl_B,07_Karl_B,23.20,2.6011,0
25.46,07_Karl_B,07_Karl_B,23.32,2.6011,0
25.57,07_Karl_B,07_Karl_B,23.44,2.6254,0
25.68,07_Karl_B,07_Karl_B,23.52,2.6254,0
25.80,07_Karl_B,07_Karl_B,23.64,2.6697,0
25.91,07_Karl_B,07_Karl_B,23.76,2.6697,0
26.02,07_Karl_B,07_Karl_B,23.88,2.7312,0
26.13,07_Karl_B,07_Karl_B,24.00,2.7312,0
26.24,07_Karl_B,07_Karl_B,24.08,2.7976,0
26.36,07_Karl_B,07_Karl_B,24.20,2.7976,0
26.46,07_Karl_B,07_Karl_B,24.32,2.7976,0
26.57,07_Karl_B,07_Karl_B,24.44,2.8662,0
26.69,07_Karl_B,07_Karl_B,24.52,2.8662,0
26.80,07_Karl_B,07_Karl_B,24.64,2.9245,0
26.91,07_Karl_B,07_Karl_B,24.76,2.9663,0
27.02,07_Karl_B,07_Karl_B,24.88,2.9663,0
27.13,07_Karl_B,07_Karl_B,25.00,2.9663,0
27.25,07_Karl_B,07_Karl_B,25.08,2.9944,0
27.36,07_Karl_B,07_Karl_B,25.20,2.9944,0
27.46,07_Karl_B,07_Karl_B,25.32,3.0082,0
27.58,07_Karl_B,07_Karl_B,25.44,3.0082,0
27.69,07_Karl_B,07_Karl_B,25.52,3.0126,0
27.80,07_Karl_B,07_Karl_B,25.64,3.0161,0
27.91,07_Karl_B,07_Karl_B,25.76,3.0161,0
28.02,07_Karl_B,07_Karl_B,25.88,3.0161,0
28.13,07_Karl_B,07_Karl_B,26.00,3.0274,0
28.25,07_Karl_B,07_Karl_B,26.08,3.0274,0
28.36,07_Karl_B,07_Karl_B,26.20,3.0531,0
28.47,07_Karl_B,07_Karl_B,26.32,3.0531,0
28.58,07_Karl_B,07_Karl_B,26.44,3.0918,0
28.69,07_Karl_B,07_Karl_B,26.56,3.0918,0
28.80,07_Karl_B,07_Karl_B,26.64,3.138,0
28.91,07_Karl_B,07_Karl_B,26.76,3.138,0
29.03,07_Karl_B,07_Karl_B,26.88,3.1835,0
29.14,07_Karl_B,07_Karl_B,27.00,3.1835,0
29.25,07_Karl_B,07_Karl_B,27.08,3.2184,0
29.36,07_Karl_B,07_Karl_B,27.20,3.2184,0
29.47,07_Karl_B,07_Karl_B,27.32,3.2184,0
29.58,07_Karl_B,07_Karl_B,27.44,3.2381,0
29.70,07_Karl_B,07_Karl_B,27.56,3.2421,0
29.80,07_Karl_B,07_Karl_B,27.64,3.2421,0
29.92,07_Karl_B,07_Karl_B,27.76,3.2322,0.6503
30.03,07_Karl_B,07_Karl_B,27.88,3.2322,0
30.14,07_Karl_B,07_Karl_B,28.00,3.2322,0
30.25,07_Karl_B,07_Karl_B,28.12,3.2106,0
30.36,07_Karl_B,07_Karl_B,28.20,3.2106,0
30.48,07_Karl_B,07_Karl_B,28.32,3.1883,0
30.59,07_Karl_B,07_Karl_B,28.44,3.1616,0
30.70,07_Karl_B,07_Karl_B,28.56,3.1616,0
30.81,07_Karl_B,07_Karl_B,28.64,3.1296,0
30.92,07_Karl_B,07_Karl_B,28.76,3.1296,0
31.03,07_Karl_B,07_Karl_B,28.88,3.1296,0
31.14,07_Karl_B,07_Karl_B,29.00,3.0964,0
31.25,07_Karl_B,07_Karl_B,29.12,3.0964,0
31.36,07_Karl_B,07_Karl_B,29.20,3.0602,0
31.48,07_Karl_B,07_Karl_B,29.32,3.0602,0
31.59,07_Karl_B,07_Karl_B,29.44,3.0266,0
31.70,07_Karl_B,07_Karl_B,29.56,3.0266,0
31.81,07_Karl_B,07_Karl_B,29.68,2.9987,0
31.92,07_Karl_B,07_Karl_B,29.76,2.9987,0
32.04,07_Karl_B,07_Karl_B,29.88,2.9756,0
32.14,07_Karl_B,07_Karl_B,30.00,2.9756,0
32.25,07_Karl_B,07_Karl_B,30.12,2.9561,0
32.37,07_Karl_B,07_Karl_B,30.20,2.9561,0
32.48,07_Karl_B,07_Karl_B,30.32,2.9561,0
32.59,07_Karl_B,07_Karl_B,30.44,2.9411,0
32.70,07_Karl_B,07_Karl_B,30.56,2.9303,0
32.81,07_Karl_B,07_Karl_B,30.68,2.9303,0
32.93,07_Karl_B,07_Karl_B,30.76,2.9212,0
33.04,07_Karl_B,07_Karl_B,30.88,2.9212,0
33.15,07_Karl_B,07_Karl_B,31.00,2.9138,0
33.26,07_Karl_B,07_Karl_B,31.12,2.9138,0
33.37,07_Karl_B,07_Karl_B,31.20,2.9138,0
33.48,07_Karl_B,07_Karl_B,31.32,2.9064,0
33.59,07_Karl_B,07_Karl_B,31.44,2.8983,0
33.70,07_Karl_B,07_Karl_B,31.56,2.8983,0
33.82,07_Karl_B,07_Karl_B,31.68,2.8886,0
33.93,07_Karl_B,07_Karl_B,31.76,2.8886,0
34.04,07_Karl_B,07_Karl_B,31.88,2.8886,0
34.15,07_Karl_B,07_Karl_B,32.00,2.8797,0
34.26,07_Karl_B,07_Karl_B,32.12,2.8797,0
34.37,07_Karl_B,07_Karl_B,32.24,2.8725,0
34.48,07_Karl_B,07_Karl_B,32.32,2.8725,0
34.59,07_Karl_B,07_Karl_B,32.44,2.867,0
34.71,07_Karl_B,07_Karl_B,32.56,2.867,0
34.82,07_Karl_B,07_Karl_B,32.68,2.8622,0
34.93,07_Karl_B,07_Karl_B,32.76,2.8622,0
35.04,07_Karl_B,07_Karl_B,32.88,2.8582,0
35.15,07_Karl_B,07_Karl_B,33.00,2.8582,0
35.27,07_Karl_B,07_Karl_B,33.12,2.8543,0
35.38,07_Karl_B,07_Karl_B,33.24,2.8543,0
35.48,07_Karl_B,07_Karl_B,33.32,2.8503,0
35.60,07_Karl_B,07_Karl_B,33.44,2.8503,0
35.71,07_Karl_B,07_Karl_B,33.56,2.8456,0
35.82,07_Karl_B,07_Karl_B,33.68,2.8456,0
35.93,07_Karl_B,07_Karl_B,33.80,2.8417,0
36.04,07_Karl_B,07_Karl_B,33.88,2.8417,0
36.15,07_Karl_B,07_Karl_B,34.00,2.8378,0
36.27,07_Karl_B,07_Karl_B,34.12,2.8378,0
36.38,07_Karl_B,07_Karl_B,34.24,2.8378,0
36.49,07_Karl_B,07_Karl_B,34.32,2.8346,0
36.60,07_Karl_B,07_Karl_B,34.44,2.8323,0
36.71,07_Karl_B,07_Karl_B,34.56,2.8323,0
36.82,07_Karl_B,07_Karl_B,34.68,2.83,0
36.93,07_Karl_B,07_Karl_B,34.80,2.83,0
37.04,07_Karl_B,07_Karl_B,34.88,2.83,0
37.16,07_Karl_B,07_Karl_B,35.00,2.8276,0
37.27,07_Karl_B,07_Karl_B,35.12,2.8276,0
37.38,07_Karl_B,07_Karl_B,35.24,2.8245,0
37.49,07_Karl_B,07_Karl_B,35.36,2.8207,0
37.60,07_Karl_B,07_Karl_B,35.44,2.8207,0
37.71,07_Karl_B,07_Karl_B,35.56,2.8207,0
37.82,07_Karl_B,07_Karl_B,35.68,2.8168,0
37.94,07_Karl_B,07_Karl_B,35.80,2.8168,0
38.05,07_Karl_B,07_Karl_B,35.88,2.8145,0
38.16,07_Karl_B,07_Karl_B,36.00,2.8145,0
38.27,07_Karl_B,07_Karl_B,36.12,2.816,0
38.38,07_Karl_B,07_Karl_B,36.24,2.816,0
38.49,07_Karl_B,07_Karl_B,36.36,2.823,0
38.60,07_Karl_B,07_Karl_B,36.44,2.823,0
38.71,07_Karl_B,07_Karl_B,36.56,2.8346,0
38.83,07_Karl_B,07_Karl_B,36.68,2.8346,0
38.94,07_Karl_B,07_Karl_B,36.80,2.8503,0
39.05,07_Karl_B,07_Karl_B,36.88,2.8503,0
39.16,07_Karl_B,07_Karl_B,37.00,2.8662,0
39.27,07_Karl_B,07_Karl_B,37.12,2.8662,0
39.38,07_Karl_B,07_Karl_B,37.24,2.8662,0
39.50,07_Karl_B,07_Karl_B,37.36,2.8789,0
39.61,07_Karl_B,07_Karl_B,37.44,2.887,0
39.72,07_Karl_B,07_Karl_B,37.56,2.887,0
39.83,07_Karl_B,07_Karl_B,37.68,2.8894,0
39.94,07_Karl_B,07_Karl_B,37.80,2.8894,0
40.06,07_Karl_B,07_Karl_B,37.92,2.8894,0
40.16,07_Karl_B,07_Karl_B,38.00,2.8854,0.07489991
40.27,07_Karl_B,07_Karl_B,38.12,2.8854,0
40.39,07_Karl_B,07_Karl_B,38.24,2.8773,0
40.50,07_Karl_B,07_Karl_B,38.36,2.8662,0
40.61,07_Karl_B,07_Karl_B,38.44,2.8662,0
40.72,07_Karl_B,07_Karl_B,38.56,2.8662,0
40.83,07_Karl_B,07_Karl_B,38.68,2.8551,0
40.94,07_Karl_B,07_Karl_B,38.80,2.8551,0
41.05,07_Karl_B,07_Karl_B,38.92,2.8456,0
41.16,07_Karl_B,07_Karl_B,39.00,2.8456,0
41.28,07_Karl_B,07_Karl_B,39.12,2.8425,0
41.39,07_Karl_B,07_Karl_B,39.24,2.8464,0
41.50,07_Karl_B,07_Karl_B,39.36,2.8464,0
41.61,07_Karl_B,07_Karl_B,39.48,2.8464,0
41.72,07_Karl_B,07_Karl_B,39.56,2.859,0
41.84,07_Karl_B,07_Karl_B,39.68,2.859,0
41.95,07_Karl_B,07_Karl_B,39.80,2.8797,0
42.06,07_Karl_B,07_Karl_B,39.92,2.8797,0
42.17,07_Karl_B,07_Karl_B,40.00,2.904,0
42.28,07_Karl_B,07_Karl_B,40.12,2.904,0
42.39,07_Karl_B,07_Karl_B,40.24,2.927,0
42.51,07_Karl_B,07_Karl_B,40.36,2.927,0
42.60,07_Karl_B,07_Karl_B,40.44,2.9444,0
42.71,07_Karl_B,07_Karl_B,40.56,2.9444,0
42.82,07_Karl_B,07_Karl_B,40.68,2.9536,0
42.93,07_Karl_B,07_Karl_B,40.80,2.9536,0
43.05,07_Karl_B,07_Karl_B,40.88,2.9536,0
43.16,07_Karl_B,07_Karl_B,41.00,2.9553,0
43.27,07_Karl_B,07_Karl_B,41.12,2.9553,0
43.38,07_Karl_B,07_Karl_B,41.24,2.9494,0.1128001
43.49,07_Karl_B,07_Karl_B,41.36,2.9394,0
43.60,07_Karl_B,07_Karl_B,41.44,2.9394,0
43.71,07_Karl_B,07_Karl_B,41.56,2.9261,0
43.82,07_Karl_B,07_Karl_B,41.68,2.9261,0
43.94,07_Karl_B,07_Karl_B,41.80,2.9261,0
44.05,07_Karl_B,07_Karl_B,41.88,2.913,0
44.16,07_Karl_B,07_Karl_B,42.00,2.913,0
44.27,07_Karl_B,07_Karl_B,42.12,2.9081,0
44.38,07_Karl_B,07_Karl_B,42.24,2.9024,0
44.49,07_Karl_B,07_Karl_B,42.36,2.9024,0
44.61,07_Karl_B,07_Karl_B,42.44,2.9024,0
44.72,07_Karl_B,07_Karl_B,42.56,2.8959,0
44.83,07_Karl_B,07_Karl_B,42.68,2.8959,0
44.94,07_Karl_B,07_Karl_B,42.80,2.8894,0
45.05,07_Karl_B,07_Karl_B,42.92,2.8894,0
45.16,07_Karl_B,07_Karl_B,43.00,2.8765,0
45.27,07_Karl_B,07_Karl_B,43.12,2.8765,0
45.38,07_Karl_B,07_Karl_B,43.24,2.8765,0
45.50,07_Karl_B,07_Karl_B,43.36,2.8677,0
45.61,07_Karl_B,07_Karl_B,43.44,2.8638,0
45.72,07_Karl_B,07_Karl_B,43.56,2.8638,0
45.83,07_Karl_B,07_Karl_B,43.68,2.863,0
45.94,07_Karl_B,07_Karl_B,43.80,2.863,0
46.05,07_Karl_B,07_Karl_B,43.92,2.863,0
46.16,07_Karl_B,07_Karl_B,44.00,2.8622,0
46.27,07_Karl_B,07_Karl_B,44.12,2.8622,0
46.39,07_Karl_B,07_Karl_B,44.24,2.8566,0
46.50,07_Karl_B,07_Karl_B,44.36,2.8495,0
46.61,07_Karl_B,07_Karl_B,44.44,2.8495,0
46.72,07_Karl_B,07_Karl_B,44.56,2.8456,0
46.83,07_Karl_B,07_Karl_B,44.68,2.8456,0
46.95,07_Karl_B,07_Karl_B,44.80,2.8456,0
47.05,07_Karl_B,07_Karl_B,44.92,2.8448,0
47.17,07_Karl_B,07_Karl_B,45.00,2.8448,0
47.28,07_Karl_B,07_Karl_B,45.12,2.8495,0
47.39,07_Karl_B,07_Karl_B,45.24,2.8495,0
47.50,07_Karl_B,07_Karl_B,45.36,2.859,0
47.61,07_Karl_B,07_Karl_B,45.48,2.859,0
47.72,07_Karl_B,07_Karl_B,45.56,2.8701,0
47.84,07_Karl_B,07_Karl_B,45.68,2.8701,0
47.95,07_Karl_B,07_Karl_B,45.80,2.8886,0
48.06,07_Karl_B,07_Karl_B,45.92,2.8886,0
48.17,07_Karl_B,07_Karl_B,46.00,2.9146,0
48.29,07_Karl_B,07_Karl_B,46.12,2.9146,0
48.39,07_Karl_B,07_Karl_B,46.24,2.9452,0
48.50,07_Karl_B,07_Karl_B,46.36,2.9452,0
48.61,07_Karl_B,07_Karl_B,46.48,2.9747,0
48.72,07_Karl_B,07_Karl_B,46.56,2.9747,0
48.84,07_Karl_B,07_Karl_B,46.68,2.997,0
48.95,07_Karl_B,07_Karl_B,46.80,2.997,0
49.06,07_Karl_B,07_Karl_B,46.92,2.997,0
49.17,07_Karl_B,07_Karl_B,47.04,3.0091,0
49.28,07_Karl_B,07_Karl_B,47.12,3.0117,0
49.39,07_Karl_B,07_Karl_B,47.24,3.0117,0
49.50,07_Karl_B,07_Karl_B,47.36,3.0074,0.1668999
