EMOTIVE VR DATA RECORDING
Date (year-month-day): 2022-07-01
Playback start time: 17:10
Session ID: 


Time from playback start (s),Sequence name,Video clip name,Video time (s),GSR,Arousal peak power
11.64,04_Opening Credits,04_OpeningCredits_Noninteractive,9.48,2.377,0
11.75,04_Opening Credits,04_OpeningCredits_Noninteractive,9.60,2.3736,0
11.86,04_Opening Credits,04_OpeningCredits_Noninteractive,9.72,2.3719,0
11.97,04_Opening Credits,04_OpeningCredits_Noninteractive,9.84,2.3719,0
12.08,04_Opening Credits,04_OpeningCredits_Noninteractive,9.92,2.3719,0
12.20,04_Opening Credits,04_OpeningCredits_Noninteractive,10.04,2.3702,0
12.30,04_Opening Credits,04_OpeningCredits_Noninteractive,10.16,2.3702,0
12.42,04_Opening Credits,04_OpeningCredits_Noninteractive,10.28,2.3685,0
12.53,04_Opening Credits,04_OpeningCredits_Noninteractive,10.36,2.3685,0
12.64,04_Opening Credits,04_OpeningCredits_Noninteractive,10.48,2.3662,0
12.75,04_Opening Credits,04_OpeningCredits_Noninteractive,10.60,2.3639,0
12.86,04_Opening Credits,04_OpeningCredits_Noninteractive,10.72,2.3639,0
12.98,04_Opening Credits,04_OpeningCredits_Noninteractive,10.84,2.3639,0
13.09,04_Opening Credits,04_OpeningCredits_Noninteractive,10.92,2.3622,0
13.20,04_Opening Credits,04_OpeningCredits_Noninteractive,11.04,2.3622,0
13.31,04_Opening Credits,04_OpeningCredits_Noninteractive,11.16,2.3594,0
13.42,04_Opening Credits,04_OpeningCredits_Noninteractive,11.28,2.3594,0
13.53,04_Opening Credits,04_OpeningCredits_Noninteractive,11.36,2.356,0
13.64,04_Opening Credits,04_OpeningCredits_Noninteractive,11.48,2.356,0
13.75,04_Opening Credits,04_OpeningCredits_Noninteractive,11.60,2.3515,0
13.87,04_Opening Credits,04_OpeningCredits_Noninteractive,11.72,2.3515,0
13.98,04_Opening Credits,04_OpeningCredits_Noninteractive,11.84,2.3476,0
14.09,04_Opening Credits,04_OpeningCredits_Noninteractive,11.92,2.3476,0
14.20,04_Opening Credits,04_OpeningCredits_Noninteractive,12.04,2.3448,0
14.31,04_Opening Credits,04_OpeningCredits_Noninteractive,12.16,2.3448,0
14.42,04_Opening Credits,04_OpeningCredits_Noninteractive,12.28,2.3448,0
14.54,04_Opening Credits,04_OpeningCredits_Noninteractive,12.40,2.3437,0
14.64,04_Opening Credits,04_OpeningCredits_Noninteractive,12.48,2.3437,0
14.76,04_Opening Credits,04_OpeningCredits_Noninteractive,12.60,2.3448,0
14.87,04_Opening Credits,04_OpeningCredits_Noninteractive,12.72,2.3426,0.001100063
14.98,04_Opening Credits,04_OpeningCredits_Noninteractive,12.84,2.3426,0
15.09,04_Opening Credits,04_OpeningCredits_Noninteractive,12.92,2.3381,0
15.20,04_Opening Credits,04_OpeningCredits_Noninteractive,13.04,2.3381,0
15.31,04_Opening Credits,04_OpeningCredits_Noninteractive,13.16,2.3381,0
15.43,04_Opening Credits,04_OpeningCredits_Noninteractive,13.28,2.332,0
15.54,04_Opening Credits,04_OpeningCredits_Noninteractive,13.40,2.332,0
15.65,04_Opening Credits,04_OpeningCredits_Noninteractive,13.48,2.3243,0
15.76,04_Opening Credits,04_OpeningCredits_Noninteractive,13.60,2.3194,0
15.87,04_Opening Credits,04_OpeningCredits_Noninteractive,13.72,2.3194,0
15.98,04_Opening Credits,04_OpeningCredits_Noninteractive,13.84,2.3194,0
16.09,04_Opening Credits,04_OpeningCredits_Noninteractive,13.96,2.3161,0
16.20,04_Opening Credits,04_OpeningCredits_Noninteractive,14.04,2.3161,0
16.32,04_Opening Credits,04_OpeningCredits_Noninteractive,14.16,2.3144,0
16.43,04_Opening Credits,04_OpeningCredits_Noninteractive,14.28,2.3144,0
16.54,04_Opening Credits,04_OpeningCredits_Noninteractive,14.40,2.3133,0
16.65,04_Opening Credits,04_OpeningCredits_Noninteractive,14.48,2.3133,0
16.76,04_Opening Credits,04_OpeningCredits_Noninteractive,14.60,2.3123,0
16.88,04_Opening Credits,04_OpeningCredits_Noninteractive,14.72,2.3123,0
16.98,04_Opening Credits,04_OpeningCredits_Noninteractive,14.84,2.3128,0
17.10,04_Opening Credits,04_OpeningCredits_Noninteractive,14.96,2.3128,0
17.21,04_Opening Credits,04_OpeningCredits_Noninteractive,15.04,2.3133,0
17.32,04_Opening Credits,04_OpeningCredits_Noninteractive,15.16,2.3133,0
17.43,04_Opening Credits,04_OpeningCredits_Noninteractive,15.28,2.3133,0
17.54,04_Opening Credits,04_OpeningCredits_Noninteractive,15.40,2.3144,0
17.65,04_Opening Credits,04_OpeningCredits_Noninteractive,15.52,2.3155,0
17.77,04_Opening Credits,04_OpeningCredits_Noninteractive,15.60,2.3155,0
17.88,04_Opening Credits,04_OpeningCredits_Noninteractive,15.72,2.3155,0
17.99,04_Opening Credits,04_OpeningCredits_Noninteractive,15.84,2.3155,0
18.10,04_Opening Credits,04_OpeningCredits_Noninteractive,15.96,2.3139,0.003200054
18.21,04_Opening Credits,04_OpeningCredits_Noninteractive,16.04,2.3139,0
18.32,04_Opening Credits,04_OpeningCredits_Noninteractive,16.16,2.3139,0
18.43,04_Opening Credits,04_OpeningCredits_Noninteractive,16.28,2.3128,0
18.55,04_Opening Credits,04_OpeningCredits_Noninteractive,16.40,2.3128,0
18.66,04_Opening Credits,04_OpeningCredits_Noninteractive,16.52,2.3106,0
18.77,04_Opening Credits,04_OpeningCredits_Noninteractive,16.60,2.3084,0
18.88,04_Opening Credits,04_OpeningCredits_Noninteractive,16.72,2.3084,0
18.99,04_Opening Credits,04_OpeningCredits_Noninteractive,16.84,2.3084,0
19.10,04_Opening Credits,04_OpeningCredits_Noninteractive,16.96,2.3057,0
19.21,04_Opening Credits,04_OpeningCredits_Noninteractive,17.04,2.3057,0
19.32,04_Opening Credits,04_OpeningCredits_Noninteractive,17.16,2.3025,0
19.43,04_Opening Credits,04_OpeningCredits_Noninteractive,17.28,2.3025,0
19.55,04_Opening Credits,04_OpeningCredits_Noninteractive,17.40,2.2987,0
19.66,04_Opening Credits,04_OpeningCredits_Noninteractive,17.52,2.2987,0
19.77,04_Opening Credits,04_OpeningCredits_Noninteractive,17.60,2.296,0
19.88,04_Opening Credits,04_OpeningCredits_Noninteractive,17.72,2.296,0
19.99,04_Opening Credits,04_OpeningCredits_Noninteractive,17.84,2.2933,0
20.10,04_Opening Credits,04_OpeningCredits_Noninteractive,17.96,2.2933,0
20.21,04_Opening Credits,04_OpeningCredits_Noninteractive,18.08,2.2912,0
20.33,04_Opening Credits,04_OpeningCredits_Noninteractive,18.16,2.2912,0
20.44,04_Opening Credits,04_OpeningCredits_Noninteractive,18.28,2.289,0
20.55,04_Opening Credits,04_OpeningCredits_Noninteractive,18.40,2.289,0
20.66,04_Opening Credits,04_OpeningCredits_Noninteractive,18.52,2.2869,0
20.77,04_Opening Credits,04_OpeningCredits_Noninteractive,18.60,2.2869,0
20.88,04_Opening Credits,04_OpeningCredits_Noninteractive,18.72,2.2853,0
21.00,04_Opening Credits,04_OpeningCredits_Noninteractive,18.84,2.2853,0
21.11,04_Opening Credits,04_OpeningCredits_Noninteractive,18.96,2.2837,0
21.21,04_Opening Credits,04_OpeningCredits_Noninteractive,19.08,2.2837,0
21.33,04_Opening Credits,04_OpeningCredits_Noninteractive,19.16,2.2837,0
21.44,04_Opening Credits,04_OpeningCredits_Noninteractive,19.28,2.2831,0
21.55,04_Opening Credits,04_OpeningCredits_Noninteractive,19.40,2.2831,0
21.66,04_Opening Credits,04_OpeningCredits_Noninteractive,19.52,2.2842,0
21.77,04_Opening Credits,04_OpeningCredits_Noninteractive,19.64,2.2874,0
21.89,04_Opening Credits,04_OpeningCredits_Noninteractive,19.72,2.2874,0
22.00,04_Opening Credits,04_OpeningCredits_Noninteractive,19.84,2.2874,0
22.11,04_Opening Credits,04_OpeningCredits_Noninteractive,19.96,2.2917,0
22.22,04_Opening Credits,04_OpeningCredits_Noninteractive,20.08,2.2917,0
22.33,04_Opening Credits,04_OpeningCredits_Noninteractive,20.16,2.2965,0
22.44,04_Opening Credits,04_OpeningCredits_Noninteractive,20.28,2.2965,0
22.56,04_Opening Credits,04_OpeningCredits_Noninteractive,20.40,2.3019,0
22.66,04_Opening Credits,04_OpeningCredits_Noninteractive,20.52,2.3084,0
22.78,04_Opening Credits,04_OpeningCredits_Noninteractive,20.64,2.3084,0
22.89,04_Opening Credits,04_OpeningCredits_Noninteractive,20.72,2.3084,0
23.00,04_Opening Credits,04_OpeningCredits_Noninteractive,20.84,2.3144,0
23.11,04_Opening Credits,04_OpeningCredits_Noninteractive,20.96,2.3144,0
23.22,04_Opening Credits,04_OpeningCredits_Noninteractive,21.08,2.3199,0
23.33,04_Opening Credits,04_OpeningCredits_Noninteractive,21.20,2.3199,0
23.45,04_Opening Credits,04_OpeningCredits_Noninteractive,21.28,2.3238,0
23.55,04_Opening Credits,04_OpeningCredits_Noninteractive,21.40,2.3238,0
23.67,04_Opening Credits,04_OpeningCredits_Noninteractive,21.52,2.3254,0
23.78,04_Opening Credits,04_OpeningCredits_Noninteractive,21.64,2.3254,0
23.89,04_Opening Credits,04_OpeningCredits_Noninteractive,21.72,2.3271,0
24.00,04_Opening Credits,04_OpeningCredits_Noninteractive,21.84,2.3271,0
24.11,04_Opening Credits,04_OpeningCredits_Noninteractive,21.96,2.3331,0
24.22,04_Opening Credits,04_OpeningCredits_Noninteractive,22.08,2.3331,0
24.34,04_Opening Credits,04_OpeningCredits_Noninteractive,22.20,2.3331,0
24.45,04_Opening Credits,04_OpeningCredits_Noninteractive,22.28,2.347,0
24.56,04_Opening Credits,04_OpeningCredits_Noninteractive,22.40,2.3708,0
24.67,04_Opening Credits,04_OpeningCredits_Noninteractive,22.52,2.3708,0
24.78,04_Opening Credits,04_OpeningCredits_Noninteractive,22.64,2.4036,0
24.89,04_Opening Credits,04_OpeningCredits_Noninteractive,22.72,2.4036,0
25.00,04_Opening Credits,04_OpeningCredits_Noninteractive,22.84,2.4036,0
25.12,04_Opening Credits,04_OpeningCredits_Noninteractive,22.96,2.4426,0
25.23,04_Opening Credits,04_OpeningCredits_Noninteractive,23.08,2.4426,0
25.34,04_Opening Credits,04_OpeningCredits_Noninteractive,23.20,2.4859,0
25.45,04_Opening Credits,04_OpeningCredits_Noninteractive,23.28,2.5286,0
25.56,04_Opening Credits,04_OpeningCredits_Noninteractive,23.40,2.5286,0
25.67,04_Opening Credits,04_OpeningCredits_Noninteractive,23.52,2.5687,0
25.78,04_Opening Credits,04_OpeningCredits_Noninteractive,23.64,2.5687,0
25.89,04_Opening Credits,04_OpeningCredits_Noninteractive,23.76,2.5687,0
26.01,04_Opening Credits,04_OpeningCredits_Noninteractive,23.84,2.6038,0
26.12,04_Opening Credits,04_OpeningCredits_Noninteractive,23.96,2.6038,0
26.23,04_Opening Credits,04_OpeningCredits_Noninteractive,24.08,2.6329,0
26.34,04_Opening Credits,04_OpeningCredits_Noninteractive,24.20,2.6329,0
26.45,04_Opening Credits,04_OpeningCredits_Noninteractive,24.28,2.6571,0
26.56,04_Opening Credits,04_OpeningCredits_Noninteractive,24.40,2.6571,0
26.68,04_Opening Credits,04_OpeningCredits_Noninteractive,24.52,2.676,0
26.79,04_Opening Credits,04_OpeningCredits_Noninteractive,24.64,2.676,0
26.90,04_Opening Credits,04_OpeningCredits_Noninteractive,24.76,2.6831,0
27.01,04_Opening Credits,04_OpeningCredits_Noninteractive,24.84,2.6831,0
27.12,04_Opening Credits,04_OpeningCredits_Noninteractive,24.96,2.6788,0.4000001
27.23,04_Opening Credits,04_OpeningCredits_Noninteractive,25.08,2.6788,0
27.34,04_Opening Credits,04_OpeningCredits_Noninteractive,25.20,2.6788,0
27.45,04_Opening Credits,04_OpeningCredits_Noninteractive,25.32,2.6655,0
27.57,04_Opening Credits,04_OpeningCredits_Noninteractive,25.40,2.6467,0
27.68,04_Opening Credits,04_OpeningCredits_Noninteractive,25.52,2.6467,0
27.79,04_Opening Credits,04_OpeningCredits_Noninteractive,25.64,2.6282,0
27.90,04_Opening Credits,04_OpeningCredits_Noninteractive,25.76,2.6282,0
28.01,04_Opening Credits,04_OpeningCredits_Noninteractive,25.84,2.6132,0
28.12,04_Opening Credits,04_OpeningCredits_Noninteractive,25.96,2.6132,0
28.23,04_Opening Credits,04_OpeningCredits_Noninteractive,26.08,2.6132,0
28.34,04_Opening Credits,04_OpeningCredits_Noninteractive,26.20,2.6011,0
28.46,04_Opening Credits,04_OpeningCredits_Noninteractive,26.32,2.5924,0
28.57,04_Opening Credits,04_OpeningCredits_Noninteractive,26.40,2.5924,0
28.68,04_Opening Credits,04_OpeningCredits_Noninteractive,26.52,2.5865,0
28.79,04_Opening Credits,04_OpeningCredits_Noninteractive,26.64,2.5865,0
28.90,04_Opening Credits,04_OpeningCredits_Noninteractive,26.76,2.5865,0
29.01,04_Opening Credits,04_OpeningCredits_Noninteractive,26.88,2.5818,0
29.13,04_Opening Credits,04_OpeningCredits_Noninteractive,26.96,2.5818,0
29.23,04_Opening Credits,04_OpeningCredits_Noninteractive,27.08,2.5772,0
29.35,04_Opening Credits,04_OpeningCredits_Noninteractive,27.20,2.5772,0
29.46,04_Opening Credits,04_OpeningCredits_Noninteractive,27.32,2.5719,0
29.57,04_Opening Credits,04_OpeningCredits_Noninteractive,27.40,2.5719,0
29.68,04_Opening Credits,04_OpeningCredits_Noninteractive,27.52,2.5667,0
29.79,04_Opening Credits,04_OpeningCredits_Noninteractive,27.64,2.5667,0
29.91,04_Opening Credits,04_OpeningCredits_Noninteractive,27.76,2.5608,0
30.02,04_Opening Credits,04_OpeningCredits_Noninteractive,27.88,2.5608,0
30.13,04_Opening Credits,04_OpeningCredits_Noninteractive,27.96,2.555,0
30.24,04_Opening Credits,04_OpeningCredits_Noninteractive,28.08,2.555,0
30.35,04_Opening Credits,04_OpeningCredits_Noninteractive,28.20,2.5485,0
30.46,04_Opening Credits,04_OpeningCredits_Noninteractive,28.32,2.5485,0
30.57,04_Opening Credits,04_OpeningCredits_Noninteractive,28.40,2.5433,0
30.68,04_Opening Credits,04_OpeningCredits_Noninteractive,28.52,2.5433,0
30.80,04_Opening Credits,04_OpeningCredits_Noninteractive,28.64,2.5382,0
30.91,04_Opening Credits,04_OpeningCredits_Noninteractive,28.76,2.5382,0
31.02,04_Opening Credits,04_OpeningCredits_Noninteractive,28.88,2.5337,0
31.13,04_Opening Credits,04_OpeningCredits_Noninteractive,28.96,2.5337,0
31.24,04_Opening Credits,04_OpeningCredits_Noninteractive,29.08,2.5337,0
31.35,04_Opening Credits,04_OpeningCredits_Noninteractive,29.20,2.5286,0
31.46,04_Opening Credits,04_OpeningCredits_Noninteractive,29.32,2.5229,0
31.57,04_Opening Credits,04_OpeningCredits_Noninteractive,29.44,2.5229,0
31.69,04_Opening Credits,04_OpeningCredits_Noninteractive,29.52,2.5172,0
31.80,04_Opening Credits,04_OpeningCredits_Noninteractive,29.64,2.5172,0
31.91,04_Opening Credits,04_OpeningCredits_Noninteractive,29.76,2.5172,0
32.02,04_Opening Credits,04_OpeningCredits_Noninteractive,29.88,2.5109,0
32.13,04_Opening Credits,04_OpeningCredits_Noninteractive,29.96,2.5109,0
32.24,04_Opening Credits,04_OpeningCredits_Noninteractive,30.08,2.5046,0
32.36,04_Opening Credits,04_OpeningCredits_Noninteractive,30.20,2.4989,0
32.46,04_Opening Credits,04_OpeningCredits_Noninteractive,30.32,2.4989,0
32.58,04_Opening Credits,04_OpeningCredits_Noninteractive,30.44,2.4989,0
32.69,04_Opening Credits,04_OpeningCredits_Noninteractive,30.52,2.494,0
32.80,04_Opening Credits,04_OpeningCredits_Noninteractive,30.64,2.494,0
32.91,04_Opening Credits,04_OpeningCredits_Noninteractive,30.76,2.4884,0
33.02,04_Opening Credits,04_OpeningCredits_Noninteractive,30.88,2.4884,0
33.13,04_Opening Credits,04_OpeningCredits_Noninteractive,31.00,2.4822,0
33.25,04_Opening Credits,04_OpeningCredits_Noninteractive,31.08,2.4754,0
33.36,04_Opening Credits,04_OpeningCredits_Noninteractive,31.20,2.4754,0
33.47,04_Opening Credits,04_OpeningCredits_Noninteractive,31.32,2.4754,0
33.58,04_Opening Credits,04_OpeningCredits_Noninteractive,31.44,2.4681,0
33.69,04_Opening Credits,04_OpeningCredits_Noninteractive,31.52,2.4681,0
33.80,04_Opening Credits,04_OpeningCredits_Noninteractive,31.64,2.4608,0
33.91,04_Opening Credits,04_OpeningCredits_Noninteractive,31.76,2.4608,0
34.02,04_Opening Credits,04_OpeningCredits_Noninteractive,31.88,2.4535,0
34.14,04_Opening Credits,04_OpeningCredits_Noninteractive,32.00,2.4535,0
34.25,04_Opening Credits,04_OpeningCredits_Noninteractive,32.08,2.4535,0
34.36,04_Opening Credits,04_OpeningCredits_Noninteractive,32.20,2.4468,0
34.47,04_Opening Credits,04_OpeningCredits_Noninteractive,32.32,2.4402,0
34.58,04_Opening Credits,04_OpeningCredits_Noninteractive,32.44,2.4402,0
34.70,04_Opening Credits,04_OpeningCredits_Noninteractive,32.52,2.4337,0
34.80,04_Opening Credits,04_OpeningCredits_Noninteractive,32.64,2.4337,0
34.92,04_Opening Credits,04_OpeningCredits_Noninteractive,32.76,2.4337,0
35.03,04_Opening Credits,04_OpeningCredits_Noninteractive,32.88,2.4277,0
35.14,04_Opening Credits,04_OpeningCredits_Noninteractive,33.00,2.4277,0
35.25,04_Opening Credits,04_OpeningCredits_Noninteractive,33.08,2.423,0
35.36,04_Opening Credits,04_OpeningCredits_Noninteractive,33.20,2.4188,0
35.47,04_Opening Credits,04_OpeningCredits_Noninteractive,33.32,2.4188,0
35.59,04_Opening Credits,04_OpeningCredits_Noninteractive,33.44,2.4188,0
35.70,04_Opening Credits,04_OpeningCredits_Noninteractive,33.56,2.4147,0
35.81,04_Opening Credits,04_OpeningCredits_Noninteractive,33.64,2.4147,0
35.92,04_Opening Credits,04_OpeningCredits_Noninteractive,33.76,2.4106,0
36.03,04_Opening Credits,04_OpeningCredits_Noninteractive,33.88,2.4106,0
36.14,04_Opening Credits,04_OpeningCredits_Noninteractive,34.00,2.4065,0
36.25,04_Opening Credits,04_OpeningCredits_Noninteractive,34.08,2.4019,0
36.36,04_Opening Credits,04_OpeningCredits_Noninteractive,34.20,2.4019,0
36.48,04_Opening Credits,04_OpeningCredits_Noninteractive,34.32,2.4019,0
36.59,04_Opening Credits,04_OpeningCredits_Noninteractive,34.44,2.3966,0
36.70,04_Opening Credits,04_OpeningCredits_Noninteractive,34.56,2.3966,0
36.81,04_Opening Credits,04_OpeningCredits_Noninteractive,34.64,2.3914,0
36.92,04_Opening Credits,04_OpeningCredits_Noninteractive,34.76,2.3914,0
37.03,04_Opening Credits,04_OpeningCredits_Noninteractive,34.88,2.3856,0
37.14,04_Opening Credits,04_OpeningCredits_Noninteractive,35.00,2.3856,0
37.25,04_Opening Credits,04_OpeningCredits_Noninteractive,35.12,2.3805,0
37.37,04_Opening Credits,04_OpeningCredits_Noninteractive,35.20,2.3805,0
37.48,04_Opening Credits,04_OpeningCredits_Noninteractive,35.32,2.3747,0
37.59,04_Opening Credits,04_OpeningCredits_Noninteractive,35.44,2.3747,0
37.70,04_Opening Credits,04_OpeningCredits_Noninteractive,35.56,2.3702,0
37.81,04_Opening Credits,04_OpeningCredits_Noninteractive,35.64,2.3702,0
