EMOTIVE VR DATA RECORDING
Date (year-month-day): 2023-10-21
Playback start time: 22:29
Session ID: 


Time from playback start (s),Sequence name,Video clip name,Video time (s),Valence,Arousal
6.32,04_Opening Credits,04_OpeningCredits_Interactive,4.24,0.2909091,0.2
6.42,04_Opening Credits,04_OpeningCredits_Interactive,4.36,0.2909091,0.2
6.52,04_Opening Credits,04_OpeningCredits_Interactive,4.44,0.2909091,0.2
6.62,04_Opening Credits,04_OpeningCredits_Interactive,4.56,0.2909091,0.2
6.72,04_Opening Credits,04_OpeningCredits_Interactive,4.64,0.2909091,0.2
6.82,04_Opening Credits,04_OpeningCredits_Interactive,4.76,0.2818182,0.2
6.92,04_Opening Credits,04_OpeningCredits_Interactive,4.84,0.2818182,0.2
7.02,04_Opening Credits,04_OpeningCredits_Interactive,4.96,0.2818182,0.2
7.13,04_Opening Credits,04_OpeningCredits_Interactive,5.04,0.2818182,0.2
7.23,04_Opening Credits,04_OpeningCredits_Interactive,5.16,0.2818182,0.2
7.33,04_Opening Credits,04_OpeningCredits_Interactive,5.24,0.2909091,0.1909091
7.42,04_Opening Credits,04_OpeningCredits_Interactive,5.36,0.2909091,0.1909091
7.52,04_Opening Credits,04_OpeningCredits_Interactive,5.48,0.2909091,0.1909091
7.63,04_Opening Credits,04_OpeningCredits_Interactive,5.56,0.2909091,0.1909091
7.73,04_Opening Credits,04_OpeningCredits_Interactive,5.68,0.2909091,0.1909091
7.83,04_Opening Credits,04_OpeningCredits_Interactive,5.76,0.2909091,0.1909091
7.93,04_Opening Credits,04_OpeningCredits_Interactive,5.88,0.2909091,0.1909091
8.03,04_Opening Credits,04_OpeningCredits_Interactive,5.96,0.2909091,0.1909091
8.13,04_Opening Credits,04_OpeningCredits_Interactive,6.08,0.2909091,0.1909091
8.23,04_Opening Credits,04_OpeningCredits_Interactive,6.16,0.2909091,0.1909091
8.34,04_Opening Credits,04_OpeningCredits_Interactive,6.28,0.2909091,0.1909091
8.43,04_Opening Credits,04_OpeningCredits_Interactive,6.36,0.2909091,0.1909091
8.53,04_Opening Credits,04_OpeningCredits_Interactive,6.48,0.2909091,0.1909091
8.63,04_Opening Credits,04_OpeningCredits_Interactive,6.56,0.2909091,0.1909091
8.73,04_Opening Credits,04_OpeningCredits_Interactive,6.68,0.2909091,0.1909091
8.84,04_Opening Credits,04_OpeningCredits_Interactive,6.76,0.2909091,0.1909091
8.94,04_Opening Credits,04_OpeningCredits_Interactive,6.88,0.2909091,0.1909091
9.03,04_Opening Credits,04_OpeningCredits_Interactive,6.96,0.2909091,0.1909091
9.13,04_Opening Credits,04_OpeningCredits_Interactive,7.08,0.2909091,0.2
9.27,04_Opening Credits,04_OpeningCredits_Interactive,7.16,0.2909091,0.2
9.34,04_Opening Credits,04_OpeningCredits_Interactive,7.28,0.2909091,0.2
9.44,04_Opening Credits,04_OpeningCredits_Interactive,7.36,0.2909091,0.2
9.54,04_Opening Credits,04_OpeningCredits_Interactive,7.48,0.2909091,0.2
9.64,04_Opening Credits,04_OpeningCredits_Interactive,7.56,0.2909091,0.2090909
9.74,04_Opening Credits,04_OpeningCredits_Interactive,7.68,0.2909091,0.2090909
9.84,04_Opening Credits,04_OpeningCredits_Interactive,7.76,0.2818182,0.2090909
9.95,04_Opening Credits,04_OpeningCredits_Interactive,7.88,0.2818182,0.2090909
10.04,04_Opening Credits,04_OpeningCredits_Interactive,7.96,0.2818182,0.2181818
10.14,04_Opening Credits,04_OpeningCredits_Interactive,8.08,0.2818182,0.2181818
10.24,04_Opening Credits,04_OpeningCredits_Interactive,8.16,0.2818182,0.2181818
10.34,04_Opening Credits,04_OpeningCredits_Interactive,8.28,0.2818182,0.2181818
10.45,04_Opening Credits,04_OpeningCredits_Interactive,8.36,0.2818182,0.2181818
10.55,04_Opening Credits,04_OpeningCredits_Interactive,8.48,0.2818182,0.2181818
10.65,04_Opening Credits,04_OpeningCredits_Interactive,8.60,0.2818182,0.2181818
10.75,04_Opening Credits,04_OpeningCredits_Interactive,8.68,0.2818182,0.2181818
10.84,04_Opening Credits,04_OpeningCredits_Interactive,8.80,0.2818182,0.2181818
10.95,04_Opening Credits,04_OpeningCredits_Interactive,8.88,0.2818182,0.2181818
11.05,04_Opening Credits,04_OpeningCredits_Interactive,9.00,0.2818182,0.2272727
11.15,04_Opening Credits,04_OpeningCredits_Interactive,9.08,0.2818182,0.2272727
11.25,04_Opening Credits,04_OpeningCredits_Interactive,9.20,0.2818182,0.2272727
11.35,04_Opening Credits,04_OpeningCredits_Interactive,9.28,0.2818182,0.2272727
11.45,04_Opening Credits,04_OpeningCredits_Interactive,9.40,0.2818182,0.2272727
11.55,04_Opening Credits,04_OpeningCredits_Interactive,9.48,0.2818182,0.2272727
11.65,04_Opening Credits,04_OpeningCredits_Interactive,9.60,0.2727273,0.2272727
11.75,04_Opening Credits,04_OpeningCredits_Interactive,9.68,0.2727273,0.2272727
11.85,04_Opening Credits,04_OpeningCredits_Interactive,9.80,0.2727273,0.2272727
11.95,04_Opening Credits,04_OpeningCredits_Interactive,9.88,0.2727273,0.2363636
12.05,04_Opening Credits,04_OpeningCredits_Interactive,10.00,0.2727273,0.2363636
12.16,04_Opening Credits,04_OpeningCredits_Interactive,10.08,0.2727273,0.2363636
12.25,04_Opening Credits,04_OpeningCredits_Interactive,10.20,0.2727273,0.2272727
12.35,04_Opening Credits,04_OpeningCredits_Interactive,10.28,0.2727273,0.2272727
12.45,04_Opening Credits,04_OpeningCredits_Interactive,10.40,0.2727273,0.2272727
12.55,04_Opening Credits,04_OpeningCredits_Interactive,10.48,0.2818182,0.2272727
12.66,04_Opening Credits,04_OpeningCredits_Interactive,10.60,0.2818182,0.2272727
12.76,04_Opening Credits,04_OpeningCredits_Interactive,10.68,0.2818182,0.2272727
12.86,04_Opening Credits,04_OpeningCredits_Interactive,10.80,0.2818182,0.2272727
12.95,04_Opening Credits,04_OpeningCredits_Interactive,10.88,0.2818182,0.2181818
13.05,04_Opening Credits,04_OpeningCredits_Interactive,11.00,0.2818182,0.2181818
13.16,04_Opening Credits,04_OpeningCredits_Interactive,11.08,0.2818182,0.2181818
13.26,04_Opening Credits,04_OpeningCredits_Interactive,11.20,0.2818182,0.2272727
13.36,04_Opening Credits,04_OpeningCredits_Interactive,11.28,0.2818182,0.2272727
13.46,04_Opening Credits,04_OpeningCredits_Interactive,11.40,0.2818182,0.2272727
13.56,04_Opening Credits,04_OpeningCredits_Interactive,11.48,0.2818182,0.2272727
13.66,04_Opening Credits,04_OpeningCredits_Interactive,11.60,0.2818182,0.2272727
13.77,04_Opening Credits,04_OpeningCredits_Interactive,11.68,0.2818182,0.2272727
13.86,04_Opening Credits,04_OpeningCredits_Interactive,11.80,0.2909091,0.2272727
13.96,04_Opening Credits,04_OpeningCredits_Interactive,11.88,0.2909091,0.2363636
14.06,04_Opening Credits,04_OpeningCredits_Interactive,12.00,0.2909091,0.2272727
14.16,04_Opening Credits,04_OpeningCredits_Interactive,12.08,0.3,0.2272727
14.27,04_Opening Credits,04_OpeningCredits_Interactive,12.20,0.3090909,0.2181818
14.37,04_Opening Credits,04_OpeningCredits_Interactive,12.28,0.3181818,0.2181818
14.47,04_Opening Credits,04_OpeningCredits_Interactive,12.40,0.3272727,0.2181818
14.57,04_Opening Credits,04_OpeningCredits_Interactive,12.52,0.3272727,0.2090909
14.66,04_Opening Credits,04_OpeningCredits_Interactive,12.60,0.3363636,0.2090909
14.77,04_Opening Credits,04_OpeningCredits_Interactive,12.72,0.3454545,0.2090909
14.87,04_Opening Credits,04_OpeningCredits_Interactive,12.80,0.3454545,0.2090909
14.97,04_Opening Credits,04_OpeningCredits_Interactive,12.92,0.3454545,0.2090909
15.07,04_Opening Credits,04_OpeningCredits_Interactive,13.00,0.3545454,0.2
15.17,04_Opening Credits,04_OpeningCredits_Interactive,13.12,0.3545454,0.2
15.27,04_Opening Credits,04_OpeningCredits_Interactive,13.20,0.3636364,0.2
15.38,04_Opening Credits,04_OpeningCredits_Interactive,13.32,0.3727273,0.1909091
15.47,04_Opening Credits,04_OpeningCredits_Interactive,13.40,0.3818182,0.1909091
15.57,04_Opening Credits,04_OpeningCredits_Interactive,13.52,0.3818182,0.1909091
15.67,04_Opening Credits,04_OpeningCredits_Interactive,13.60,0.3909091,0.1818182
15.77,04_Opening Credits,04_OpeningCredits_Interactive,13.72,0.4,0.1818182
15.88,04_Opening Credits,04_OpeningCredits_Interactive,13.80,0.4,0.1818182
15.98,04_Opening Credits,04_OpeningCredits_Interactive,13.92,0.4090909,0.1818182
16.07,04_Opening Credits,04_OpeningCredits_Interactive,14.00,0.4272727,0.1818182
16.18,04_Opening Credits,04_OpeningCredits_Interactive,14.12,0.4454545,0.1818182
16.27,04_Opening Credits,04_OpeningCredits_Interactive,14.20,0.4545455,0.1909091
16.38,04_Opening Credits,04_OpeningCredits_Interactive,14.32,0.4727273,0.1909091
16.48,04_Opening Credits,04_OpeningCredits_Interactive,14.40,0.4909091,0.2
16.58,04_Opening Credits,04_OpeningCredits_Interactive,14.52,0.5090909,0.2
16.68,04_Opening Credits,04_OpeningCredits_Interactive,14.60,0.5272727,0.2090909
16.78,04_Opening Credits,04_OpeningCredits_Interactive,14.72,0.5454546,0.2090909
16.88,04_Opening Credits,04_OpeningCredits_Interactive,14.80,0.5545455,0.2090909
16.98,04_Opening Credits,04_OpeningCredits_Interactive,14.92,0.5727273,0.2181818
17.08,04_Opening Credits,04_OpeningCredits_Interactive,15.00,0.5818182,0.2454545
17.18,04_Opening Credits,04_OpeningCredits_Interactive,15.12,0.6090909,0.3272727
17.28,04_Opening Credits,04_OpeningCredits_Interactive,15.20,0.6272727,0.4090909
17.38,04_Opening Credits,04_OpeningCredits_Interactive,15.32,0.6545454,0.4818182
17.48,04_Opening Credits,04_OpeningCredits_Interactive,15.40,0.6818182,0.5636364
17.58,04_Opening Credits,04_OpeningCredits_Interactive,15.52,0.7,0.6363636
17.68,04_Opening Credits,04_OpeningCredits_Interactive,15.60,0.7272727,0.7181818
17.78,04_Opening Credits,04_OpeningCredits_Interactive,15.72,0.7545455,0.8
17.88,04_Opening Credits,04_OpeningCredits_Interactive,15.80,0.7727273,0.8727273
17.98,04_Opening Credits,04_OpeningCredits_Interactive,15.92,0.7909091,0.9090909
18.09,04_Opening Credits,04_OpeningCredits_Interactive,16.00,0.7909091,0.9090909
18.18,04_Opening Credits,04_OpeningCredits_Interactive,16.12,0.8,0.9090909
18.28,04_Opening Credits,04_OpeningCredits_Interactive,16.20,0.8,0.9090909
18.38,04_Opening Credits,04_OpeningCredits_Interactive,16.32,0.8090909,0.9181818
18.48,04_Opening Credits,04_OpeningCredits_Interactive,16.44,0.8090909,0.9181818
18.59,04_Opening Credits,04_OpeningCredits_Interactive,16.52,0.8181818,0.9181818
18.69,04_Opening Credits,04_OpeningCredits_Interactive,16.64,0.8181818,0.9181818
18.79,04_Opening Credits,04_OpeningCredits_Interactive,16.72,0.8181818,0.9181818
18.89,04_Opening Credits,04_OpeningCredits_Interactive,16.84,0.8272727,0.9272727
18.99,04_Opening Credits,04_OpeningCredits_Interactive,16.92,0.8181818,0.9090909
19.09,04_Opening Credits,04_OpeningCredits_Interactive,17.04,0.7727273,0.8272727
19.19,04_Opening Credits,04_OpeningCredits_Interactive,17.12,0.7272727,0.7454545
19.29,04_Opening Credits,04_OpeningCredits_Interactive,17.24,0.6727273,0.6545454
19.39,04_Opening Credits,04_OpeningCredits_Interactive,17.32,0.6272727,0.5727273
19.49,04_Opening Credits,04_OpeningCredits_Interactive,17.44,0.5818182,0.4909091
19.59,04_Opening Credits,04_OpeningCredits_Interactive,17.52,0.5363637,0.4090909
19.70,04_Opening Credits,04_OpeningCredits_Interactive,17.64,0.4818182,0.3272727
19.80,04_Opening Credits,04_OpeningCredits_Interactive,17.72,0.4363636,0.2454545
19.90,04_Opening Credits,04_OpeningCredits_Interactive,17.84,0.4,0.1818182
20.00,04_Opening Credits,04_OpeningCredits_Interactive,17.92,0.4,0.1818182
20.09,04_Opening Credits,04_OpeningCredits_Interactive,18.04,0.4,0.1818182
20.20,04_Opening Credits,04_OpeningCredits_Interactive,18.12,0.3909091,0.1818182
20.30,04_Opening Credits,04_OpeningCredits_Interactive,18.24,0.3909091,0.1909091
20.40,04_Opening Credits,04_OpeningCredits_Interactive,18.32,0.3818182,0.1909091
20.50,04_Opening Credits,04_OpeningCredits_Interactive,18.44,0.3818182,0.1909091
20.60,04_Opening Credits,04_OpeningCredits_Interactive,18.52,0.3727273,0.1909091
20.70,04_Opening Credits,04_OpeningCredits_Interactive,18.64,0.3636364,0.2
20.80,04_Opening Credits,04_OpeningCredits_Interactive,18.72,0.3636364,0.2
20.91,04_Opening Credits,04_OpeningCredits_Interactive,18.84,0.3545454,0.2
21.00,04_Opening Credits,04_OpeningCredits_Interactive,18.92,0.3545454,0.2
21.10,04_Opening Credits,04_OpeningCredits_Interactive,19.04,0.3454545,0.2
21.20,04_Opening Credits,04_OpeningCredits_Interactive,19.12,0.3454545,0.2
21.30,04_Opening Credits,04_OpeningCredits_Interactive,19.24,0.3363636,0.1909091
21.41,04_Opening Credits,04_OpeningCredits_Interactive,19.32,0.3363636,0.1909091
21.51,04_Opening Credits,04_OpeningCredits_Interactive,19.44,0.3272727,0.1909091
21.61,04_Opening Credits,04_OpeningCredits_Interactive,19.56,0.3272727,0.1909091
21.71,04_Opening Credits,04_OpeningCredits_Interactive,19.64,0.3181818,0.1818182
21.81,04_Opening Credits,04_OpeningCredits_Interactive,19.76,0.3181818,0.1818182
21.91,04_Opening Credits,04_OpeningCredits_Interactive,19.84,0.3090909,0.1818182
22.01,04_Opening Credits,04_OpeningCredits_Interactive,19.96,0.3090909,0.1818182
22.11,04_Opening Credits,04_OpeningCredits_Interactive,20.04,0.3090909,0.1818182
22.21,04_Opening Credits,04_OpeningCredits_Interactive,20.16,0.3181818,0.1818182
22.31,04_Opening Credits,04_OpeningCredits_Interactive,20.24,0.3181818,0.1818182
22.41,04_Opening Credits,04_OpeningCredits_Interactive,20.36,0.3181818,0.1818182
22.51,04_Opening Credits,04_OpeningCredits_Interactive,20.44,0.3181818,0.1818182
22.61,04_Opening Credits,04_OpeningCredits_Interactive,20.56,0.3181818,0.1818182
22.71,04_Opening Credits,04_OpeningCredits_Interactive,20.64,0.3181818,0.1818182
22.81,04_Opening Credits,04_OpeningCredits_Interactive,20.76,0.3272727,0.1818182
22.91,04_Opening Credits,04_OpeningCredits_Interactive,20.84,0.3272727,0.1818182
23.02,04_Opening Credits,04_OpeningCredits_Interactive,20.96,0.3545454,0.1818182
23.12,04_Opening Credits,04_OpeningCredits_Interactive,21.04,0.3909091,0.1909091
23.22,04_Opening Credits,04_OpeningCredits_Interactive,21.16,0.4363636,0.1909091
23.32,04_Opening Credits,04_OpeningCredits_Interactive,21.24,0.4727273,0.2
23.41,04_Opening Credits,04_OpeningCredits_Interactive,21.36,0.5090909,0.2090909
23.52,04_Opening Credits,04_OpeningCredits_Interactive,21.44,0.5545455,0.2090909
23.62,04_Opening Credits,04_OpeningCredits_Interactive,21.56,0.5909091,0.2181818
23.72,04_Opening Credits,04_OpeningCredits_Interactive,21.64,0.6272727,0.2181818
23.82,04_Opening Credits,04_OpeningCredits_Interactive,21.76,0.6636364,0.2272727
23.92,04_Opening Credits,04_OpeningCredits_Interactive,21.84,0.7090909,0.2363636
24.02,04_Opening Credits,04_OpeningCredits_Interactive,21.96,0.7272727,0.3
24.13,04_Opening Credits,04_OpeningCredits_Interactive,22.04,0.7454545,0.3545454
24.23,04_Opening Credits,04_OpeningCredits_Interactive,22.16,0.7636364,0.4181818
24.32,04_Opening Credits,04_OpeningCredits_Interactive,22.24,0.7727273,0.4818182
24.42,04_Opening Credits,04_OpeningCredits_Interactive,22.36,0.7909091,0.5454546
24.52,04_Opening Credits,04_OpeningCredits_Interactive,22.44,0.8090909,0.6090909
24.63,04_Opening Credits,04_OpeningCredits_Interactive,22.56,0.8272727,0.6727273
24.73,04_Opening Credits,04_OpeningCredits_Interactive,22.64,0.8454546,0.7363636
24.83,04_Opening Credits,04_OpeningCredits_Interactive,22.76,0.8636364,0.8
24.92,04_Opening Credits,04_OpeningCredits_Interactive,22.84,0.8727273,0.8636364
25.02,04_Opening Credits,04_OpeningCredits_Interactive,22.96,0.8818182,0.8818182
25.13,04_Opening Credits,04_OpeningCredits_Interactive,23.08,0.8727273,0.8909091
25.23,04_Opening Credits,04_OpeningCredits_Interactive,23.16,0.8727273,0.8909091
25.35,04_Opening Credits,04_OpeningCredits_Interactive,23.28,0.8727273,0.9
25.45,04_Opening Credits,04_OpeningCredits_Interactive,23.40,0.8727273,0.9090909
25.55,04_Opening Credits,04_OpeningCredits_Interactive,23.48,0.8727273,0.9090909
25.65,04_Opening Credits,04_OpeningCredits_Interactive,23.60,0.8636364,0.9181818
25.75,04_Opening Credits,04_OpeningCredits_Interactive,23.68,0.8636364,0.9181818
25.85,04_Opening Credits,04_OpeningCredits_Interactive,23.80,0.8636364,0.9272727
25.95,04_Opening Credits,04_OpeningCredits_Interactive,23.88,0.8636364,0.9272727
26.05,04_Opening Credits,04_OpeningCredits_Interactive,24.00,0.8636364,0.9272727
26.16,04_Opening Credits,04_OpeningCredits_Interactive,24.08,0.8636364,0.9272727
26.25,04_Opening Credits,04_OpeningCredits_Interactive,24.20,0.8636364,0.9272727
26.35,04_Opening Credits,04_OpeningCredits_Interactive,24.28,0.8636364,0.9272727
26.45,04_Opening Credits,04_OpeningCredits_Interactive,24.40,0.8636364,0.9272727
26.55,04_Opening Credits,04_OpeningCredits_Interactive,24.48,0.8636364,0.9272727
26.66,04_Opening Credits,04_OpeningCredits_Interactive,24.60,0.8636364,0.9272727
26.76,04_Opening Credits,04_OpeningCredits_Interactive,24.68,0.8636364,0.9272727
26.86,04_Opening Credits,04_OpeningCredits_Interactive,24.80,0.8636364,0.9272727
26.96,04_Opening Credits,04_OpeningCredits_Interactive,24.88,0.8636364,0.9272727
27.06,04_Opening Credits,04_OpeningCredits_Interactive,25.00,0.8636364,0.9272727
27.16,04_Opening Credits,04_OpeningCredits_Interactive,25.08,0.8636364,0.9272727
27.26,04_Opening Credits,04_OpeningCredits_Interactive,25.20,0.8636364,0.9272727
27.36,04_Opening Credits,04_OpeningCredits_Interactive,25.28,0.8636364,0.9272727
27.46,04_Opening Credits,04_OpeningCredits_Interactive,25.40,0.8636364,0.9272727
