EMOTIVE VR DATA RECORDING
Date (year-month-day): 2024-03-19
Playback start time: 19:57
Session ID: 


Time from playback start (s),Sequence name,Video clip name,Video time (s),Valence,Arousal
4.94,04_Opening Credits,04_OpeningCredits_Interactive,2.76,0.5847,0.5717381
5.05,04_Opening Credits,04_OpeningCredits_Interactive,2.88,0.5847,0.5717381
5.16,04_Opening Credits,04_OpeningCredits_Interactive,2.96,0.5847,0.5717381
5.27,04_Opening Credits,04_OpeningCredits_Interactive,3.08,0.5810974,0.5618213
5.38,04_Opening Credits,04_OpeningCredits_Interactive,3.20,0.5810974,0.5618213
5.49,04_Opening Credits,04_OpeningCredits_Interactive,3.32,0.5810974,0.5618213
5.59,04_Opening Credits,04_OpeningCredits_Interactive,3.40,0.5810974,0.5618213
5.70,04_Opening Credits,04_OpeningCredits_Interactive,3.52,0.5810974,0.5618213
5.80,04_Opening Credits,04_OpeningCredits_Interactive,3.64,0.5810974,0.5618213
5.92,04_Opening Credits,04_OpeningCredits_Interactive,3.76,0.5810974,0.5618213
6.03,04_Opening Credits,04_OpeningCredits_Interactive,3.84,0.5810974,0.5618213
6.14,04_Opening Credits,04_OpeningCredits_Interactive,3.96,0.5810974,0.5618213
6.25,04_Opening Credits,04_OpeningCredits_Interactive,4.08,0.5820967,0.5649505
6.35,04_Opening Credits,04_OpeningCredits_Interactive,4.16,0.5820967,0.5649505
6.46,04_Opening Credits,04_OpeningCredits_Interactive,4.28,0.5820967,0.5649505
6.57,04_Opening Credits,04_OpeningCredits_Interactive,4.40,0.5820967,0.5649505
6.69,04_Opening Credits,04_OpeningCredits_Interactive,4.52,0.5820967,0.5649505
6.80,04_Opening Credits,04_OpeningCredits_Interactive,4.60,0.5820967,0.5649505
6.91,04_Opening Credits,04_OpeningCredits_Interactive,4.72,0.5820967,0.5649505
7.02,04_Opening Credits,04_OpeningCredits_Interactive,4.84,0.5820967,0.5649505
7.12,04_Opening Credits,04_OpeningCredits_Interactive,4.96,0.5820967,0.5649505
7.23,04_Opening Credits,04_OpeningCredits_Interactive,5.04,0.5818883,0.5800747
7.34,04_Opening Credits,04_OpeningCredits_Interactive,5.16,0.5818883,0.5800747
7.45,04_Opening Credits,04_OpeningCredits_Interactive,5.28,0.5818883,0.5800747
7.55,04_Opening Credits,04_OpeningCredits_Interactive,5.36,0.5818883,0.5800747
7.67,04_Opening Credits,04_OpeningCredits_Interactive,5.48,0.5818883,0.5800747
7.78,04_Opening Credits,04_OpeningCredits_Interactive,5.60,0.5818883,0.5800747
7.88,04_Opening Credits,04_OpeningCredits_Interactive,5.72,0.5818883,0.5800747
7.99,04_Opening Credits,04_OpeningCredits_Interactive,5.80,0.5818883,0.5800747
8.10,04_Opening Credits,04_OpeningCredits_Interactive,5.92,0.5818883,0.5800747
8.21,04_Opening Credits,04_OpeningCredits_Interactive,6.04,0.5806655,0.5828993
8.32,04_Opening Credits,04_OpeningCredits_Interactive,6.16,0.5806655,0.5828993
8.43,04_Opening Credits,04_OpeningCredits_Interactive,6.24,0.5806655,0.5828993
8.55,04_Opening Credits,04_OpeningCredits_Interactive,6.36,0.5806655,0.5828993
8.64,04_Opening Credits,04_OpeningCredits_Interactive,6.48,0.5806655,0.5828993
8.75,04_Opening Credits,04_OpeningCredits_Interactive,6.56,0.5806655,0.5828993
8.87,04_Opening Credits,04_OpeningCredits_Interactive,6.68,0.5806655,0.5828993
8.98,04_Opening Credits,04_OpeningCredits_Interactive,6.80,0.5806655,0.5828993
9.09,04_Opening Credits,04_OpeningCredits_Interactive,6.92,0.5806655,0.5828993
9.20,04_Opening Credits,04_OpeningCredits_Interactive,7.00,0.5853465,0.5709989
9.31,04_Opening Credits,04_OpeningCredits_Interactive,7.12,0.5853465,0.5709989
9.41,04_Opening Credits,04_OpeningCredits_Interactive,7.24,0.5853465,0.5709989
9.52,04_Opening Credits,04_OpeningCredits_Interactive,7.32,0.5853465,0.5709989
9.63,04_Opening Credits,04_OpeningCredits_Interactive,7.44,0.5853465,0.5709989
9.73,04_Opening Credits,04_OpeningCredits_Interactive,7.56,0.5853465,0.5709989
9.85,04_Opening Credits,04_OpeningCredits_Interactive,7.68,0.5853465,0.5709989
9.96,04_Opening Credits,04_OpeningCredits_Interactive,7.80,0.5853465,0.5709989
10.07,04_Opening Credits,04_OpeningCredits_Interactive,7.88,0.5853465,0.5709989
10.16,04_Opening Credits,04_OpeningCredits_Interactive,8.00,0.5853465,0.5709989
10.28,04_Opening Credits,04_OpeningCredits_Interactive,8.12,0.5877224,0.5731943
10.40,04_Opening Credits,04_OpeningCredits_Interactive,8.20,0.5877224,0.5731943
10.50,04_Opening Credits,04_OpeningCredits_Interactive,8.32,0.5877224,0.5731943
10.61,04_Opening Credits,04_OpeningCredits_Interactive,8.44,0.5877224,0.5731943
10.73,04_Opening Credits,04_OpeningCredits_Interactive,8.56,0.5877224,0.5731943
10.84,04_Opening Credits,04_OpeningCredits_Interactive,8.64,0.5877224,0.5731943
10.93,04_Opening Credits,04_OpeningCredits_Interactive,8.76,0.5877224,0.5731943
11.05,04_Opening Credits,04_OpeningCredits_Interactive,8.88,0.5877224,0.5731943
11.16,04_Opening Credits,04_OpeningCredits_Interactive,8.96,0.5877224,0.5731943
11.27,04_Opening Credits,04_OpeningCredits_Interactive,9.08,0.6005638,0.5769665
11.38,04_Opening Credits,04_OpeningCredits_Interactive,9.20,0.6005638,0.5769665
11.48,04_Opening Credits,04_OpeningCredits_Interactive,9.32,0.6005638,0.5769665
11.60,04_Opening Credits,04_OpeningCredits_Interactive,9.44,0.6005638,0.5769665
11.70,04_Opening Credits,04_OpeningCredits_Interactive,9.52,0.6005638,0.5769665
11.80,04_Opening Credits,04_OpeningCredits_Interactive,9.64,0.6005638,0.5769665
11.92,04_Opening Credits,04_OpeningCredits_Interactive,9.72,0.6005638,0.5769665
12.03,04_Opening Credits,04_OpeningCredits_Interactive,9.84,0.6005638,0.5769665
12.14,04_Opening Credits,04_OpeningCredits_Interactive,9.96,0.6005638,0.5769665
12.25,04_Opening Credits,04_OpeningCredits_Interactive,10.08,0.5938267,0.5727407
12.36,04_Opening Credits,04_OpeningCredits_Interactive,10.20,0.5938267,0.5727407
12.46,04_Opening Credits,04_OpeningCredits_Interactive,10.28,0.5938267,0.5727407
12.57,04_Opening Credits,04_OpeningCredits_Interactive,10.40,0.5938267,0.5727407
12.68,04_Opening Credits,04_OpeningCredits_Interactive,10.52,0.5938267,0.5727407
12.80,04_Opening Credits,04_OpeningCredits_Interactive,10.60,0.5938267,0.5727407
12.91,04_Opening Credits,04_OpeningCredits_Interactive,10.72,0.5938267,0.5727407
13.02,04_Opening Credits,04_OpeningCredits_Interactive,10.84,0.5938267,0.5727407
13.13,04_Opening Credits,04_OpeningCredits_Interactive,10.96,0.5938267,0.5727407
13.23,04_Opening Credits,04_OpeningCredits_Interactive,11.04,0.5848534,0.5688721
13.34,04_Opening Credits,04_OpeningCredits_Interactive,11.16,0.5848534,0.5688721
13.45,04_Opening Credits,04_OpeningCredits_Interactive,11.28,0.5848534,0.5688721
13.55,04_Opening Credits,04_OpeningCredits_Interactive,11.36,0.5848534,0.5688721
13.66,04_Opening Credits,04_OpeningCredits_Interactive,11.48,0.5848534,0.5688721
13.78,04_Opening Credits,04_OpeningCredits_Interactive,11.60,0.5848534,0.5688721
13.89,04_Opening Credits,04_OpeningCredits_Interactive,11.72,0.5848534,0.5688721
13.99,04_Opening Credits,04_OpeningCredits_Interactive,11.80,0.5848534,0.5688721
14.10,04_Opening Credits,04_OpeningCredits_Interactive,11.92,0.5848534,0.5688721
14.21,04_Opening Credits,04_OpeningCredits_Interactive,12.04,0.6033872,0.575229
14.32,04_Opening Credits,04_OpeningCredits_Interactive,12.16,0.6033872,0.575229
14.43,04_Opening Credits,04_OpeningCredits_Interactive,12.24,0.6033872,0.575229
14.54,04_Opening Credits,04_OpeningCredits_Interactive,12.36,0.6033872,0.575229
14.66,04_Opening Credits,04_OpeningCredits_Interactive,12.48,0.6033872,0.575229
14.75,04_Opening Credits,04_OpeningCredits_Interactive,12.56,0.6033872,0.575229
14.86,04_Opening Credits,04_OpeningCredits_Interactive,12.68,0.6033872,0.575229
14.98,04_Opening Credits,04_OpeningCredits_Interactive,12.80,0.6033872,0.575229
15.09,04_Opening Credits,04_OpeningCredits_Interactive,12.92,0.6033872,0.575229
15.20,04_Opening Credits,04_OpeningCredits_Interactive,13.00,0.4554083,0.5035028
15.30,04_Opening Credits,04_OpeningCredits_Interactive,13.12,0.4554083,0.5035028
15.41,04_Opening Credits,04_OpeningCredits_Interactive,13.24,0.4554083,0.5035028
15.52,04_Opening Credits,04_OpeningCredits_Interactive,13.36,0.4554083,0.5035028
15.63,04_Opening Credits,04_OpeningCredits_Interactive,13.44,0.4554083,0.5035028
15.73,04_Opening Credits,04_OpeningCredits_Interactive,13.56,0.4554083,0.5035028
15.85,04_Opening Credits,04_OpeningCredits_Interactive,13.68,0.4554083,0.5035028
15.96,04_Opening Credits,04_OpeningCredits_Interactive,13.80,0.4554083,0.5035028
16.07,04_Opening Credits,04_OpeningCredits_Interactive,13.88,0.4554083,0.5035028
16.18,04_Opening Credits,04_OpeningCredits_Interactive,14.00,0.4253615,0.4687147
16.28,04_Opening Credits,04_OpeningCredits_Interactive,14.12,0.4253615,0.4687147
16.39,04_Opening Credits,04_OpeningCredits_Interactive,14.20,0.4253615,0.4687147
16.50,04_Opening Credits,04_OpeningCredits_Interactive,14.32,0.4253615,0.4687147
16.61,04_Opening Credits,04_OpeningCredits_Interactive,14.44,0.4253615,0.4687147
16.72,04_Opening Credits,04_OpeningCredits_Interactive,14.56,0.4253615,0.4687147
16.84,04_Opening Credits,04_OpeningCredits_Interactive,14.64,0.4253615,0.4687147
16.95,04_Opening Credits,04_OpeningCredits_Interactive,14.76,0.4253615,0.4687147
17.04,04_Opening Credits,04_OpeningCredits_Interactive,14.88,0.4253615,0.4687147
17.15,04_Opening Credits,04_OpeningCredits_Interactive,14.96,0.4253615,0.4687147
17.27,04_Opening Credits,04_OpeningCredits_Interactive,15.08,0.4508849,0.5043368
17.38,04_Opening Credits,04_OpeningCredits_Interactive,15.20,0.4508849,0.5043368
17.48,04_Opening Credits,04_OpeningCredits_Interactive,15.32,0.4508849,0.5043368
17.59,04_Opening Credits,04_OpeningCredits_Interactive,15.40,0.4508849,0.5043368
17.71,04_Opening Credits,04_OpeningCredits_Interactive,15.52,0.4508849,0.5043368
17.80,04_Opening Credits,04_OpeningCredits_Interactive,15.64,0.4508849,0.5043368
17.91,04_Opening Credits,04_OpeningCredits_Interactive,15.72,0.4508849,0.5043368
18.02,04_Opening Credits,04_OpeningCredits_Interactive,15.84,0.4508849,0.5043368
18.14,04_Opening Credits,04_OpeningCredits_Interactive,15.96,0.4508849,0.5043368
18.25,04_Opening Credits,04_OpeningCredits_Interactive,16.08,0.5540001,0.5930467
18.36,04_Opening Credits,04_OpeningCredits_Interactive,16.20,0.5540001,0.5930467
18.47,04_Opening Credits,04_OpeningCredits_Interactive,16.28,0.5540001,0.5930467
18.57,04_Opening Credits,04_OpeningCredits_Interactive,16.40,0.5540001,0.5930467
18.68,04_Opening Credits,04_OpeningCredits_Interactive,16.52,0.5540001,0.5930467
18.79,04_Opening Credits,04_OpeningCredits_Interactive,16.60,0.5540001,0.5930467
18.90,04_Opening Credits,04_OpeningCredits_Interactive,16.72,0.5540001,0.5930467
19.02,04_Opening Credits,04_OpeningCredits_Interactive,16.84,0.5540001,0.5930467
19.13,04_Opening Credits,04_OpeningCredits_Interactive,16.96,0.5540001,0.5930467
19.23,04_Opening Credits,04_OpeningCredits_Interactive,17.04,0.6102423,0.5666015
19.34,04_Opening Credits,04_OpeningCredits_Interactive,17.16,0.6102423,0.5666015
19.45,04_Opening Credits,04_OpeningCredits_Interactive,17.28,0.6102423,0.5666015
19.55,04_Opening Credits,04_OpeningCredits_Interactive,17.36,0.6102423,0.5666015
19.66,04_Opening Credits,04_OpeningCredits_Interactive,17.48,0.6102423,0.5666015
19.77,04_Opening Credits,04_OpeningCredits_Interactive,17.60,0.6102423,0.5666015
19.89,04_Opening Credits,04_OpeningCredits_Interactive,17.72,0.6102423,0.5666015
20.00,04_Opening Credits,04_OpeningCredits_Interactive,17.80,0.6102423,0.5666015
20.09,04_Opening Credits,04_OpeningCredits_Interactive,17.92,0.6102423,0.5666015
20.20,04_Opening Credits,04_OpeningCredits_Interactive,18.04,0.6227192,0.5667482
20.32,04_Opening Credits,04_OpeningCredits_Interactive,18.12,0.6227192,0.5667482
20.44,04_Opening Credits,04_OpeningCredits_Interactive,18.24,0.6227192,0.5667482
20.54,04_Opening Credits,04_OpeningCredits_Interactive,18.36,0.6227192,0.5667482
20.65,04_Opening Credits,04_OpeningCredits_Interactive,18.48,0.6227192,0.5667482
20.76,04_Opening Credits,04_OpeningCredits_Interactive,18.60,0.6227192,0.5667482
20.86,04_Opening Credits,04_OpeningCredits_Interactive,18.68,0.6227192,0.5667482
20.97,04_Opening Credits,04_OpeningCredits_Interactive,18.80,0.6227192,0.5667482
21.08,04_Opening Credits,04_OpeningCredits_Interactive,18.92,0.6227192,0.5667482
21.20,04_Opening Credits,04_OpeningCredits_Interactive,19.00,0.6125835,0.5610625
21.30,04_Opening Credits,04_OpeningCredits_Interactive,19.12,0.6125835,0.5610625
21.41,04_Opening Credits,04_OpeningCredits_Interactive,19.24,0.6125835,0.5610625
21.52,04_Opening Credits,04_OpeningCredits_Interactive,19.36,0.6125835,0.5610625
21.63,04_Opening Credits,04_OpeningCredits_Interactive,19.44,0.6125835,0.5610625
21.73,04_Opening Credits,04_OpeningCredits_Interactive,19.56,0.6125835,0.5610625
21.84,04_Opening Credits,04_OpeningCredits_Interactive,19.68,0.6125835,0.5610625
21.95,04_Opening Credits,04_OpeningCredits_Interactive,19.76,0.6125835,0.5610625
22.07,04_Opening Credits,04_OpeningCredits_Interactive,19.88,0.6125835,0.5610625
22.18,04_Opening Credits,04_OpeningCredits_Interactive,20.00,0.6125835,0.5610625
22.29,04_Opening Credits,04_OpeningCredits_Interactive,20.12,0.606347,0.5584291
22.39,04_Opening Credits,04_OpeningCredits_Interactive,20.20,0.606347,0.5584291
22.50,04_Opening Credits,04_OpeningCredits_Interactive,20.32,0.606347,0.5584291
22.61,04_Opening Credits,04_OpeningCredits_Interactive,20.44,0.606347,0.5584291
22.72,04_Opening Credits,04_OpeningCredits_Interactive,20.52,0.606347,0.5584291
22.83,04_Opening Credits,04_OpeningCredits_Interactive,20.64,0.606347,0.5584291
22.95,04_Opening Credits,04_OpeningCredits_Interactive,20.76,0.606347,0.5584291
23.05,04_Opening Credits,04_OpeningCredits_Interactive,20.88,0.606347,0.5584291
23.15,04_Opening Credits,04_OpeningCredits_Interactive,20.96,0.606347,0.5584291
23.26,04_Opening Credits,04_OpeningCredits_Interactive,21.08,0.608488,0.5597058
23.38,04_Opening Credits,04_OpeningCredits_Interactive,21.20,0.608488,0.5597058
23.48,04_Opening Credits,04_OpeningCredits_Interactive,21.32,0.608488,0.5597058
23.59,04_Opening Credits,04_OpeningCredits_Interactive,21.40,0.608488,0.5597058
23.70,04_Opening Credits,04_OpeningCredits_Interactive,21.52,0.608488,0.5597058
23.82,04_Opening Credits,04_OpeningCredits_Interactive,21.64,0.608488,0.5597058
23.91,04_Opening Credits,04_OpeningCredits_Interactive,21.76,0.608488,0.5597058
24.02,04_Opening Credits,04_OpeningCredits_Interactive,21.84,0.608488,0.5597058
24.13,04_Opening Credits,04_OpeningCredits_Interactive,21.96,0.608488,0.5597058
24.25,04_Opening Credits,04_OpeningCredits_Interactive,22.08,0.618871,0.5647924
24.36,04_Opening Credits,04_OpeningCredits_Interactive,22.16,0.618871,0.5647924
24.47,04_Opening Credits,04_OpeningCredits_Interactive,22.28,0.618871,0.5647924
24.58,04_Opening Credits,04_OpeningCredits_Interactive,22.40,0.618871,0.5647924
24.68,04_Opening Credits,04_OpeningCredits_Interactive,22.52,0.618871,0.5647924
24.79,04_Opening Credits,04_OpeningCredits_Interactive,22.60,0.618871,0.5647924
24.90,04_Opening Credits,04_OpeningCredits_Interactive,22.72,0.618871,0.5647924
25.01,04_Opening Credits,04_OpeningCredits_Interactive,22.84,0.618871,0.5647924
25.13,04_Opening Credits,04_OpeningCredits_Interactive,22.96,0.618871,0.5647924
25.23,04_Opening Credits,04_OpeningCredits_Interactive,23.04,0.6253706,0.5675208
25.34,04_Opening Credits,04_OpeningCredits_Interactive,23.16,0.6253706,0.5675208
25.45,04_Opening Credits,04_OpeningCredits_Interactive,23.28,0.6253706,0.5675208
25.55,04_Opening Credits,04_OpeningCredits_Interactive,23.36,0.6253706,0.5675208
25.66,04_Opening Credits,04_OpeningCredits_Interactive,23.48,0.6253706,0.5675208
25.77,04_Opening Credits,04_OpeningCredits_Interactive,23.60,0.6253706,0.5675208
25.88,04_Opening Credits,04_OpeningCredits_Interactive,23.72,0.6253706,0.5675208
26.00,04_Opening Credits,04_OpeningCredits_Interactive,23.80,0.6253706,0.5675208
26.11,04_Opening Credits,04_OpeningCredits_Interactive,23.92,0.6253706,0.5675208
26.20,04_Opening Credits,04_OpeningCredits_Interactive,24.04,0.6186035,0.5644532
26.31,04_Opening Credits,04_OpeningCredits_Interactive,24.12,0.6186035,0.5644532
26.43,04_Opening Credits,04_OpeningCredits_Interactive,24.24,0.6186035,0.5644532
26.54,04_Opening Credits,04_OpeningCredits_Interactive,24.36,0.6186035,0.5644532
26.65,04_Opening Credits,04_OpeningCredits_Interactive,24.48,0.6186035,0.5644532
26.76,04_Opening Credits,04_OpeningCredits_Interactive,24.60,0.6186035,0.5644532
26.88,04_Opening Credits,04_OpeningCredits_Interactive,24.68,0.6186035,0.5644532
26.97,04_Opening Credits,04_OpeningCredits_Interactive,24.80,0.6186035,0.5644532
27.08,04_Opening Credits,04_OpeningCredits_Interactive,24.88,0.6186035,0.5644532
27.19,04_Opening Credits,04_OpeningCredits_Interactive,25.00,0.6099798,0.5619227
27.30,04_Opening Credits,04_OpeningCredits_Interactive,25.12,0.6099798,0.5619227
27.41,04_Opening Credits,04_OpeningCredits_Interactive,25.24,0.6099798,0.5619227
27.52,04_Opening Credits,04_OpeningCredits_Interactive,25.36,0.6099798,0.5619227
27.63,04_Opening Credits,04_OpeningCredits_Interactive,25.44,0.6099798,0.5619227
27.73,04_Opening Credits,04_OpeningCredits_Interactive,25.56,0.6099798,0.5619227
27.84,04_Opening Credits,04_OpeningCredits_Interactive,25.68,0.6099798,0.5619227
27.95,04_Opening Credits,04_OpeningCredits_Interactive,25.76,0.6099798,0.5619227
28.06,04_Opening Credits,04_OpeningCredits_Interactive,25.88,0.6099798,0.5619227
28.18,04_Opening Credits,04_OpeningCredits_Interactive,26.00,0.6101071,0.5620313
28.29,04_Opening Credits,04_OpeningCredits_Interactive,26.12,0.6101071,0.5620313
28.40,04_Opening Credits,04_OpeningCredits_Interactive,26.20,0.6101071,0.5620313
28.50,04_Opening Credits,04_OpeningCredits_Interactive,26.32,0.6101071,0.5620313
28.61,04_Opening Credits,04_OpeningCredits_Interactive,26.44,0.6101071,0.5620313
28.72,04_Opening Credits,04_OpeningCredits_Interactive,26.52,0.6101071,0.5620313
28.83,04_Opening Credits,04_OpeningCredits_Interactive,26.64,0.6101071,0.5620313
28.95,04_Opening Credits,04_OpeningCredits_Interactive,26.76,0.6101071,0.5620313
29.05,04_Opening Credits,04_OpeningCredits_Interactive,26.88,0.6101071,0.5620313
29.18,04_Opening Credits,04_OpeningCredits_Interactive,27.00,0.6101071,0.5620313
29.30,04_Opening Credits,04_OpeningCredits_Interactive,27.12,0.6101071,0.5620313
29.41,04_Opening Credits,04_OpeningCredits_Interactive,27.24,0.6101071,0.5620313
29.52,04_Opening Credits,04_OpeningCredits_Interactive,27.36,0.602963,0.5568205
29.63,04_Opening Credits,04_OpeningCredits_Interactive,27.44,0.602963,0.5568205
29.74,04_Opening Credits,04_OpeningCredits_Interactive,27.56,0.602963,0.5568205
29.86,04_Opening Credits,04_OpeningCredits_Interactive,27.68,0.602963,0.5568205
29.97,04_Opening Credits,04_OpeningCredits_Interactive,27.80,0.602963,0.5568205
30.06,04_Opening Credits,04_OpeningCredits_Interactive,27.88,0.602963,0.5568205
30.17,04_Opening Credits,04_OpeningCredits_Interactive,28.00,0.602963,0.5568205
30.29,04_Opening Credits,04_OpeningCredits_Interactive,28.12,0.5974062,0.5536067
30.40,04_Opening Credits,04_OpeningCredits_Interactive,28.20,0.5974062,0.5536067
30.51,04_Opening Credits,04_OpeningCredits_Interactive,28.32,0.5974062,0.5536067
30.62,04_Opening Credits,04_OpeningCredits_Interactive,28.44,0.5974062,0.5536067
30.73,04_Opening Credits,04_OpeningCredits_Interactive,28.56,0.5974062,0.5536067
30.83,04_Opening Credits,04_OpeningCredits_Interactive,28.64,0.5974062,0.5536067
30.94,04_Opening Credits,04_OpeningCredits_Interactive,28.76,0.5974062,0.5536067
31.05,04_Opening Credits,04_OpeningCredits_Interactive,28.88,0.5974062,0.5536067
31.16,04_Opening Credits,04_OpeningCredits_Interactive,29.00,0.5974062,0.5536067
31.27,04_Opening Credits,04_OpeningCredits_Interactive,29.08,0.6028339,0.5579587
31.38,04_Opening Credits,04_OpeningCredits_Interactive,29.20,0.6028339,0.5579587
31.50,04_Opening Credits,04_OpeningCredits_Interactive,29.32,0.6028339,0.5579587
31.59,04_Opening Credits,04_OpeningCredits_Interactive,29.40,0.6028339,0.5579587
31.70,04_Opening Credits,04_OpeningCredits_Interactive,29.52,0.6028339,0.5579587
31.81,04_Opening Credits,04_OpeningCredits_Interactive,29.64,0.6028339,0.5579587
31.92,04_Opening Credits,04_OpeningCredits_Interactive,29.76,0.6028339,0.5579587
32.04,04_Opening Credits,04_OpeningCredits_Interactive,29.84,0.6028339,0.5579587
32.15,04_Opening Credits,04_OpeningCredits_Interactive,29.96,0.6028339,0.5579587
32.27,04_Opening Credits,04_OpeningCredits_Interactive,30.08,0.6047887,0.560816
32.36,04_Opening Credits,04_OpeningCredits_Interactive,30.20,0.6047887,0.560816
32.47,04_Opening Credits,04_OpeningCredits_Interactive,30.28,0.6047887,0.560816
32.58,04_Opening Credits,04_OpeningCredits_Interactive,30.40,0.6047887,0.560816
32.69,04_Opening Credits,04_OpeningCredits_Interactive,30.52,0.6047887,0.560816
32.80,04_Opening Credits,04_OpeningCredits_Interactive,30.60,0.6047887,0.560816
32.91,04_Opening Credits,04_OpeningCredits_Interactive,30.72,0.6047887,0.560816
33.02,04_Opening Credits,04_OpeningCredits_Interactive,30.84,0.6047887,0.560816
33.12,04_Opening Credits,04_OpeningCredits_Interactive,30.96,0.6047887,0.560816
33.23,04_Opening Credits,04_OpeningCredits_Interactive,31.04,0.5999371,0.5583104
33.34,04_Opening Credits,04_OpeningCredits_Interactive,31.16,0.5999371,0.5583104
33.45,04_Opening Credits,04_OpeningCredits_Interactive,31.28,0.5999371,0.5583104
33.56,04_Opening Credits,04_OpeningCredits_Interactive,31.40,0.5999371,0.5583104
33.68,04_Opening Credits,04_OpeningCredits_Interactive,31.48,0.5999371,0.5583104
33.79,04_Opening Credits,04_OpeningCredits_Interactive,31.60,0.5999371,0.5583104
33.88,04_Opening Credits,04_OpeningCredits_Interactive,31.72,0.5999371,0.5583104
33.99,04_Opening Credits,04_OpeningCredits_Interactive,31.80,0.5999371,0.5583104
34.10,04_Opening Credits,04_OpeningCredits_Interactive,31.92,0.5999371,0.5583104
34.22,04_Opening Credits,04_OpeningCredits_Interactive,32.04,0.5932716,0.5550914
34.33,04_Opening Credits,04_OpeningCredits_Interactive,32.16,0.5932716,0.5550914
34.44,04_Opening Credits,04_OpeningCredits_Interactive,32.24,0.5932716,0.5550914
34.55,04_Opening Credits,04_OpeningCredits_Interactive,32.36,0.5932716,0.5550914
34.65,04_Opening Credits,04_OpeningCredits_Interactive,32.48,0.5932716,0.5550914
