EMOTIVE VR DATA RECORDING
Date (year-month-day): 2022-07-01
Playback start time: 17:29
Session ID: 


Time from playback start (s),Sequence name,Video clip name,Video time (s),GSR,Arousal peak power
13.77,07_Karl_B,07_Karl_B,11.60,0,0
13.88,07_Karl_B,07_Karl_B,11.72,0,0
13.99,07_Karl_B,07_Karl_B,11.84,0,0
14.11,07_Karl_B,07_Karl_B,11.96,0,0
14.21,07_Karl_B,07_Karl_B,12.08,0,0
14.33,07_Karl_B,07_Karl_B,12.16,0,0
14.44,07_Karl_B,07_Karl_B,12.28,0,0
14.55,07_Karl_B,07_Karl_B,12.40,0,0
14.66,07_Karl_B,07_Karl_B,12.52,0,0
14.77,07_Karl_B,07_Karl_B,12.60,0,0
14.88,07_Karl_B,07_Karl_B,12.72,0,0
14.98,07_Karl_B,07_Karl_B,12.84,0,0
15.09,07_Karl_B,07_Karl_B,12.96,0,0
15.21,07_Karl_B,07_Karl_B,13.04,0,0
15.30,07_Karl_B,07_Karl_B,13.16,0,0
15.41,07_Karl_B,07_Karl_B,13.28,0,0
15.52,07_Karl_B,07_Karl_B,13.36,0,0
15.64,07_Karl_B,07_Karl_B,13.48,0,0
15.75,07_Karl_B,07_Karl_B,13.60,0,0
15.85,07_Karl_B,07_Karl_B,13.68,0,0
15.96,07_Karl_B,07_Karl_B,13.80,0,0
16.07,07_Karl_B,07_Karl_B,13.92,0,0
16.18,07_Karl_B,07_Karl_B,14.04,0,0
16.28,07_Karl_B,07_Karl_B,14.12,0,0
16.39,07_Karl_B,07_Karl_B,14.24,0,0
16.48,07_Karl_B,07_Karl_B,14.32,0,0
16.60,07_Karl_B,07_Karl_B,14.44,0,0
16.71,07_Karl_B,07_Karl_B,14.56,0,0
16.82,07_Karl_B,07_Karl_B,14.68,0,0
16.93,07_Karl_B,07_Karl_B,14.76,0,0
17.04,07_Karl_B,07_Karl_B,14.88,0,0
17.14,07_Karl_B,07_Karl_B,15.00,0,0
17.25,07_Karl_B,07_Karl_B,15.08,0,0
17.36,07_Karl_B,07_Karl_B,15.20,0,0
17.48,07_Karl_B,07_Karl_B,15.32,0,0
17.59,07_Karl_B,07_Karl_B,15.44,0,0
17.68,07_Karl_B,07_Karl_B,15.52,0,0
17.79,07_Karl_B,07_Karl_B,15.64,0,0
17.91,07_Karl_B,07_Karl_B,15.76,0,0
18.02,07_Karl_B,07_Karl_B,15.88,0,0
18.13,07_Karl_B,07_Karl_B,15.96,0,0
18.24,07_Karl_B,07_Karl_B,16.08,0,0
18.35,07_Karl_B,07_Karl_B,16.20,0,0
18.46,07_Karl_B,07_Karl_B,16.32,0,0
18.57,07_Karl_B,07_Karl_B,16.40,0,0
18.68,07_Karl_B,07_Karl_B,16.52,0,0
18.80,07_Karl_B,07_Karl_B,16.64,0,0
18.91,07_Karl_B,07_Karl_B,16.76,0,0
19.02,07_Karl_B,07_Karl_B,16.88,0,0
19.13,07_Karl_B,07_Karl_B,16.96,0,0
19.24,07_Karl_B,07_Karl_B,17.08,0,0
19.36,07_Karl_B,07_Karl_B,17.20,0,0
19.46,07_Karl_B,07_Karl_B,17.32,0,0
19.57,07_Karl_B,07_Karl_B,17.44,0,0
19.69,07_Karl_B,07_Karl_B,17.52,0,0
19.80,07_Karl_B,07_Karl_B,17.64,0,0
19.91,07_Karl_B,07_Karl_B,17.76,0,0
20.02,07_Karl_B,07_Karl_B,17.88,0,0
20.13,07_Karl_B,07_Karl_B,17.96,0,0
20.25,07_Karl_B,07_Karl_B,18.08,0,0
20.36,07_Karl_B,07_Karl_B,18.20,0,0
20.47,07_Karl_B,07_Karl_B,18.32,0,0
20.58,07_Karl_B,07_Karl_B,18.44,0,0
20.69,07_Karl_B,07_Karl_B,18.52,0,0
20.80,07_Karl_B,07_Karl_B,18.64,0,0
20.91,07_Karl_B,07_Karl_B,18.76,0,0
21.01,07_Karl_B,07_Karl_B,18.84,0,0
21.12,07_Karl_B,07_Karl_B,18.96,0,0
21.22,07_Karl_B,07_Karl_B,19.08,0,0
21.33,07_Karl_B,07_Karl_B,19.16,0,0
21.44,07_Karl_B,07_Karl_B,19.28,0,0
21.55,07_Karl_B,07_Karl_B,19.40,0,0
21.66,07_Karl_B,07_Karl_B,19.52,0,0
21.78,07_Karl_B,07_Karl_B,19.64,0,0
21.88,07_Karl_B,07_Karl_B,19.72,0,0
21.98,07_Karl_B,07_Karl_B,19.84,0,0
22.10,07_Karl_B,07_Karl_B,19.96,0,0
22.21,07_Karl_B,07_Karl_B,20.04,0,0
22.32,07_Karl_B,07_Karl_B,20.16,0,0
22.43,07_Karl_B,07_Karl_B,20.28,0,0
22.54,07_Karl_B,07_Karl_B,20.40,0,0
22.65,07_Karl_B,07_Karl_B,20.48,0,0
22.75,07_Karl_B,07_Karl_B,20.60,0,0
22.86,07_Karl_B,07_Karl_B,20.72,0,0
22.97,07_Karl_B,07_Karl_B,20.84,0,0
23.09,07_Karl_B,07_Karl_B,20.92,0,0
23.20,07_Karl_B,07_Karl_B,21.04,0,0
23.31,07_Karl_B,07_Karl_B,21.16,0,0
23.42,07_Karl_B,07_Karl_B,21.28,0,0
23.53,07_Karl_B,07_Karl_B,21.36,0,0
23.63,07_Karl_B,07_Karl_B,21.48,0,0
23.74,07_Karl_B,07_Karl_B,21.60,0,0
23.85,07_Karl_B,07_Karl_B,21.68,0,0
23.96,07_Karl_B,07_Karl_B,21.80,0,0
24.07,07_Karl_B,07_Karl_B,21.92,0,0
24.18,07_Karl_B,07_Karl_B,22.04,0,0
24.30,07_Karl_B,07_Karl_B,22.16,0,0
24.41,07_Karl_B,07_Karl_B,22.24,0,0
24.52,07_Karl_B,07_Karl_B,22.36,0,0
24.63,07_Karl_B,07_Karl_B,22.48,0,0
24.74,07_Karl_B,07_Karl_B,22.60,0,0
24.85,07_Karl_B,07_Karl_B,22.68,0,0
24.96,07_Karl_B,07_Karl_B,22.80,0,0
25.06,07_Karl_B,07_Karl_B,22.92,0,0
25.17,07_Karl_B,07_Karl_B,23.00,0,0
25.29,07_Karl_B,07_Karl_B,23.12,0,0
25.38,07_Karl_B,07_Karl_B,23.24,0,0
25.49,07_Karl_B,07_Karl_B,23.32,0,0
25.61,07_Karl_B,07_Karl_B,23.44,0,0
25.71,07_Karl_B,07_Karl_B,23.56,0,0
25.83,07_Karl_B,07_Karl_B,23.68,0,0
25.94,07_Karl_B,07_Karl_B,23.80,0,0
26.05,07_Karl_B,07_Karl_B,23.88,0,0
26.16,07_Karl_B,07_Karl_B,24.00,0,0
26.27,07_Karl_B,07_Karl_B,24.12,0,0
26.38,07_Karl_B,07_Karl_B,24.24,0,0
26.50,07_Karl_B,07_Karl_B,24.36,0,0
26.61,07_Karl_B,07_Karl_B,24.44,0,0
26.72,07_Karl_B,07_Karl_B,24.56,0,0
26.83,07_Karl_B,07_Karl_B,24.68,0,0
26.94,07_Karl_B,07_Karl_B,24.80,0,0
27.05,07_Karl_B,07_Karl_B,24.88,0,0
27.16,07_Karl_B,07_Karl_B,25.00,0,0
27.27,07_Karl_B,07_Karl_B,25.12,0,0
27.39,07_Karl_B,07_Karl_B,25.24,0,0
27.50,07_Karl_B,07_Karl_B,25.36,0,0
27.61,07_Karl_B,07_Karl_B,25.44,0,0
27.72,07_Karl_B,07_Karl_B,25.56,0,0
27.83,07_Karl_B,07_Karl_B,25.68,0,0
27.95,07_Karl_B,07_Karl_B,25.80,0,0
28.05,07_Karl_B,07_Karl_B,25.92,0,0
28.17,07_Karl_B,07_Karl_B,26.00,0,0
28.28,07_Karl_B,07_Karl_B,26.12,0,0
28.39,07_Karl_B,07_Karl_B,26.24,0,0
28.50,07_Karl_B,07_Karl_B,26.36,0,0
28.61,07_Karl_B,07_Karl_B,26.44,0,0
28.72,07_Karl_B,07_Karl_B,26.56,0,0
28.84,07_Karl_B,07_Karl_B,26.68,0,0
28.95,07_Karl_B,07_Karl_B,26.80,0,0
29.06,07_Karl_B,07_Karl_B,26.92,0,0
29.17,07_Karl_B,07_Karl_B,27.00,0,0
29.28,07_Karl_B,07_Karl_B,27.12,0,0
29.39,07_Karl_B,07_Karl_B,27.24,0,0
29.50,07_Karl_B,07_Karl_B,27.36,0,0
29.61,07_Karl_B,07_Karl_B,27.44,0,0
29.73,07_Karl_B,07_Karl_B,27.56,0,0
29.84,07_Karl_B,07_Karl_B,27.68,0,0
29.95,07_Karl_B,07_Karl_B,27.80,0,0
30.06,07_Karl_B,07_Karl_B,27.92,0,0
30.17,07_Karl_B,07_Karl_B,28.00,0,0
30.28,07_Karl_B,07_Karl_B,28.12,0,0
30.39,07_Karl_B,07_Karl_B,28.24,0,0
30.50,07_Karl_B,07_Karl_B,28.36,0,0
30.62,07_Karl_B,07_Karl_B,28.48,0,0
30.73,07_Karl_B,07_Karl_B,28.56,0,0
30.84,07_Karl_B,07_Karl_B,28.68,0,0
30.95,07_Karl_B,07_Karl_B,28.80,0,0
31.06,07_Karl_B,07_Karl_B,28.92,0,0
31.17,07_Karl_B,07_Karl_B,29.00,0,0
31.29,07_Karl_B,07_Karl_B,29.12,0,0
31.40,07_Karl_B,07_Karl_B,29.24,0,0
31.51,07_Karl_B,07_Karl_B,29.36,0,0
31.62,07_Karl_B,07_Karl_B,29.48,0,0
31.73,07_Karl_B,07_Karl_B,29.56,0,0
31.84,07_Karl_B,07_Karl_B,29.68,0,0
31.95,07_Karl_B,07_Karl_B,29.80,0,0
32.07,07_Karl_B,07_Karl_B,29.92,0,0
32.18,07_Karl_B,07_Karl_B,30.04,0,0
32.29,07_Karl_B,07_Karl_B,30.12,0,0
32.40,07_Karl_B,07_Karl_B,30.24,0,0
32.51,07_Karl_B,07_Karl_B,30.36,0,0
32.62,07_Karl_B,07_Karl_B,30.48,0,0
32.73,07_Karl_B,07_Karl_B,30.56,0,0
32.84,07_Karl_B,07_Karl_B,30.68,0,0
32.96,07_Karl_B,07_Karl_B,30.80,0,0
33.07,07_Karl_B,07_Karl_B,30.92,0,0
33.18,07_Karl_B,07_Karl_B,31.04,0,0
33.29,07_Karl_B,07_Karl_B,31.12,0,0
33.40,07_Karl_B,07_Karl_B,31.24,0,0
33.51,07_Karl_B,07_Karl_B,31.36,0,0
33.63,07_Karl_B,07_Karl_B,31.48,0,0
33.73,07_Karl_B,07_Karl_B,31.56,0,0
33.85,07_Karl_B,07_Karl_B,31.68,0,0
33.96,07_Karl_B,07_Karl_B,31.80,0,0
34.07,07_Karl_B,07_Karl_B,31.92,0,0
34.18,07_Karl_B,07_Karl_B,32.04,0,0
34.29,07_Karl_B,07_Karl_B,32.12,0,0
34.40,07_Karl_B,07_Karl_B,32.24,0,0
34.52,07_Karl_B,07_Karl_B,32.36,0,0
34.63,07_Karl_B,07_Karl_B,32.48,0,0
34.74,07_Karl_B,07_Karl_B,32.60,0,0
34.85,07_Karl_B,07_Karl_B,32.68,0,0
34.96,07_Karl_B,07_Karl_B,32.80,0,0
35.07,07_Karl_B,07_Karl_B,32.92,0,0
35.18,07_Karl_B,07_Karl_B,33.04,0,0
35.29,07_Karl_B,07_Karl_B,33.12,0,0
35.41,07_Karl_B,07_Karl_B,33.24,0,0
35.52,07_Karl_B,07_Karl_B,33.36,0,0
35.63,07_Karl_B,07_Karl_B,33.48,0,0
35.74,07_Karl_B,07_Karl_B,33.60,0,0
35.85,07_Karl_B,07_Karl_B,33.68,0,0
35.96,07_Karl_B,07_Karl_B,33.80,0,0
36.07,07_Karl_B,07_Karl_B,33.92,0,0
36.18,07_Karl_B,07_Karl_B,34.04,0,0
36.30,07_Karl_B,07_Karl_B,34.16,0,0
36.41,07_Karl_B,07_Karl_B,34.24,0,0
36.52,07_Karl_B,07_Karl_B,34.36,0,0
36.63,07_Karl_B,07_Karl_B,34.48,0,0
36.74,07_Karl_B,07_Karl_B,34.60,0,0
36.85,07_Karl_B,07_Karl_B,34.68,0,0
36.97,07_Karl_B,07_Karl_B,34.80,0,0
37.08,07_Karl_B,07_Karl_B,34.92,0,0
37.19,07_Karl_B,07_Karl_B,35.04,0,0
37.30,07_Karl_B,07_Karl_B,35.16,0,0
37.41,07_Karl_B,07_Karl_B,35.24,0,0
37.52,07_Karl_B,07_Karl_B,35.36,0,0
37.63,07_Karl_B,07_Karl_B,35.48,0,0
37.74,07_Karl_B,07_Karl_B,35.60,0,0
37.86,07_Karl_B,07_Karl_B,35.72,0,0
37.97,07_Karl_B,07_Karl_B,35.80,0,0
38.08,07_Karl_B,07_Karl_B,35.92,0,0
38.19,07_Karl_B,07_Karl_B,36.04,0,0
38.30,07_Karl_B,07_Karl_B,36.16,0,0
38.41,07_Karl_B,07_Karl_B,36.24,0,0
38.52,07_Karl_B,07_Karl_B,36.36,0,0
38.64,07_Karl_B,07_Karl_B,36.48,0,0
38.75,07_Karl_B,07_Karl_B,36.60,0,0
38.86,07_Karl_B,07_Karl_B,36.72,0,0
38.97,07_Karl_B,07_Karl_B,36.80,0,0
39.08,07_Karl_B,07_Karl_B,36.92,0,0
39.19,07_Karl_B,07_Karl_B,37.04,0,0
39.30,07_Karl_B,07_Karl_B,37.16,0,0
39.41,07_Karl_B,07_Karl_B,37.28,0,0
39.53,07_Karl_B,07_Karl_B,37.36,0,0
39.64,07_Karl_B,07_Karl_B,37.48,0,0
39.75,07_Karl_B,07_Karl_B,37.60,0,0
39.86,07_Karl_B,07_Karl_B,37.72,0,0
39.97,07_Karl_B,07_Karl_B,37.80,0,0
40.08,07_Karl_B,07_Karl_B,37.92,0,0
40.20,07_Karl_B,07_Karl_B,38.04,0,0
40.30,07_Karl_B,07_Karl_B,38.16,0,0
40.42,07_Karl_B,07_Karl_B,38.28,0,0
40.53,07_Karl_B,07_Karl_B,38.36,0,0
40.64,07_Karl_B,07_Karl_B,38.48,0,0
40.75,07_Karl_B,07_Karl_B,38.60,0,0
40.86,07_Karl_B,07_Karl_B,38.72,0,0
40.98,07_Karl_B,07_Karl_B,38.80,0,0
41.09,07_Karl_B,07_Karl_B,38.92,0,0
41.20,07_Karl_B,07_Karl_B,39.04,0,0
41.31,07_Karl_B,07_Karl_B,39.16,0,0
41.42,07_Karl_B,07_Karl_B,39.28,0,0
41.53,07_Karl_B,07_Karl_B,39.36,0,0
41.64,07_Karl_B,07_Karl_B,39.48,0,0
41.75,07_Karl_B,07_Karl_B,39.60,0,0
41.86,07_Karl_B,07_Karl_B,39.72,0,0
41.98,07_Karl_B,07_Karl_B,39.84,0,0
42.09,07_Karl_B,07_Karl_B,39.92,0,0
42.20,07_Karl_B,07_Karl_B,40.04,0,0
42.31,07_Karl_B,07_Karl_B,40.16,0,0
42.42,07_Karl_B,07_Karl_B,40.28,0,0
42.54,07_Karl_B,07_Karl_B,40.36,0,0
42.64,07_Karl_B,07_Karl_B,40.48,0,0
42.76,07_Karl_B,07_Karl_B,40.60,0,0
42.87,07_Karl_B,07_Karl_B,40.72,0,0
42.98,07_Karl_B,07_Karl_B,40.84,0,0
43.09,07_Karl_B,07_Karl_B,40.92,0,0
43.20,07_Karl_B,07_Karl_B,41.04,0,0
43.31,07_Karl_B,07_Karl_B,41.16,0,0
43.43,07_Karl_B,07_Karl_B,41.28,0,0
43.54,07_Karl_B,07_Karl_B,41.40,0,0
43.65,07_Karl_B,07_Karl_B,41.48,0,0
43.76,07_Karl_B,07_Karl_B,41.60,0,0
43.87,07_Karl_B,07_Karl_B,41.72,0,0
43.98,07_Karl_B,07_Karl_B,41.84,0,0
44.09,07_Karl_B,07_Karl_B,41.92,0,0
44.20,07_Karl_B,07_Karl_B,42.04,0,0
44.32,07_Karl_B,07_Karl_B,42.16,0,0
44.43,07_Karl_B,07_Karl_B,42.28,0,0
44.54,07_Karl_B,07_Karl_B,42.40,0,0
44.65,07_Karl_B,07_Karl_B,42.48,0,0
44.76,07_Karl_B,07_Karl_B,42.60,0,0
44.87,07_Karl_B,07_Karl_B,42.72,0,0
44.98,07_Karl_B,07_Karl_B,42.84,0,0
45.09,07_Karl_B,07_Karl_B,42.96,0,0
45.21,07_Karl_B,07_Karl_B,43.04,0,0
45.32,07_Karl_B,07_Karl_B,43.16,0,0
45.43,07_Karl_B,07_Karl_B,43.28,0,0
45.54,07_Karl_B,07_Karl_B,43.40,0,0
45.65,07_Karl_B,07_Karl_B,43.48,0,0
45.76,07_Karl_B,07_Karl_B,43.60,0,0
45.88,07_Karl_B,07_Karl_B,43.72,0,0
45.99,07_Karl_B,07_Karl_B,43.84,0,0
46.10,07_Karl_B,07_Karl_B,43.96,0,0
46.21,07_Karl_B,07_Karl_B,44.04,0,0
46.32,07_Karl_B,07_Karl_B,44.16,0,0
46.43,07_Karl_B,07_Karl_B,44.28,0,0
46.54,07_Karl_B,07_Karl_B,44.40,0,0
46.65,07_Karl_B,07_Karl_B,44.48,0,0
46.77,07_Karl_B,07_Karl_B,44.60,0,0
46.88,07_Karl_B,07_Karl_B,44.72,0,0
46.99,07_Karl_B,07_Karl_B,44.84,0,0
47.10,07_Karl_B,07_Karl_B,44.96,0,0
47.21,07_Karl_B,07_Karl_B,45.04,0,0
47.32,07_Karl_B,07_Karl_B,45.16,0,0
47.43,07_Karl_B,07_Karl_B,45.28,0,0
47.55,07_Karl_B,07_Karl_B,45.40,0,0
47.66,07_Karl_B,07_Karl_B,45.52,0,0
47.77,07_Karl_B,07_Karl_B,45.60,0,0
47.88,07_Karl_B,07_Karl_B,45.72,0,0
47.99,07_Karl_B,07_Karl_B,45.84,0,0
48.11,07_Karl_B,07_Karl_B,45.96,0,0
48.21,07_Karl_B,07_Karl_B,46.04,0,0
48.32,07_Karl_B,07_Karl_B,46.16,0,0
48.44,07_Karl_B,07_Karl_B,46.28,0,0
48.55,07_Karl_B,07_Karl_B,46.40,0,0
48.66,07_Karl_B,07_Karl_B,46.52,0,0
48.77,07_Karl_B,07_Karl_B,46.60,0,0
48.88,07_Karl_B,07_Karl_B,46.72,0,0
48.99,07_Karl_B,07_Karl_B,46.84,0,0
49.11,07_Karl_B,07_Karl_B,46.96,0,0
49.21,07_Karl_B,07_Karl_B,47.08,0,0
49.33,07_Karl_B,07_Karl_B,47.16,0,0
49.44,07_Karl_B,07_Karl_B,47.28,0,0
49.55,07_Karl_B,07_Karl_B,47.40,0,0
49.66,07_Karl_B,07_Karl_B,47.52,0,0
49.77,07_Karl_B,07_Karl_B,47.60,0,0
49.89,07_Karl_B,07_Karl_B,47.72,0,0
50.00,07_Karl_B,07_Karl_B,47.84,0,0
50.11,07_Karl_B,07_Karl_B,47.96,0,0
50.22,07_Karl_B,07_Karl_B,48.08,0,0
50.33,07_Karl_B,07_Karl_B,48.16,0,0
50.44,07_Karl_B,07_Karl_B,48.28,0,0
50.55,07_Karl_B,07_Karl_B,48.40,0,0
50.66,07_Karl_B,07_Karl_B,48.52,0,0
50.78,07_Karl_B,07_Karl_B,48.64,0,0
50.89,07_Karl_B,07_Karl_B,48.72,0,0
51.00,07_Karl_B,07_Karl_B,48.84,0,0
51.11,07_Karl_B,07_Karl_B,48.96,0,0
51.22,07_Karl_B,07_Karl_B,49.08,0,0
51.33,07_Karl_B,07_Karl_B,49.16,0,0
51.45,07_Karl_B,07_Karl_B,49.28,0,0
51.55,07_Karl_B,07_Karl_B,49.40,0,0
51.67,07_Karl_B,07_Karl_B,49.52,0,0
51.78,07_Karl_B,07_Karl_B,49.64,0,0
51.89,07_Karl_B,07_Karl_B,49.72,0,0
52.00,07_Karl_B,07_Karl_B,49.84,0,0
52.11,07_Karl_B,07_Karl_B,49.96,0,0
52.22,07_Karl_B,07_Karl_B,50.08,0,0
52.34,07_Karl_B,07_Karl_B,50.20,0,0
52.45,07_Karl_B,07_Karl_B,50.28,0,0
52.56,07_Karl_B,07_Karl_B,50.40,0,0
52.67,07_Karl_B,07_Karl_B,50.52,0,0
52.78,07_Karl_B,07_Karl_B,50.64,0,0
52.89,07_Karl_B,07_Karl_B,50.72,0,0
53.00,07_Karl_B,07_Karl_B,50.84,0,0
53.11,07_Karl_B,07_Karl_B,50.96,0,0
53.23,07_Karl_B,07_Karl_B,51.08,0,0
53.34,07_Karl_B,07_Karl_B,51.20,0,0
53.45,07_Karl_B,07_Karl_B,51.28,0,0
53.56,07_Karl_B,07_Karl_B,51.40,0,0
53.68,07_Karl_B,07_Karl_B,51.52,0,0
53.79,07_Karl_B,07_Karl_B,51.64,0,0
53.89,07_Karl_B,07_Karl_B,51.72,0,0
54.00,07_Karl_B,07_Karl_B,51.84,0,0
54.12,07_Karl_B,07_Karl_B,51.96,0,0
54.23,07_Karl_B,07_Karl_B,52.08,0,0
54.34,07_Karl_B,07_Karl_B,52.20,0,0
54.45,07_Karl_B,07_Karl_B,52.28,0,0
54.56,07_Karl_B,07_Karl_B,52.40,0,0
