EMOTIVE VR DATA RECORDING
Date (year-month-day): 2024-02-06
Playback start time: 19:05
Session ID: 


Time from playback start (s),Sequence name,Video clip name,Video time (s),Valence,Arousal
4.45,04_Opening Credits,04_OpeningCredits_Interactive,2.28,0.5636364,0.2636364
4.55,04_Opening Credits,04_OpeningCredits_Interactive,2.40,0.5545455,0.2636364
4.65,04_Opening Credits,04_OpeningCredits_Interactive,2.48,0.5454546,0.2545455
4.75,04_Opening Credits,04_OpeningCredits_Interactive,2.60,0.5272727,0.2545455
4.84,04_Opening Credits,04_OpeningCredits_Interactive,2.68,0.5181818,0.2545455
4.95,04_Opening Credits,04_OpeningCredits_Interactive,2.80,0.5090909,0.2545455
5.05,04_Opening Credits,04_OpeningCredits_Interactive,2.88,0.4909091,0.2454545
5.15,04_Opening Credits,04_OpeningCredits_Interactive,3.00,0.4818182,0.2454545
5.25,04_Opening Credits,04_OpeningCredits_Interactive,3.08,0.4727273,0.2454545
5.35,04_Opening Credits,04_OpeningCredits_Interactive,3.20,0.4636364,0.2454545
5.45,04_Opening Credits,04_OpeningCredits_Interactive,3.28,0.4727273,0.2454545
5.55,04_Opening Credits,04_OpeningCredits_Interactive,3.40,0.4818182,0.2454545
5.66,04_Opening Credits,04_OpeningCredits_Interactive,3.48,0.4909091,0.2454545
5.75,04_Opening Credits,04_OpeningCredits_Interactive,3.60,0.5,0.2454545
5.85,04_Opening Credits,04_OpeningCredits_Interactive,3.68,0.5181818,0.2454545
5.95,04_Opening Credits,04_OpeningCredits_Interactive,3.80,0.5272727,0.2454545
6.05,04_Opening Credits,04_OpeningCredits_Interactive,3.88,0.5363637,0.2454545
6.16,04_Opening Credits,04_OpeningCredits_Interactive,4.00,0.5454546,0.2454545
6.26,04_Opening Credits,04_OpeningCredits_Interactive,4.08,0.5545455,0.2363636
6.36,04_Opening Credits,04_OpeningCredits_Interactive,4.20,0.5636364,0.2363636
6.46,04_Opening Credits,04_OpeningCredits_Interactive,4.32,0.5636364,0.2363636
6.56,04_Opening Credits,04_OpeningCredits_Interactive,4.40,0.5454546,0.2363636
6.66,04_Opening Credits,04_OpeningCredits_Interactive,4.52,0.5363637,0.2454545
6.76,04_Opening Credits,04_OpeningCredits_Interactive,4.60,0.5272727,0.2454545
6.86,04_Opening Credits,04_OpeningCredits_Interactive,4.72,0.5181818,0.2454545
6.96,04_Opening Credits,04_OpeningCredits_Interactive,4.80,0.5,0.2454545
7.06,04_Opening Credits,04_OpeningCredits_Interactive,4.92,0.4909091,0.2454545
7.16,04_Opening Credits,04_OpeningCredits_Interactive,5.00,0.4818182,0.2454545
7.27,04_Opening Credits,04_OpeningCredits_Interactive,5.12,0.4727273,0.2454545
7.36,04_Opening Credits,04_OpeningCredits_Interactive,5.20,0.4636364,0.2454545
7.46,04_Opening Credits,04_OpeningCredits_Interactive,5.32,0.4545455,0.2454545
7.56,04_Opening Credits,04_OpeningCredits_Interactive,5.40,0.4545455,0.2363636
7.66,04_Opening Credits,04_OpeningCredits_Interactive,5.52,0.4454545,0.2363636
7.77,04_Opening Credits,04_OpeningCredits_Interactive,5.60,0.4363636,0.2363636
7.87,04_Opening Credits,04_OpeningCredits_Interactive,5.72,0.4363636,0.2363636
7.97,04_Opening Credits,04_OpeningCredits_Interactive,5.80,0.4272727,0.2363636
8.07,04_Opening Credits,04_OpeningCredits_Interactive,5.92,0.4181818,0.2363636
8.17,04_Opening Credits,04_OpeningCredits_Interactive,6.00,0.4090909,0.2272727
8.27,04_Opening Credits,04_OpeningCredits_Interactive,6.12,0.4090909,0.2272727
8.37,04_Opening Credits,04_OpeningCredits_Interactive,6.20,0.4,0.2272727
8.47,04_Opening Credits,04_OpeningCredits_Interactive,6.32,0.4,0.2272727
8.57,04_Opening Credits,04_OpeningCredits_Interactive,6.40,0.4,0.2272727
8.67,04_Opening Credits,04_OpeningCredits_Interactive,6.52,0.4,0.2272727
8.77,04_Opening Credits,04_OpeningCredits_Interactive,6.60,0.3909091,0.2272727
8.88,04_Opening Credits,04_OpeningCredits_Interactive,6.72,0.3909091,0.2272727
8.98,04_Opening Credits,04_OpeningCredits_Interactive,6.80,0.3909091,0.2272727
9.08,04_Opening Credits,04_OpeningCredits_Interactive,6.92,0.3909091,0.2272727
9.17,04_Opening Credits,04_OpeningCredits_Interactive,7.00,0.3818182,0.2272727
9.27,04_Opening Credits,04_OpeningCredits_Interactive,7.12,0.3818182,0.2272727
9.38,04_Opening Credits,04_OpeningCredits_Interactive,7.20,0.3909091,0.2272727
9.48,04_Opening Credits,04_OpeningCredits_Interactive,7.32,0.4,0.2272727
9.58,04_Opening Credits,04_OpeningCredits_Interactive,7.40,0.4090909,0.2272727
9.68,04_Opening Credits,04_OpeningCredits_Interactive,7.52,0.4181818,0.2272727
9.78,04_Opening Credits,04_OpeningCredits_Interactive,7.64,0.4272727,0.2272727
9.88,04_Opening Credits,04_OpeningCredits_Interactive,7.72,0.4454545,0.2272727
9.98,04_Opening Credits,04_OpeningCredits_Interactive,7.84,0.4545455,0.2272727
10.08,04_Opening Credits,04_OpeningCredits_Interactive,7.92,0.4636364,0.2272727
10.18,04_Opening Credits,04_OpeningCredits_Interactive,8.04,0.4727273,0.2272727
10.28,04_Opening Credits,04_OpeningCredits_Interactive,8.12,0.4818182,0.2272727
10.38,04_Opening Credits,04_OpeningCredits_Interactive,8.24,0.5,0.2363636
10.48,04_Opening Credits,04_OpeningCredits_Interactive,8.32,0.5454546,0.2727273
10.59,04_Opening Credits,04_OpeningCredits_Interactive,8.44,0.5818182,0.3090909
10.68,04_Opening Credits,04_OpeningCredits_Interactive,8.52,0.6272727,0.3545454
10.78,04_Opening Credits,04_OpeningCredits_Interactive,8.64,0.6636364,0.3818182
10.88,04_Opening Credits,04_OpeningCredits_Interactive,8.72,0.7090909,0.4272727
10.98,04_Opening Credits,04_OpeningCredits_Interactive,8.84,0.7545455,0.4545455
11.09,04_Opening Credits,04_OpeningCredits_Interactive,8.92,0.7909091,0.4909091
11.19,04_Opening Credits,04_OpeningCredits_Interactive,9.04,0.8363636,0.5272727
11.29,04_Opening Credits,04_OpeningCredits_Interactive,9.12,0.8727273,0.5636364
11.39,04_Opening Credits,04_OpeningCredits_Interactive,9.24,0.8818182,0.5727273
11.48,04_Opening Credits,04_OpeningCredits_Interactive,9.32,0.8454546,0.5363637
11.59,04_Opening Credits,04_OpeningCredits_Interactive,9.44,0.8181818,0.5090909
11.69,04_Opening Credits,04_OpeningCredits_Interactive,9.52,0.7818182,0.4727273
11.79,04_Opening Credits,04_OpeningCredits_Interactive,9.64,0.7545455,0.4454545
11.89,04_Opening Credits,04_OpeningCredits_Interactive,9.72,0.7272727,0.4181818
11.99,04_Opening Credits,04_OpeningCredits_Interactive,9.84,0.6909091,0.3818182
12.09,04_Opening Credits,04_OpeningCredits_Interactive,9.92,0.6636364,0.3545454
12.20,04_Opening Credits,04_OpeningCredits_Interactive,10.04,0.6363636,0.3272727
12.29,04_Opening Credits,04_OpeningCredits_Interactive,10.12,0.6,0.2909091
12.39,04_Opening Credits,04_OpeningCredits_Interactive,10.24,0.5909091,0.2909091
12.49,04_Opening Credits,04_OpeningCredits_Interactive,10.32,0.5727273,0.2818182
12.59,04_Opening Credits,04_OpeningCredits_Interactive,10.44,0.5545455,0.2818182
12.70,04_Opening Credits,04_OpeningCredits_Interactive,10.52,0.5363637,0.2818182
12.80,04_Opening Credits,04_OpeningCredits_Interactive,10.64,0.5181818,0.2818182
12.90,04_Opening Credits,04_OpeningCredits_Interactive,10.72,0.5,0.2818182
13.00,04_Opening Credits,04_OpeningCredits_Interactive,10.84,0.4909091,0.2818182
13.10,04_Opening Credits,04_OpeningCredits_Interactive,10.96,0.4727273,0.2727273
13.20,04_Opening Credits,04_OpeningCredits_Interactive,11.04,0.4545455,0.2727273
13.30,04_Opening Credits,04_OpeningCredits_Interactive,11.16,0.4363636,0.2727273
13.40,04_Opening Credits,04_OpeningCredits_Interactive,11.24,0.4181818,0.2727273
13.50,04_Opening Credits,04_OpeningCredits_Interactive,11.36,0.4181818,0.2727273
13.60,04_Opening Credits,04_OpeningCredits_Interactive,11.44,0.4181818,0.2727273
13.70,04_Opening Credits,04_OpeningCredits_Interactive,11.56,0.4090909,0.2636364
13.80,04_Opening Credits,04_OpeningCredits_Interactive,11.64,0.4090909,0.2636364
13.91,04_Opening Credits,04_OpeningCredits_Interactive,11.76,0.4,0.2636364
14.01,04_Opening Credits,04_OpeningCredits_Interactive,11.84,0.4,0.2636364
14.10,04_Opening Credits,04_OpeningCredits_Interactive,11.96,0.3909091,0.2636364
14.20,04_Opening Credits,04_OpeningCredits_Interactive,12.04,0.3909091,0.2545455
14.30,04_Opening Credits,04_OpeningCredits_Interactive,12.16,0.3818182,0.2545455
14.41,04_Opening Credits,04_OpeningCredits_Interactive,12.24,0.3818182,0.2545455
14.51,04_Opening Credits,04_OpeningCredits_Interactive,12.36,0.3818182,0.2545455
14.61,04_Opening Credits,04_OpeningCredits_Interactive,12.44,0.3818182,0.2545455
14.71,04_Opening Credits,04_OpeningCredits_Interactive,12.56,0.3818182,0.2545455
14.81,04_Opening Credits,04_OpeningCredits_Interactive,12.64,0.3818182,0.2454545
14.91,04_Opening Credits,04_OpeningCredits_Interactive,12.76,0.3818182,0.2454545
15.01,04_Opening Credits,04_OpeningCredits_Interactive,12.84,0.3818182,0.2454545
15.11,04_Opening Credits,04_OpeningCredits_Interactive,12.96,0.3818182,0.2454545
15.21,04_Opening Credits,04_OpeningCredits_Interactive,13.04,0.3818182,0.2454545
15.31,04_Opening Credits,04_OpeningCredits_Interactive,13.16,0.3818182,0.2454545
15.41,04_Opening Credits,04_OpeningCredits_Interactive,13.24,0.3818182,0.2363636
15.52,04_Opening Credits,04_OpeningCredits_Interactive,13.36,0.3818182,0.2363636
15.62,04_Opening Credits,04_OpeningCredits_Interactive,13.44,0.3818182,0.2363636
15.71,04_Opening Credits,04_OpeningCredits_Interactive,13.56,0.3818182,0.2363636
15.81,04_Opening Credits,04_OpeningCredits_Interactive,13.64,0.3818182,0.2272727
15.91,04_Opening Credits,04_OpeningCredits_Interactive,13.76,0.3818182,0.2272727
16.02,04_Opening Credits,04_OpeningCredits_Interactive,13.84,0.3818182,0.2272727
16.12,04_Opening Credits,04_OpeningCredits_Interactive,13.96,0.3818182,0.2181818
16.22,04_Opening Credits,04_OpeningCredits_Interactive,14.04,0.3818182,0.2181818
16.32,04_Opening Credits,04_OpeningCredits_Interactive,14.16,0.3818182,0.2181818
16.41,04_Opening Credits,04_OpeningCredits_Interactive,14.24,0.3818182,0.2181818
16.52,04_Opening Credits,04_OpeningCredits_Interactive,14.36,0.3818182,0.2181818
16.62,04_Opening Credits,04_OpeningCredits_Interactive,14.44,0.3818182,0.2181818
16.72,04_Opening Credits,04_OpeningCredits_Interactive,14.56,0.3818182,0.2181818
16.82,04_Opening Credits,04_OpeningCredits_Interactive,14.68,0.3909091,0.2181818
16.92,04_Opening Credits,04_OpeningCredits_Interactive,14.76,0.3909091,0.2181818
17.02,04_Opening Credits,04_OpeningCredits_Interactive,14.88,0.3909091,0.2181818
17.13,04_Opening Credits,04_OpeningCredits_Interactive,14.96,0.3909091,0.2090909
17.23,04_Opening Credits,04_OpeningCredits_Interactive,15.08,0.3909091,0.2090909
17.33,04_Opening Credits,04_OpeningCredits_Interactive,15.16,0.3909091,0.2090909
17.42,04_Opening Credits,04_OpeningCredits_Interactive,15.28,0.3909091,0.2090909
17.53,04_Opening Credits,04_OpeningCredits_Interactive,15.36,0.4,0.2181818
17.63,04_Opening Credits,04_OpeningCredits_Interactive,15.48,0.4,0.2181818
17.73,04_Opening Credits,04_OpeningCredits_Interactive,15.56,0.4,0.2181818
17.83,04_Opening Credits,04_OpeningCredits_Interactive,15.68,0.4090909,0.2181818
17.93,04_Opening Credits,04_OpeningCredits_Interactive,15.76,0.4090909,0.2181818
18.02,04_Opening Credits,04_OpeningCredits_Interactive,15.88,0.4090909,0.2181818
18.13,04_Opening Credits,04_OpeningCredits_Interactive,15.96,0.4181818,0.2181818
18.23,04_Opening Credits,04_OpeningCredits_Interactive,16.08,0.4181818,0.2181818
18.33,04_Opening Credits,04_OpeningCredits_Interactive,16.16,0.4181818,0.2181818
18.43,04_Opening Credits,04_OpeningCredits_Interactive,16.28,0.4181818,0.2272727
18.53,04_Opening Credits,04_OpeningCredits_Interactive,16.36,0.4181818,0.2272727
18.63,04_Opening Credits,04_OpeningCredits_Interactive,16.48,0.4181818,0.2272727
18.73,04_Opening Credits,04_OpeningCredits_Interactive,16.56,0.4181818,0.2272727
18.84,04_Opening Credits,04_OpeningCredits_Interactive,16.68,0.4090909,0.2272727
18.94,04_Opening Credits,04_OpeningCredits_Interactive,16.76,0.4090909,0.2272727
19.03,04_Opening Credits,04_OpeningCredits_Interactive,16.88,0.4090909,0.2272727
19.13,04_Opening Credits,04_OpeningCredits_Interactive,16.96,0.4090909,0.2272727
19.23,04_Opening Credits,04_OpeningCredits_Interactive,17.08,0.4,0.2272727
19.34,04_Opening Credits,04_OpeningCredits_Interactive,17.16,0.4,0.2272727
19.44,04_Opening Credits,04_OpeningCredits_Interactive,17.28,0.4,0.2272727
19.54,04_Opening Credits,04_OpeningCredits_Interactive,17.36,0.4090909,0.2272727
19.64,04_Opening Credits,04_OpeningCredits_Interactive,17.48,0.4181818,0.2272727
19.74,04_Opening Credits,04_OpeningCredits_Interactive,17.56,0.4272727,0.2272727
19.84,04_Opening Credits,04_OpeningCredits_Interactive,17.68,0.4363636,0.2272727
19.94,04_Opening Credits,04_OpeningCredits_Interactive,17.80,0.4454545,0.2272727
20.04,04_Opening Credits,04_OpeningCredits_Interactive,17.88,0.4454545,0.2272727
20.14,04_Opening Credits,04_OpeningCredits_Interactive,18.00,0.4545455,0.2272727
20.24,04_Opening Credits,04_OpeningCredits_Interactive,18.08,0.4636364,0.2272727
20.34,04_Opening Credits,04_OpeningCredits_Interactive,18.20,0.4727273,0.2272727
20.45,04_Opening Credits,04_OpeningCredits_Interactive,18.28,0.4818182,0.2272727
20.54,04_Opening Credits,04_OpeningCredits_Interactive,18.40,0.4818182,0.2272727
20.64,04_Opening Credits,04_OpeningCredits_Interactive,18.48,0.4818182,0.2272727
20.74,04_Opening Credits,04_OpeningCredits_Interactive,18.60,0.4818182,0.2272727
20.84,04_Opening Credits,04_OpeningCredits_Interactive,18.68,0.4818182,0.2272727
20.95,04_Opening Credits,04_OpeningCredits_Interactive,18.80,0.4727273,0.2363636
21.05,04_Opening Credits,04_OpeningCredits_Interactive,18.88,0.4727273,0.2363636
21.15,04_Opening Credits,04_OpeningCredits_Interactive,19.00,0.4727273,0.2363636
21.25,04_Opening Credits,04_OpeningCredits_Interactive,19.08,0.4727273,0.2363636
21.34,04_Opening Credits,04_OpeningCredits_Interactive,19.20,0.4636364,0.2363636
21.45,04_Opening Credits,04_OpeningCredits_Interactive,19.28,0.4636364,0.2363636
21.55,04_Opening Credits,04_OpeningCredits_Interactive,19.40,0.4545455,0.2363636
21.65,04_Opening Credits,04_OpeningCredits_Interactive,19.48,0.4545455,0.2363636
21.75,04_Opening Credits,04_OpeningCredits_Interactive,19.60,0.4454545,0.2363636
21.85,04_Opening Credits,04_OpeningCredits_Interactive,19.68,0.4454545,0.2363636
21.95,04_Opening Credits,04_OpeningCredits_Interactive,19.80,0.4363636,0.2363636
22.05,04_Opening Credits,04_OpeningCredits_Interactive,19.88,0.4272727,0.2363636
22.15,04_Opening Credits,04_OpeningCredits_Interactive,20.00,0.4272727,0.2363636
22.25,04_Opening Credits,04_OpeningCredits_Interactive,20.08,0.4181818,0.2363636
22.35,04_Opening Credits,04_OpeningCredits_Interactive,20.20,0.4090909,0.2363636
22.45,04_Opening Credits,04_OpeningCredits_Interactive,20.28,0.4090909,0.2363636
22.55,04_Opening Credits,04_OpeningCredits_Interactive,20.40,0.4090909,0.2363636
22.66,04_Opening Credits,04_OpeningCredits_Interactive,20.48,0.4090909,0.2363636
22.75,04_Opening Credits,04_OpeningCredits_Interactive,20.60,0.4090909,0.2363636
22.85,04_Opening Credits,04_OpeningCredits_Interactive,20.68,0.4090909,0.2363636
22.95,04_Opening Credits,04_OpeningCredits_Interactive,20.80,0.4090909,0.2363636
23.05,04_Opening Credits,04_OpeningCredits_Interactive,20.88,0.4090909,0.2363636
23.16,04_Opening Credits,04_OpeningCredits_Interactive,21.00,0.4090909,0.2363636
23.26,04_Opening Credits,04_OpeningCredits_Interactive,21.08,0.4090909,0.2363636
23.36,04_Opening Credits,04_OpeningCredits_Interactive,21.20,0.4090909,0.2363636
23.46,04_Opening Credits,04_OpeningCredits_Interactive,21.28,0.4090909,0.2363636
23.56,04_Opening Credits,04_OpeningCredits_Interactive,21.40,0.4272727,0.2363636
23.66,04_Opening Credits,04_OpeningCredits_Interactive,21.52,0.4454545,0.2363636
23.76,04_Opening Credits,04_OpeningCredits_Interactive,21.60,0.4636364,0.2363636
23.86,04_Opening Credits,04_OpeningCredits_Interactive,21.72,0.4727273,0.2363636
23.96,04_Opening Credits,04_OpeningCredits_Interactive,21.80,0.4909091,0.2363636
24.06,04_Opening Credits,04_OpeningCredits_Interactive,21.92,0.5090909,0.2363636
24.16,04_Opening Credits,04_OpeningCredits_Interactive,22.00,0.5272727,0.2363636
24.27,04_Opening Credits,04_OpeningCredits_Interactive,22.12,0.5454546,0.2363636
24.36,04_Opening Credits,04_OpeningCredits_Interactive,22.20,0.5545455,0.2363636
24.46,04_Opening Credits,04_OpeningCredits_Interactive,22.32,0.5545455,0.2363636
24.56,04_Opening Credits,04_OpeningCredits_Interactive,22.40,0.5363637,0.2363636
24.66,04_Opening Credits,04_OpeningCredits_Interactive,22.52,0.5181818,0.2363636
24.77,04_Opening Credits,04_OpeningCredits_Interactive,22.60,0.5,0.2363636
24.87,04_Opening Credits,04_OpeningCredits_Interactive,22.72,0.4818182,0.2272727
24.97,04_Opening Credits,04_OpeningCredits_Interactive,22.80,0.4636364,0.2272727
25.06,04_Opening Credits,04_OpeningCredits_Interactive,22.92,0.4545455,0.2272727
25.16,04_Opening Credits,04_OpeningCredits_Interactive,23.00,0.4363636,0.2272727
25.27,04_Opening Credits,04_OpeningCredits_Interactive,23.12,0.4181818,0.2181818
25.37,04_Opening Credits,04_OpeningCredits_Interactive,23.20,0.4,0.2181818
25.47,04_Opening Credits,04_OpeningCredits_Interactive,23.32,0.4,0.2181818
25.57,04_Opening Credits,04_OpeningCredits_Interactive,23.40,0.4,0.2272727
25.67,04_Opening Credits,04_OpeningCredits_Interactive,23.52,0.4,0.2272727
25.77,04_Opening Credits,04_OpeningCredits_Interactive,23.60,0.4,0.2272727
25.88,04_Opening Credits,04_OpeningCredits_Interactive,23.72,0.4,0.2272727
25.97,04_Opening Credits,04_OpeningCredits_Interactive,23.80,0.4,0.2272727
26.07,04_Opening Credits,04_OpeningCredits_Interactive,23.92,0.4,0.2272727
26.17,04_Opening Credits,04_OpeningCredits_Interactive,24.00,0.4,0.2363636
26.27,04_Opening Credits,04_OpeningCredits_Interactive,24.12,0.4,0.2363636
26.38,04_Opening Credits,04_OpeningCredits_Interactive,24.20,0.4090909,0.2363636
26.48,04_Opening Credits,04_OpeningCredits_Interactive,24.32,0.4181818,0.2363636
26.58,04_Opening Credits,04_OpeningCredits_Interactive,24.40,0.4363636,0.2363636
26.67,04_Opening Credits,04_OpeningCredits_Interactive,24.52,0.4545455,0.2363636
26.77,04_Opening Credits,04_OpeningCredits_Interactive,24.60,0.4727273,0.2363636
26.88,04_Opening Credits,04_OpeningCredits_Interactive,24.72,0.4909091,0.2363636
26.98,04_Opening Credits,04_OpeningCredits_Interactive,24.80,0.5090909,0.2363636
27.08,04_Opening Credits,04_OpeningCredits_Interactive,24.92,0.5272727,0.2363636
27.18,04_Opening Credits,04_OpeningCredits_Interactive,25.00,0.5454546,0.2363636
27.28,04_Opening Credits,04_OpeningCredits_Interactive,25.12,0.5545455,0.2363636
27.38,04_Opening Credits,04_OpeningCredits_Interactive,25.24,0.5727273,0.2363636
27.48,04_Opening Credits,04_OpeningCredits_Interactive,25.32,0.5727273,0.2363636
27.58,04_Opening Credits,04_OpeningCredits_Interactive,25.44,0.5727273,0.2363636
27.68,04_Opening Credits,04_OpeningCredits_Interactive,25.52,0.5545455,0.2363636
27.78,04_Opening Credits,04_OpeningCredits_Interactive,25.64,0.5454546,0.2363636
27.88,04_Opening Credits,04_OpeningCredits_Interactive,25.72,0.5272727,0.2363636
27.98,04_Opening Credits,04_OpeningCredits_Interactive,25.84,0.5181818,0.2363636
28.09,04_Opening Credits,04_OpeningCredits_Interactive,25.92,0.5,0.2363636
28.18,04_Opening Credits,04_OpeningCredits_Interactive,26.04,0.4909091,0.2363636
28.28,04_Opening Credits,04_OpeningCredits_Interactive,26.12,0.4727273,0.2363636
28.38,04_Opening Credits,04_OpeningCredits_Interactive,26.24,0.4636364,0.2363636
28.48,04_Opening Credits,04_OpeningCredits_Interactive,26.32,0.4454545,0.2363636
28.59,04_Opening Credits,04_OpeningCredits_Interactive,26.44,0.4363636,0.2363636
28.69,04_Opening Credits,04_OpeningCredits_Interactive,26.52,0.4363636,0.2363636
28.79,04_Opening Credits,04_OpeningCredits_Interactive,26.64,0.4454545,0.2272727
28.89,04_Opening Credits,04_OpeningCredits_Interactive,26.72,0.4454545,0.2272727
28.99,04_Opening Credits,04_OpeningCredits_Interactive,26.84,0.4545455,0.2272727
29.09,04_Opening Credits,04_OpeningCredits_Interactive,26.92,0.4545455,0.2272727
29.19,04_Opening Credits,04_OpeningCredits_Interactive,27.04,0.4545455,0.2272727
29.29,04_Opening Credits,04_OpeningCredits_Interactive,27.12,0.4636364,0.2272727
29.39,04_Opening Credits,04_OpeningCredits_Interactive,27.24,0.4636364,0.2272727
29.49,04_Opening Credits,04_OpeningCredits_Interactive,27.32,0.4727273,0.2272727
29.59,04_Opening Credits,04_OpeningCredits_Interactive,27.44,0.4727273,0.2272727
29.70,04_Opening Credits,04_OpeningCredits_Interactive,27.52,0.4818182,0.2272727
29.80,04_Opening Credits,04_OpeningCredits_Interactive,27.64,0.4727273,0.2272727
29.89,04_Opening Credits,04_OpeningCredits_Interactive,27.72,0.4727273,0.2272727
29.99,04_Opening Credits,04_OpeningCredits_Interactive,27.84,0.4727273,0.2363636
30.09,04_Opening Credits,04_OpeningCredits_Interactive,27.92,0.4727273,0.2363636
30.20,04_Opening Credits,04_OpeningCredits_Interactive,28.04,0.4727273,0.2363636
30.30,04_Opening Credits,04_OpeningCredits_Interactive,28.12,0.4727273,0.2363636
30.40,04_Opening Credits,04_OpeningCredits_Interactive,28.24,0.4636364,0.2363636
30.50,04_Opening Credits,04_OpeningCredits_Interactive,28.32,0.4636364,0.2363636
30.60,04_Opening Credits,04_OpeningCredits_Interactive,28.44,0.4636364,0.2363636
30.70,04_Opening Credits,04_OpeningCredits_Interactive,28.56,0.4636364,0.2363636
30.80,04_Opening Credits,04_OpeningCredits_Interactive,28.64,0.4636364,0.2363636
30.90,04_Opening Credits,04_OpeningCredits_Interactive,28.76,0.4636364,0.2363636
31.00,04_Opening Credits,04_OpeningCredits_Interactive,28.84,0.4636364,0.2363636
31.10,04_Opening Credits,04_OpeningCredits_Interactive,28.96,0.4636364,0.2454545
31.20,04_Opening Credits,04_OpeningCredits_Interactive,29.04,0.4636364,0.2454545
31.30,04_Opening Credits,04_OpeningCredits_Interactive,29.16,0.4636364,0.2454545
31.41,04_Opening Credits,04_OpeningCredits_Interactive,29.24,0.4636364,0.2454545
31.51,04_Opening Credits,04_OpeningCredits_Interactive,29.36,0.4545455,0.2363636
31.60,04_Opening Credits,04_OpeningCredits_Interactive,29.44,0.4545455,0.2363636
31.70,04_Opening Credits,04_OpeningCredits_Interactive,29.56,0.4545455,0.2363636
31.80,04_Opening Credits,04_OpeningCredits_Interactive,29.64,0.4454545,0.2363636
31.91,04_Opening Credits,04_OpeningCredits_Interactive,29.76,0.4454545,0.2363636
