EMOTIVE VR DATA RECORDING
Date (year-month-day): 2022-07-01
Playback start time: 17:32
Session ID: 


Time from playback start (s),Sequence name,Video clip name,Video time (s),GSR,Arousal peak power
15.27,07_Karl_B,07_Karl_B,13.16,0,0
15.38,07_Karl_B,07_Karl_B,13.28,0,0
15.50,07_Karl_B,07_Karl_B,13.36,0,0
15.61,07_Karl_B,07_Karl_B,13.48,0,0
15.72,07_Karl_B,07_Karl_B,13.60,0,0
15.83,07_Karl_B,07_Karl_B,13.72,0,0
15.94,07_Karl_B,07_Karl_B,13.80,0,0
16.05,07_Karl_B,07_Karl_B,13.92,0,0
16.15,07_Karl_B,07_Karl_B,14.04,0,0
16.26,07_Karl_B,07_Karl_B,14.12,0,0
16.37,07_Karl_B,07_Karl_B,14.24,0,0
16.48,07_Karl_B,07_Karl_B,14.36,0,0
16.60,07_Karl_B,07_Karl_B,14.48,0,0
16.71,07_Karl_B,07_Karl_B,14.60,0,0
16.80,07_Karl_B,07_Karl_B,14.68,0,0
16.91,07_Karl_B,07_Karl_B,14.80,0,0
17.03,07_Karl_B,07_Karl_B,14.92,0,0
17.14,07_Karl_B,07_Karl_B,15.00,0,0
17.23,07_Karl_B,07_Karl_B,15.12,0,0
17.35,07_Karl_B,07_Karl_B,15.24,0,0
17.45,07_Karl_B,07_Karl_B,15.32,0,0
17.55,07_Karl_B,07_Karl_B,15.44,0,0
17.67,07_Karl_B,07_Karl_B,15.56,0,0
17.77,07_Karl_B,07_Karl_B,15.64,0,0
17.88,07_Karl_B,07_Karl_B,15.76,0,0
17.99,07_Karl_B,07_Karl_B,15.88,0,0
18.09,07_Karl_B,07_Karl_B,15.96,0,0
18.20,07_Karl_B,07_Karl_B,16.08,0,0
18.31,07_Karl_B,07_Karl_B,16.20,0,0
18.41,07_Karl_B,07_Karl_B,16.28,0,0
18.52,07_Karl_B,07_Karl_B,16.40,0,0
18.63,07_Karl_B,07_Karl_B,16.52,0,0
18.73,07_Karl_B,07_Karl_B,16.60,0,0
18.84,07_Karl_B,07_Karl_B,16.72,0,0
18.95,07_Karl_B,07_Karl_B,16.84,0,0
19.06,07_Karl_B,07_Karl_B,16.92,0,0
19.16,07_Karl_B,07_Karl_B,17.04,0,0
19.27,07_Karl_B,07_Karl_B,17.16,0,0
19.38,07_Karl_B,07_Karl_B,17.24,0,0
19.48,07_Karl_B,07_Karl_B,17.36,0,0
19.59,07_Karl_B,07_Karl_B,17.48,0,0
19.70,07_Karl_B,07_Karl_B,17.56,0,0
19.80,07_Karl_B,07_Karl_B,17.68,0,0
19.91,07_Karl_B,07_Karl_B,17.80,0,0
20.02,07_Karl_B,07_Karl_B,17.88,0,0
20.12,07_Karl_B,07_Karl_B,18.00,0,0
20.23,07_Karl_B,07_Karl_B,18.12,0,0
20.33,07_Karl_B,07_Karl_B,18.20,0,0
20.44,07_Karl_B,07_Karl_B,18.32,0,0
20.55,07_Karl_B,07_Karl_B,18.44,0,0
20.64,07_Karl_B,07_Karl_B,18.52,0,0
20.76,07_Karl_B,07_Karl_B,18.64,0,0
20.87,07_Karl_B,07_Karl_B,18.76,0,0
20.98,07_Karl_B,07_Karl_B,18.84,0,0
21.09,07_Karl_B,07_Karl_B,18.96,0,0
21.19,07_Karl_B,07_Karl_B,19.08,0,0
21.30,07_Karl_B,07_Karl_B,19.16,0,0
21.41,07_Karl_B,07_Karl_B,19.28,0,0
21.51,07_Karl_B,07_Karl_B,19.40,0,0
21.62,07_Karl_B,07_Karl_B,19.48,0,0
21.73,07_Karl_B,07_Karl_B,19.60,0,0
21.83,07_Karl_B,07_Karl_B,19.72,0,0
21.94,07_Karl_B,07_Karl_B,19.80,0,0
22.05,07_Karl_B,07_Karl_B,19.92,0,0
22.15,07_Karl_B,07_Karl_B,20.04,0,0
22.26,07_Karl_B,07_Karl_B,20.12,0,0
22.37,07_Karl_B,07_Karl_B,20.24,0,0
22.47,07_Karl_B,07_Karl_B,20.36,0,0
22.58,07_Karl_B,07_Karl_B,20.44,0,0
22.70,07_Karl_B,07_Karl_B,20.56,0,0
22.80,07_Karl_B,07_Karl_B,20.68,0,0
22.91,07_Karl_B,07_Karl_B,20.80,0,0
23.03,07_Karl_B,07_Karl_B,20.92,0,0
23.14,07_Karl_B,07_Karl_B,21.04,0,0
23.25,07_Karl_B,07_Karl_B,21.12,0,0
23.36,07_Karl_B,07_Karl_B,21.24,0,0
23.47,07_Karl_B,07_Karl_B,21.36,0,0
23.59,07_Karl_B,07_Karl_B,21.48,0,0
23.68,07_Karl_B,07_Karl_B,21.56,0,0
23.79,07_Karl_B,07_Karl_B,21.68,0,0
23.89,07_Karl_B,07_Karl_B,21.76,0,0
24.00,07_Karl_B,07_Karl_B,21.88,0,0
24.11,07_Karl_B,07_Karl_B,22.00,0,0
24.21,07_Karl_B,07_Karl_B,22.08,0,0
24.32,07_Karl_B,07_Karl_B,22.20,0,0
24.43,07_Karl_B,07_Karl_B,22.32,0,0
24.53,07_Karl_B,07_Karl_B,22.40,0,0
24.64,07_Karl_B,07_Karl_B,22.52,0,0
24.75,07_Karl_B,07_Karl_B,22.64,0,0
24.87,07_Karl_B,07_Karl_B,22.76,0,0
24.98,07_Karl_B,07_Karl_B,22.84,0,0
25.10,07_Karl_B,07_Karl_B,23.00,0,0
25.21,07_Karl_B,07_Karl_B,23.08,0,0
25.32,07_Karl_B,07_Karl_B,23.20,0,0
25.44,07_Karl_B,07_Karl_B,23.32,0,0
25.55,07_Karl_B,07_Karl_B,23.44,0,0
25.66,07_Karl_B,07_Karl_B,23.52,0,0
25.76,07_Karl_B,07_Karl_B,23.64,0,0
25.87,07_Karl_B,07_Karl_B,23.76,0,0
25.98,07_Karl_B,07_Karl_B,23.88,0,0
26.09,07_Karl_B,07_Karl_B,23.96,0,0
26.20,07_Karl_B,07_Karl_B,24.08,0,0
26.31,07_Karl_B,07_Karl_B,24.20,0,0
26.43,07_Karl_B,07_Karl_B,24.32,0,0
26.54,07_Karl_B,07_Karl_B,24.40,0,0
26.65,07_Karl_B,07_Karl_B,24.52,0,0
26.76,07_Karl_B,07_Karl_B,24.64,0,0
26.86,07_Karl_B,07_Karl_B,24.72,0,0
26.97,07_Karl_B,07_Karl_B,24.84,0,0
27.08,07_Karl_B,07_Karl_B,24.96,0,0
27.19,07_Karl_B,07_Karl_B,25.08,0,0
27.30,07_Karl_B,07_Karl_B,25.16,0,0
27.41,07_Karl_B,07_Karl_B,25.28,0,0
27.51,07_Karl_B,07_Karl_B,25.40,0,0
27.62,07_Karl_B,07_Karl_B,25.52,0,0
27.73,07_Karl_B,07_Karl_B,25.60,0,0
27.84,07_Karl_B,07_Karl_B,25.72,0,0
27.96,07_Karl_B,07_Karl_B,25.84,0,0
28.07,07_Karl_B,07_Karl_B,25.96,0,0
28.16,07_Karl_B,07_Karl_B,26.04,0,0
28.28,07_Karl_B,07_Karl_B,26.16,0,0
28.39,07_Karl_B,07_Karl_B,26.28,0,0
28.50,07_Karl_B,07_Karl_B,26.36,0,0
28.60,07_Karl_B,07_Karl_B,26.48,0,0
28.71,07_Karl_B,07_Karl_B,26.60,0,0
28.82,07_Karl_B,07_Karl_B,26.68,0,0
28.93,07_Karl_B,07_Karl_B,26.80,0,0
29.03,07_Karl_B,07_Karl_B,26.92,0,0
29.17,07_Karl_B,07_Karl_B,27.04,0,0
29.27,07_Karl_B,07_Karl_B,27.12,0,0
29.38,07_Karl_B,07_Karl_B,27.24,0,0
29.49,07_Karl_B,07_Karl_B,27.36,0,0
29.60,07_Karl_B,07_Karl_B,27.48,0,0
29.71,07_Karl_B,07_Karl_B,27.60,0,0
29.82,07_Karl_B,07_Karl_B,27.68,0,0
29.93,07_Karl_B,07_Karl_B,27.80,0,0
30.03,07_Karl_B,07_Karl_B,27.92,0,0
30.14,07_Karl_B,07_Karl_B,28.04,0,0
30.25,07_Karl_B,07_Karl_B,28.12,0,0
30.36,07_Karl_B,07_Karl_B,28.24,0,0
30.48,07_Karl_B,07_Karl_B,28.36,0,0
30.59,07_Karl_B,07_Karl_B,28.48,0,0
30.70,07_Karl_B,07_Karl_B,28.56,0,0
30.81,07_Karl_B,07_Karl_B,28.68,0,0
30.92,07_Karl_B,07_Karl_B,28.80,0,0
31.03,07_Karl_B,07_Karl_B,28.92,0,0
31.14,07_Karl_B,07_Karl_B,29.00,0,0
31.24,07_Karl_B,07_Karl_B,29.12,0,0
31.35,07_Karl_B,07_Karl_B,29.24,0,0
31.46,07_Karl_B,07_Karl_B,29.36,0,0
31.57,07_Karl_B,07_Karl_B,29.44,0,0
31.69,07_Karl_B,07_Karl_B,29.56,0,0
31.80,07_Karl_B,07_Karl_B,29.68,0,0
31.91,07_Karl_B,07_Karl_B,29.80,0,0
32.02,07_Karl_B,07_Karl_B,29.92,0,0
32.13,07_Karl_B,07_Karl_B,30.00,0,0
32.24,07_Karl_B,07_Karl_B,30.12,0,0
32.36,07_Karl_B,07_Karl_B,30.24,0,0
32.45,07_Karl_B,07_Karl_B,30.32,0,0
32.55,07_Karl_B,07_Karl_B,30.44,0,0
32.66,07_Karl_B,07_Karl_B,30.56,0,0
32.77,07_Karl_B,07_Karl_B,30.64,0,0
32.88,07_Karl_B,07_Karl_B,30.76,0,0
33.00,07_Karl_B,07_Karl_B,30.88,0,0
33.11,07_Karl_B,07_Karl_B,31.00,0,0
33.22,07_Karl_B,07_Karl_B,31.12,0,0
33.33,07_Karl_B,07_Karl_B,31.20,0,0
33.44,07_Karl_B,07_Karl_B,31.32,0,0
33.55,07_Karl_B,07_Karl_B,31.44,0,0
33.66,07_Karl_B,07_Karl_B,31.56,0,0
33.77,07_Karl_B,07_Karl_B,31.64,0,0
33.89,07_Karl_B,07_Karl_B,31.76,0,0
33.98,07_Karl_B,07_Karl_B,31.88,0,0
34.09,07_Karl_B,07_Karl_B,31.96,0,0
34.21,07_Karl_B,07_Karl_B,32.08,0,0
34.30,07_Karl_B,07_Karl_B,32.20,0,0
34.41,07_Karl_B,07_Karl_B,32.28,0,0
34.53,07_Karl_B,07_Karl_B,32.40,0,0
34.64,07_Karl_B,07_Karl_B,32.52,0,0
34.73,07_Karl_B,07_Karl_B,32.60,0,0
34.85,07_Karl_B,07_Karl_B,32.72,0,0
34.96,07_Karl_B,07_Karl_B,32.84,0,0
35.07,07_Karl_B,07_Karl_B,32.96,0,0
35.18,07_Karl_B,07_Karl_B,33.04,0,0
35.29,07_Karl_B,07_Karl_B,33.16,0,0
35.40,07_Karl_B,07_Karl_B,33.28,0,0
35.50,07_Karl_B,07_Karl_B,33.40,0,0
35.61,07_Karl_B,07_Karl_B,33.48,0,0
35.72,07_Karl_B,07_Karl_B,33.60,0,0
35.84,07_Karl_B,07_Karl_B,33.72,0,0
35.95,07_Karl_B,07_Karl_B,33.84,0,0
36.06,07_Karl_B,07_Karl_B,33.92,0,0
36.17,07_Karl_B,07_Karl_B,34.04,0,0
36.27,07_Karl_B,07_Karl_B,34.16,0,0
36.38,07_Karl_B,07_Karl_B,34.24,0,0
36.49,07_Karl_B,07_Karl_B,34.36,0,0
36.61,07_Karl_B,07_Karl_B,34.48,0,0
36.71,07_Karl_B,07_Karl_B,34.60,0,0
36.82,07_Karl_B,07_Karl_B,34.68,0,0
36.94,07_Karl_B,07_Karl_B,34.80,0,0
37.03,07_Karl_B,07_Karl_B,34.92,0,0
37.14,07_Karl_B,07_Karl_B,35.00,0,0
37.25,07_Karl_B,07_Karl_B,35.12,0,0
37.37,07_Karl_B,07_Karl_B,35.24,0,0
37.48,07_Karl_B,07_Karl_B,35.36,0,0
37.59,07_Karl_B,07_Karl_B,35.48,0,0
37.70,07_Karl_B,07_Karl_B,35.56,0,0
37.80,07_Karl_B,07_Karl_B,35.68,0,0
37.91,07_Karl_B,07_Karl_B,35.80,0,0
38.02,07_Karl_B,07_Karl_B,35.88,0,0
38.13,07_Karl_B,07_Karl_B,36.00,0,0
38.23,07_Karl_B,07_Karl_B,36.12,0,0
38.34,07_Karl_B,07_Karl_B,36.24,0,0
38.45,07_Karl_B,07_Karl_B,36.32,0,0
38.57,07_Karl_B,07_Karl_B,36.44,0,0
38.68,07_Karl_B,07_Karl_B,36.56,0,0
38.79,07_Karl_B,07_Karl_B,36.68,0,0
38.90,07_Karl_B,07_Karl_B,36.80,0,0
39.01,07_Karl_B,07_Karl_B,36.88,0,0
39.12,07_Karl_B,07_Karl_B,37.00,0,0
39.22,07_Karl_B,07_Karl_B,37.12,0,0
39.33,07_Karl_B,07_Karl_B,37.20,0,0
39.44,07_Karl_B,07_Karl_B,37.32,0,0
39.55,07_Karl_B,07_Karl_B,37.44,0,0
39.66,07_Karl_B,07_Karl_B,37.52,0,0
39.78,07_Karl_B,07_Karl_B,37.64,0,0
39.89,07_Karl_B,07_Karl_B,37.76,0,0
39.98,07_Karl_B,07_Karl_B,37.88,0,0
40.10,07_Karl_B,07_Karl_B,37.96,0,0
40.21,07_Karl_B,07_Karl_B,38.08,0,0
40.30,07_Karl_B,07_Karl_B,38.20,0,0
40.42,07_Karl_B,07_Karl_B,38.28,0,0
40.53,07_Karl_B,07_Karl_B,38.40,0,0
40.64,07_Karl_B,07_Karl_B,38.52,0,0
40.73,07_Karl_B,07_Karl_B,38.60,0,0
40.85,07_Karl_B,07_Karl_B,38.72,0,0
40.96,07_Karl_B,07_Karl_B,38.84,0,0
41.07,07_Karl_B,07_Karl_B,38.96,0,0
41.18,07_Karl_B,07_Karl_B,39.04,0,0
41.28,07_Karl_B,07_Karl_B,39.16,0,0
41.39,07_Karl_B,07_Karl_B,39.28,0,0
41.50,07_Karl_B,07_Karl_B,39.36,0,0
41.60,07_Karl_B,07_Karl_B,39.48,0,0
41.71,07_Karl_B,07_Karl_B,39.60,0,0
41.82,07_Karl_B,07_Karl_B,39.72,0,0
41.93,07_Karl_B,07_Karl_B,39.80,0,0
42.03,07_Karl_B,07_Karl_B,39.92,0,0
42.14,07_Karl_B,07_Karl_B,40.00,0,0
42.25,07_Karl_B,07_Karl_B,40.12,0,0
42.35,07_Karl_B,07_Karl_B,40.24,0,0
42.46,07_Karl_B,07_Karl_B,40.36,0,0
42.57,07_Karl_B,07_Karl_B,40.44,0,0
42.68,07_Karl_B,07_Karl_B,40.56,0,0
42.80,07_Karl_B,07_Karl_B,40.68,0,0
42.91,07_Karl_B,07_Karl_B,40.80,0,0
43.00,07_Karl_B,07_Karl_B,40.88,0,0
43.12,07_Karl_B,07_Karl_B,41.00,0,0
43.23,07_Karl_B,07_Karl_B,41.12,0,0
43.34,07_Karl_B,07_Karl_B,41.24,0,0
43.45,07_Karl_B,07_Karl_B,41.32,0,0
43.56,07_Karl_B,07_Karl_B,41.44,0,0
43.66,07_Karl_B,07_Karl_B,41.56,0,0
43.77,07_Karl_B,07_Karl_B,41.64,0,0
43.88,07_Karl_B,07_Karl_B,41.76,0,0
43.99,07_Karl_B,07_Karl_B,41.88,0,0
44.11,07_Karl_B,07_Karl_B,41.96,0,0
44.21,07_Karl_B,07_Karl_B,42.08,0,0
44.31,07_Karl_B,07_Karl_B,42.20,0,0
44.43,07_Karl_B,07_Karl_B,42.32,0,0
44.54,07_Karl_B,07_Karl_B,42.40,0,0
44.65,07_Karl_B,07_Karl_B,42.52,0,0
44.76,07_Karl_B,07_Karl_B,42.64,0,0
44.87,07_Karl_B,07_Karl_B,42.76,0,0
44.97,07_Karl_B,07_Karl_B,42.84,0,0
45.08,07_Karl_B,07_Karl_B,42.96,0,0
45.19,07_Karl_B,07_Karl_B,43.08,0,0
45.30,07_Karl_B,07_Karl_B,43.16,0,0
45.42,07_Karl_B,07_Karl_B,43.28,0,0
45.51,07_Karl_B,07_Karl_B,43.40,0,0
45.62,07_Karl_B,07_Karl_B,43.48,0,0
45.73,07_Karl_B,07_Karl_B,43.60,0,0
45.84,07_Karl_B,07_Karl_B,43.72,0,0
45.96,07_Karl_B,07_Karl_B,43.84,0,0
46.07,07_Karl_B,07_Karl_B,43.96,0,0
46.18,07_Karl_B,07_Karl_B,44.04,0,0
46.28,07_Karl_B,07_Karl_B,44.16,0,0
46.39,07_Karl_B,07_Karl_B,44.28,0,0
46.50,07_Karl_B,07_Karl_B,44.36,0,0
46.60,07_Karl_B,07_Karl_B,44.48,0,0
46.71,07_Karl_B,07_Karl_B,44.60,0,0
46.82,07_Karl_B,07_Karl_B,44.68,0,0
46.93,07_Karl_B,07_Karl_B,44.80,0,0
47.04,07_Karl_B,07_Karl_B,44.92,0,0
47.14,07_Karl_B,07_Karl_B,45.04,0,0
47.25,07_Karl_B,07_Karl_B,45.12,0,0
47.36,07_Karl_B,07_Karl_B,45.24,0,0
47.47,07_Karl_B,07_Karl_B,45.36,0,0
47.59,07_Karl_B,07_Karl_B,45.48,0,0
47.70,07_Karl_B,07_Karl_B,45.56,0,0
47.81,07_Karl_B,07_Karl_B,45.68,0,0
47.92,07_Karl_B,07_Karl_B,45.80,0,0
48.03,07_Karl_B,07_Karl_B,45.92,0,0
48.14,07_Karl_B,07_Karl_B,46.04,0,0
48.25,07_Karl_B,07_Karl_B,46.12,0,0
48.36,07_Karl_B,07_Karl_B,46.24,0,0
48.48,07_Karl_B,07_Karl_B,46.36,0,0
48.59,07_Karl_B,07_Karl_B,46.48,0,0
48.70,07_Karl_B,07_Karl_B,46.56,0,0
48.81,07_Karl_B,07_Karl_B,46.68,0,0
48.91,07_Karl_B,07_Karl_B,46.80,0,0
49.02,07_Karl_B,07_Karl_B,46.88,0,0
49.12,07_Karl_B,07_Karl_B,47.00,0,0
49.23,07_Karl_B,07_Karl_B,47.12,0,0
49.32,07_Karl_B,07_Karl_B,47.20,0,0
49.44,07_Karl_B,07_Karl_B,47.32,0,0
49.54,07_Karl_B,07_Karl_B,47.40,0,0
49.64,07_Karl_B,07_Karl_B,47.52,0,0
49.76,07_Karl_B,07_Karl_B,47.64,0,0
49.86,07_Karl_B,07_Karl_B,47.72,0,0
49.96,07_Karl_B,07_Karl_B,47.84,0,0
50.08,07_Karl_B,07_Karl_B,47.96,0,0
50.19,07_Karl_B,07_Karl_B,48.08,0,0
50.30,07_Karl_B,07_Karl_B,48.16,0,0
50.41,07_Karl_B,07_Karl_B,48.28,0,0
50.54,07_Karl_B,07_Karl_B,48.40,0,0
50.62,07_Karl_B,07_Karl_B,48.52,0,0
50.73,07_Karl_B,07_Karl_B,48.60,0,0
50.84,07_Karl_B,07_Karl_B,48.72,0,0
50.95,07_Karl_B,07_Karl_B,48.84,0,0
51.06,07_Karl_B,07_Karl_B,48.92,0,0
51.18,07_Karl_B,07_Karl_B,49.04,0,0
51.29,07_Karl_B,07_Karl_B,49.16,0,0
51.40,07_Karl_B,07_Karl_B,49.28,0,0
51.51,07_Karl_B,07_Karl_B,49.40,0,0
51.62,07_Karl_B,07_Karl_B,49.48,0,0
51.72,07_Karl_B,07_Karl_B,49.60,0,0
51.83,07_Karl_B,07_Karl_B,49.72,0,0
51.94,07_Karl_B,07_Karl_B,49.80,0,0
52.05,07_Karl_B,07_Karl_B,49.92,0,0
52.16,07_Karl_B,07_Karl_B,50.04,0,0
52.28,07_Karl_B,07_Karl_B,50.16,0,0
52.39,07_Karl_B,07_Karl_B,50.28,0,0
52.50,07_Karl_B,07_Karl_B,50.40,0,0
52.61,07_Karl_B,07_Karl_B,50.48,0,0
52.72,07_Karl_B,07_Karl_B,50.60,0,0
52.83,07_Karl_B,07_Karl_B,50.72,0,0
52.93,07_Karl_B,07_Karl_B,50.80,0,0
53.05,07_Karl_B,07_Karl_B,50.96,0,0
53.17,07_Karl_B,07_Karl_B,51.04,0,0
53.28,07_Karl_B,07_Karl_B,51.16,0,0
53.39,07_Karl_B,07_Karl_B,51.28,0,0
53.50,07_Karl_B,07_Karl_B,51.36,0,0
