EMOTIVE VR DATA RECORDING
Date (year-month-day): 2022-07-01
Playback start time: 13:02
Session ID: 


Time from playback start (s),Sequence name,Video clip name,Video time (s),GSR,Arousal peak power
25.82,07_Karl_B,07_Karl_B,23.56,0,0
25.94,07_Karl_B,07_Karl_B,23.68,0,0
26.05,07_Karl_B,07_Karl_B,23.76,0,0
26.16,07_Karl_B,07_Karl_B,23.88,0,0
26.27,07_Karl_B,07_Karl_B,24.00,0,0
26.38,07_Karl_B,07_Karl_B,24.12,0,0
26.49,07_Karl_B,07_Karl_B,24.24,0,0
26.60,07_Karl_B,07_Karl_B,24.32,0,0
26.71,07_Karl_B,07_Karl_B,24.44,0,0
26.82,07_Karl_B,07_Karl_B,24.56,0,0
26.94,07_Karl_B,07_Karl_B,24.68,0,0
27.05,07_Karl_B,07_Karl_B,24.76,0,0
27.16,07_Karl_B,07_Karl_B,24.88,0,0
27.27,07_Karl_B,07_Karl_B,25.00,0,0
27.38,07_Karl_B,07_Karl_B,25.12,0,0
27.49,07_Karl_B,07_Karl_B,25.20,0,0
27.60,07_Karl_B,07_Karl_B,25.32,0,0
27.71,07_Karl_B,07_Karl_B,25.44,0,0
27.82,07_Karl_B,07_Karl_B,25.56,0,0
27.94,07_Karl_B,07_Karl_B,25.68,0,0
28.05,07_Karl_B,07_Karl_B,25.76,0,0
28.16,07_Karl_B,07_Karl_B,25.88,0,0
28.27,07_Karl_B,07_Karl_B,26.00,0,0
28.38,07_Karl_B,07_Karl_B,26.12,0,0
28.49,07_Karl_B,07_Karl_B,26.20,0,0
28.60,07_Karl_B,07_Karl_B,26.32,0,0
28.71,07_Karl_B,07_Karl_B,26.44,0,0
28.83,07_Karl_B,07_Karl_B,26.56,0,0
28.93,07_Karl_B,07_Karl_B,26.68,0,0
29.05,07_Karl_B,07_Karl_B,26.76,0,0
29.16,07_Karl_B,07_Karl_B,26.88,0,0
29.27,07_Karl_B,07_Karl_B,27.00,0,0
29.38,07_Karl_B,07_Karl_B,27.12,0,0
29.49,07_Karl_B,07_Karl_B,27.20,0,0
29.60,07_Karl_B,07_Karl_B,27.32,0,0
29.71,07_Karl_B,07_Karl_B,27.44,0,0
29.82,07_Karl_B,07_Karl_B,27.56,0,0
29.93,07_Karl_B,07_Karl_B,27.68,0,0
30.05,07_Karl_B,07_Karl_B,27.76,0,0
30.16,07_Karl_B,07_Karl_B,27.88,0,0
30.27,07_Karl_B,07_Karl_B,28.00,0,0
30.38,07_Karl_B,07_Karl_B,28.12,0,0
30.49,07_Karl_B,07_Karl_B,28.20,0,0
30.60,07_Karl_B,07_Karl_B,28.32,0,0
30.71,07_Karl_B,07_Karl_B,28.44,0,0
30.82,07_Karl_B,07_Karl_B,28.56,0,0
30.93,07_Karl_B,07_Karl_B,28.68,0,0
31.05,07_Karl_B,07_Karl_B,28.76,0,0
31.16,07_Karl_B,07_Karl_B,28.88,0,0
31.27,07_Karl_B,07_Karl_B,29.00,0,0
31.38,07_Karl_B,07_Karl_B,29.12,0,0
31.49,07_Karl_B,07_Karl_B,29.20,0,0
31.60,07_Karl_B,07_Karl_B,29.32,0,0
31.71,07_Karl_B,07_Karl_B,29.44,0,0
31.82,07_Karl_B,07_Karl_B,29.56,0,0
31.93,07_Karl_B,07_Karl_B,29.68,0,0
32.05,07_Karl_B,07_Karl_B,29.76,0,0
32.16,07_Karl_B,07_Karl_B,29.88,0,0
32.27,07_Karl_B,07_Karl_B,30.00,0,0
32.38,07_Karl_B,07_Karl_B,30.12,0,0
32.49,07_Karl_B,07_Karl_B,30.20,0,0
32.60,07_Karl_B,07_Karl_B,30.32,0,0
32.71,07_Karl_B,07_Karl_B,30.44,0,0
32.82,07_Karl_B,07_Karl_B,30.56,0,0
32.93,07_Karl_B,07_Karl_B,30.68,0,0
33.04,07_Karl_B,07_Karl_B,30.76,0,0
33.16,07_Karl_B,07_Karl_B,30.88,0,0
33.27,07_Karl_B,07_Karl_B,31.00,0,0
33.38,07_Karl_B,07_Karl_B,31.12,0,0
33.49,07_Karl_B,07_Karl_B,31.20,0,0
33.60,07_Karl_B,07_Karl_B,31.32,0,0
33.71,07_Karl_B,07_Karl_B,31.44,0,0
33.82,07_Karl_B,07_Karl_B,31.56,0,0
33.93,07_Karl_B,07_Karl_B,31.68,0,0
34.04,07_Karl_B,07_Karl_B,31.76,0,0
34.16,07_Karl_B,07_Karl_B,31.88,0,0
34.27,07_Karl_B,07_Karl_B,32.00,0,0
34.38,07_Karl_B,07_Karl_B,32.12,0,0
34.49,07_Karl_B,07_Karl_B,32.20,0,0
34.60,07_Karl_B,07_Karl_B,32.32,0,0
34.71,07_Karl_B,07_Karl_B,32.44,0,0
34.82,07_Karl_B,07_Karl_B,32.56,0,0
34.93,07_Karl_B,07_Karl_B,32.68,0,0
35.04,07_Karl_B,07_Karl_B,32.76,0,0
35.16,07_Karl_B,07_Karl_B,32.88,0,0
35.27,07_Karl_B,07_Karl_B,33.00,0,0
35.38,07_Karl_B,07_Karl_B,33.12,0,0
35.49,07_Karl_B,07_Karl_B,33.20,0,0
35.60,07_Karl_B,07_Karl_B,33.32,0,0
35.71,07_Karl_B,07_Karl_B,33.44,0,0
35.82,07_Karl_B,07_Karl_B,33.56,0,0
35.93,07_Karl_B,07_Karl_B,33.68,0,0
36.04,07_Karl_B,07_Karl_B,33.76,0,0
36.16,07_Karl_B,07_Karl_B,33.88,0,0
36.27,07_Karl_B,07_Karl_B,34.00,0,0
36.38,07_Karl_B,07_Karl_B,34.12,0,0
36.49,07_Karl_B,07_Karl_B,34.20,0,0
36.60,07_Karl_B,07_Karl_B,34.32,0,0
36.71,07_Karl_B,07_Karl_B,34.44,0,0
36.82,07_Karl_B,07_Karl_B,34.56,0,0
36.93,07_Karl_B,07_Karl_B,34.68,0,0
37.04,07_Karl_B,07_Karl_B,34.76,0,0
37.16,07_Karl_B,07_Karl_B,34.88,0,0
37.27,07_Karl_B,07_Karl_B,35.00,0,0
37.38,07_Karl_B,07_Karl_B,35.12,0,0
37.49,07_Karl_B,07_Karl_B,35.20,0,0
37.60,07_Karl_B,07_Karl_B,35.32,0,0
37.71,07_Karl_B,07_Karl_B,35.44,0,0
37.82,07_Karl_B,07_Karl_B,35.56,0,0
37.93,07_Karl_B,07_Karl_B,35.68,0,0
38.04,07_Karl_B,07_Karl_B,35.76,0,0
38.16,07_Karl_B,07_Karl_B,35.88,0,0
38.27,07_Karl_B,07_Karl_B,36.00,0,0
38.38,07_Karl_B,07_Karl_B,36.12,0,0
38.49,07_Karl_B,07_Karl_B,36.20,0,0
38.60,07_Karl_B,07_Karl_B,36.32,0,0
38.71,07_Karl_B,07_Karl_B,36.44,0,0
38.82,07_Karl_B,07_Karl_B,36.56,0,0
38.93,07_Karl_B,07_Karl_B,36.68,0,0
39.04,07_Karl_B,07_Karl_B,36.76,0,0
39.15,07_Karl_B,07_Karl_B,36.88,0,0
39.27,07_Karl_B,07_Karl_B,37.00,0,0
39.38,07_Karl_B,07_Karl_B,37.12,0,0
39.49,07_Karl_B,07_Karl_B,37.20,0,0
39.60,07_Karl_B,07_Karl_B,37.32,0,0
39.71,07_Karl_B,07_Karl_B,37.44,0,0
39.82,07_Karl_B,07_Karl_B,37.56,0,0
39.93,07_Karl_B,07_Karl_B,37.64,0,0
40.04,07_Karl_B,07_Karl_B,37.76,0,0
40.15,07_Karl_B,07_Karl_B,37.88,0,0
40.27,07_Karl_B,07_Karl_B,38.00,0,0
40.38,07_Karl_B,07_Karl_B,38.12,0,0
40.49,07_Karl_B,07_Karl_B,38.20,0,0
40.60,07_Karl_B,07_Karl_B,38.32,0,0
40.71,07_Karl_B,07_Karl_B,38.44,0,0
40.82,07_Karl_B,07_Karl_B,38.56,0,0
40.93,07_Karl_B,07_Karl_B,38.64,0,0
41.04,07_Karl_B,07_Karl_B,38.76,0,0
41.15,07_Karl_B,07_Karl_B,38.88,0,0
41.27,07_Karl_B,07_Karl_B,39.00,0,0
41.38,07_Karl_B,07_Karl_B,39.12,0,0
41.49,07_Karl_B,07_Karl_B,39.20,0,0
41.60,07_Karl_B,07_Karl_B,39.32,0,0
41.71,07_Karl_B,07_Karl_B,39.44,0,0
41.82,07_Karl_B,07_Karl_B,39.56,0,0
41.93,07_Karl_B,07_Karl_B,39.64,0,0
42.04,07_Karl_B,07_Karl_B,39.76,0,0
42.15,07_Karl_B,07_Karl_B,39.88,0,0
42.27,07_Karl_B,07_Karl_B,40.00,0,0
42.38,07_Karl_B,07_Karl_B,40.12,0,0
42.49,07_Karl_B,07_Karl_B,40.20,0,0
42.60,07_Karl_B,07_Karl_B,40.32,0,0
42.71,07_Karl_B,07_Karl_B,40.44,0,0
42.82,07_Karl_B,07_Karl_B,40.56,0,0
42.93,07_Karl_B,07_Karl_B,40.64,0,0
43.04,07_Karl_B,07_Karl_B,40.76,0,0
43.15,07_Karl_B,07_Karl_B,40.88,0,0
43.27,07_Karl_B,07_Karl_B,41.00,0,0
43.38,07_Karl_B,07_Karl_B,41.12,0,0
43.48,07_Karl_B,07_Karl_B,41.20,0,0
43.60,07_Karl_B,07_Karl_B,41.32,0,0
43.71,07_Karl_B,07_Karl_B,41.44,0,0
43.82,07_Karl_B,07_Karl_B,41.56,0,0
43.93,07_Karl_B,07_Karl_B,41.64,0,0
44.04,07_Karl_B,07_Karl_B,41.76,0,0
44.15,07_Karl_B,07_Karl_B,41.88,0,0
44.26,07_Karl_B,07_Karl_B,42.00,0,0
44.38,07_Karl_B,07_Karl_B,42.12,0,0
44.48,07_Karl_B,07_Karl_B,42.20,0,0
44.60,07_Karl_B,07_Karl_B,42.32,0,0
44.71,07_Karl_B,07_Karl_B,42.44,0,0
44.82,07_Karl_B,07_Karl_B,42.56,0,0
44.93,07_Karl_B,07_Karl_B,42.64,0,0
45.04,07_Karl_B,07_Karl_B,42.76,0,0
45.15,07_Karl_B,07_Karl_B,42.88,0,0
45.26,07_Karl_B,07_Karl_B,43.00,0,0
45.38,07_Karl_B,07_Karl_B,43.12,0,0
45.48,07_Karl_B,07_Karl_B,43.20,0,0
45.60,07_Karl_B,07_Karl_B,43.32,0,0
45.71,07_Karl_B,07_Karl_B,43.44,0,0
45.82,07_Karl_B,07_Karl_B,43.56,0,0
45.93,07_Karl_B,07_Karl_B,43.64,0,0
46.04,07_Karl_B,07_Karl_B,43.76,0,0
46.15,07_Karl_B,07_Karl_B,43.88,0,0
46.26,07_Karl_B,07_Karl_B,44.00,0,0
46.38,07_Karl_B,07_Karl_B,44.12,0,0
46.48,07_Karl_B,07_Karl_B,44.20,0,0
46.60,07_Karl_B,07_Karl_B,44.32,0,0
46.71,07_Karl_B,07_Karl_B,44.44,0,0
46.82,07_Karl_B,07_Karl_B,44.56,0,0
46.93,07_Karl_B,07_Karl_B,44.64,0,0
47.04,07_Karl_B,07_Karl_B,44.76,0,0
47.15,07_Karl_B,07_Karl_B,44.88,0,0
47.26,07_Karl_B,07_Karl_B,45.00,0,0
47.38,07_Karl_B,07_Karl_B,45.12,0,0
47.48,07_Karl_B,07_Karl_B,45.20,0,0
47.59,07_Karl_B,07_Karl_B,45.32,0,0
47.71,07_Karl_B,07_Karl_B,45.44,0,0
47.82,07_Karl_B,07_Karl_B,45.56,0,0
47.93,07_Karl_B,07_Karl_B,45.64,0,0
48.04,07_Karl_B,07_Karl_B,45.76,0,0
48.15,07_Karl_B,07_Karl_B,45.88,0,0
48.26,07_Karl_B,07_Karl_B,46.00,0,0
48.38,07_Karl_B,07_Karl_B,46.12,0,0
48.48,07_Karl_B,07_Karl_B,46.20,0,0
48.59,07_Karl_B,07_Karl_B,46.32,0,0
48.71,07_Karl_B,07_Karl_B,46.44,0,0
48.82,07_Karl_B,07_Karl_B,46.56,0,0
48.93,07_Karl_B,07_Karl_B,46.64,0,0
49.04,07_Karl_B,07_Karl_B,46.76,0,0
49.15,07_Karl_B,07_Karl_B,46.88,0,0
49.26,07_Karl_B,07_Karl_B,47.00,0,0
49.38,07_Karl_B,07_Karl_B,47.12,0,0
49.48,07_Karl_B,07_Karl_B,47.20,0,0
49.59,07_Karl_B,07_Karl_B,47.32,0,0
49.71,07_Karl_B,07_Karl_B,47.44,0,0
49.82,07_Karl_B,07_Karl_B,47.56,0,0
49.93,07_Karl_B,07_Karl_B,47.64,0,0
50.04,07_Karl_B,07_Karl_B,47.76,0,0
50.15,07_Karl_B,07_Karl_B,47.88,0,0
50.26,07_Karl_B,07_Karl_B,48.00,0,0
50.38,07_Karl_B,07_Karl_B,48.12,0,0
50.48,07_Karl_B,07_Karl_B,48.20,0,0
50.59,07_Karl_B,07_Karl_B,48.32,0,0
50.71,07_Karl_B,07_Karl_B,48.44,0,0
50.82,07_Karl_B,07_Karl_B,48.56,0,0
50.93,07_Karl_B,07_Karl_B,48.64,0,0
51.04,07_Karl_B,07_Karl_B,48.76,0,0
51.15,07_Karl_B,07_Karl_B,48.88,0,0
51.26,07_Karl_B,07_Karl_B,49.00,0,0
51.37,07_Karl_B,07_Karl_B,49.12,0,0
51.48,07_Karl_B,07_Karl_B,49.20,0,0
51.59,07_Karl_B,07_Karl_B,49.32,0,0
51.71,07_Karl_B,07_Karl_B,49.44,0,0
51.82,07_Karl_B,07_Karl_B,49.56,0,0
51.93,07_Karl_B,07_Karl_B,49.64,0,0
52.04,07_Karl_B,07_Karl_B,49.76,0,0
52.15,07_Karl_B,07_Karl_B,49.88,0,0
52.26,07_Karl_B,07_Karl_B,50.00,0,0
52.37,07_Karl_B,07_Karl_B,50.12,0,0
52.49,07_Karl_B,07_Karl_B,50.20,0,0
52.59,07_Karl_B,07_Karl_B,50.32,0,0
52.71,07_Karl_B,07_Karl_B,50.44,0,0
52.82,07_Karl_B,07_Karl_B,50.56,0,0
52.93,07_Karl_B,07_Karl_B,50.64,0,0
53.04,07_Karl_B,07_Karl_B,50.76,0,0
53.15,07_Karl_B,07_Karl_B,50.88,0,0
53.26,07_Karl_B,07_Karl_B,51.00,0,0
53.37,07_Karl_B,07_Karl_B,51.08,0,0
53.48,07_Karl_B,07_Karl_B,51.20,0,0
53.59,07_Karl_B,07_Karl_B,51.32,0,0
53.70,07_Karl_B,07_Karl_B,51.44,0,0
53.82,07_Karl_B,07_Karl_B,51.56,0,0
53.93,07_Karl_B,07_Karl_B,51.64,0,0
54.04,07_Karl_B,07_Karl_B,51.76,0,0
54.15,07_Karl_B,07_Karl_B,51.88,0,0
54.26,07_Karl_B,07_Karl_B,52.00,0,0
54.37,07_Karl_B,07_Karl_B,52.08,0,0
54.48,07_Karl_B,07_Karl_B,52.20,0,0
54.59,07_Karl_B,07_Karl_B,52.32,0,0
