EMOTIVE VR DATA RECORDING
Date (year-month-day): 2022-06-27
Playback start time: 14:44
Session ID: 


Time from playback start (s),Sequence name,Video clip name,Video time (s),GSR,Arousal peak power
5.16,04_Opening Credits,04_OpeningCredits_Noninteractive,3.00,0,0
5.27,04_Opening Credits,04_OpeningCredits_Noninteractive,3.12,0,0
5.39,04_Opening Credits,04_OpeningCredits_Noninteractive,3.24,0,0
5.50,04_Opening Credits,04_OpeningCredits_Noninteractive,3.36,0,0
5.61,04_Opening Credits,04_OpeningCredits_Noninteractive,3.44,0,0
5.72,04_Opening Credits,04_OpeningCredits_Noninteractive,3.56,0,0
5.83,04_Opening Credits,04_OpeningCredits_Noninteractive,3.68,0,0
5.94,04_Opening Credits,04_OpeningCredits_Noninteractive,3.80,0,0
6.05,04_Opening Credits,04_OpeningCredits_Noninteractive,3.92,0,0
6.16,04_Opening Credits,04_OpeningCredits_Noninteractive,4.00,0,0
6.28,04_Opening Credits,04_OpeningCredits_Noninteractive,4.12,0,0
6.39,04_Opening Credits,04_OpeningCredits_Noninteractive,4.24,0,0
6.50,04_Opening Credits,04_OpeningCredits_Noninteractive,4.36,0,0
6.61,04_Opening Credits,04_OpeningCredits_Noninteractive,4.44,0,0
6.72,04_Opening Credits,04_OpeningCredits_Noninteractive,4.56,0,0
6.83,04_Opening Credits,04_OpeningCredits_Noninteractive,4.68,0,0
6.95,04_Opening Credits,04_OpeningCredits_Noninteractive,4.80,0,0
7.05,04_Opening Credits,04_OpeningCredits_Noninteractive,4.92,0,0
7.17,04_Opening Credits,04_OpeningCredits_Noninteractive,5.00,0,0
7.28,04_Opening Credits,04_OpeningCredits_Noninteractive,5.12,0,0
7.39,04_Opening Credits,04_OpeningCredits_Noninteractive,5.24,0,0
7.50,04_Opening Credits,04_OpeningCredits_Noninteractive,5.36,0,0
7.60,04_Opening Credits,04_OpeningCredits_Noninteractive,5.44,0,0
7.71,04_Opening Credits,04_OpeningCredits_Noninteractive,5.56,0,0
7.82,04_Opening Credits,04_OpeningCredits_Noninteractive,5.68,0,0
7.93,04_Opening Credits,04_OpeningCredits_Noninteractive,5.80,0,0
8.04,04_Opening Credits,04_OpeningCredits_Noninteractive,5.88,0,0
8.16,04_Opening Credits,04_OpeningCredits_Noninteractive,6.00,0,0
8.27,04_Opening Credits,04_OpeningCredits_Noninteractive,6.12,0,0
8.38,04_Opening Credits,04_OpeningCredits_Noninteractive,6.24,0,0
8.49,04_Opening Credits,04_OpeningCredits_Noninteractive,6.32,0,0
8.60,04_Opening Credits,04_OpeningCredits_Noninteractive,6.44,0,0
8.71,04_Opening Credits,04_OpeningCredits_Noninteractive,6.56,0,0
8.82,04_Opening Credits,04_OpeningCredits_Noninteractive,6.68,0,0
8.93,04_Opening Credits,04_OpeningCredits_Noninteractive,6.80,0,0
9.05,04_Opening Credits,04_OpeningCredits_Noninteractive,6.88,0,0
9.16,04_Opening Credits,04_OpeningCredits_Noninteractive,7.00,0,0
9.27,04_Opening Credits,04_OpeningCredits_Noninteractive,7.12,0,0
9.38,04_Opening Credits,04_OpeningCredits_Noninteractive,7.24,0,0
9.49,04_Opening Credits,04_OpeningCredits_Noninteractive,7.36,0,0
9.61,04_Opening Credits,04_OpeningCredits_Noninteractive,7.44,0,0
9.71,04_Opening Credits,04_OpeningCredits_Noninteractive,7.56,0,0
9.83,04_Opening Credits,04_OpeningCredits_Noninteractive,7.68,0,0
9.94,04_Opening Credits,04_OpeningCredits_Noninteractive,7.80,0,0
10.05,04_Opening Credits,04_OpeningCredits_Noninteractive,7.88,0,0
10.16,04_Opening Credits,04_OpeningCredits_Noninteractive,8.00,0,0
10.27,04_Opening Credits,04_OpeningCredits_Noninteractive,8.12,0,0
10.38,04_Opening Credits,04_OpeningCredits_Noninteractive,8.24,0,0
10.50,04_Opening Credits,04_OpeningCredits_Noninteractive,8.36,0,0
10.61,04_Opening Credits,04_OpeningCredits_Noninteractive,8.44,0,0
10.72,04_Opening Credits,04_OpeningCredits_Noninteractive,8.56,0,0
10.83,04_Opening Credits,04_OpeningCredits_Noninteractive,8.68,0,0
10.94,04_Opening Credits,04_OpeningCredits_Noninteractive,8.80,0,0
11.05,04_Opening Credits,04_OpeningCredits_Noninteractive,8.92,0,0
11.16,04_Opening Credits,04_OpeningCredits_Noninteractive,9.00,0,0
11.27,04_Opening Credits,04_OpeningCredits_Noninteractive,9.12,0,0
11.39,04_Opening Credits,04_OpeningCredits_Noninteractive,9.24,0,0
11.50,04_Opening Credits,04_OpeningCredits_Noninteractive,9.36,0,0
11.61,04_Opening Credits,04_OpeningCredits_Noninteractive,9.44,0,0
11.72,04_Opening Credits,04_OpeningCredits_Noninteractive,9.56,0,0
11.83,04_Opening Credits,04_OpeningCredits_Noninteractive,9.68,0,0
11.94,04_Opening Credits,04_OpeningCredits_Noninteractive,9.80,0,0
12.05,04_Opening Credits,04_OpeningCredits_Noninteractive,9.92,0,0
12.16,04_Opening Credits,04_OpeningCredits_Noninteractive,10.00,0,0
12.28,04_Opening Credits,04_OpeningCredits_Noninteractive,10.12,0,0
12.39,04_Opening Credits,04_OpeningCredits_Noninteractive,10.24,0,0
12.50,04_Opening Credits,04_OpeningCredits_Noninteractive,10.36,0,0
12.61,04_Opening Credits,04_OpeningCredits_Noninteractive,10.48,0,0
12.72,04_Opening Credits,04_OpeningCredits_Noninteractive,10.56,0,0
12.82,04_Opening Credits,04_OpeningCredits_Noninteractive,10.68,0,0
12.93,04_Opening Credits,04_OpeningCredits_Noninteractive,10.80,0,0
13.04,04_Opening Credits,04_OpeningCredits_Noninteractive,10.88,0,0
13.15,04_Opening Credits,04_OpeningCredits_Noninteractive,11.00,0,0
13.27,04_Opening Credits,04_OpeningCredits_Noninteractive,11.12,0,0
13.38,04_Opening Credits,04_OpeningCredits_Noninteractive,11.24,0,0
13.49,04_Opening Credits,04_OpeningCredits_Noninteractive,11.32,0,0
13.60,04_Opening Credits,04_OpeningCredits_Noninteractive,11.44,0,0
13.71,04_Opening Credits,04_OpeningCredits_Noninteractive,11.56,0,0
13.82,04_Opening Credits,04_OpeningCredits_Noninteractive,11.68,0,0
13.93,04_Opening Credits,04_OpeningCredits_Noninteractive,11.80,0,0
