EMOTIVE VR DATA RECORDING
Date (year-month-day): 2022-06-27
Playback start time: 14:38
Session ID: 


Time from playback start (s),Sequence name,Video clip name,Video time (s),GSR,Arousal peak power
6.73,04_Opening Credits,04_OpeningCredits_Noninteractive,4.48,0,0
6.85,04_Opening Credits,04_OpeningCredits_Noninteractive,4.56,0,0
6.96,04_Opening Credits,04_OpeningCredits_Noninteractive,4.68,0,0
7.07,04_Opening Credits,04_OpeningCredits_Noninteractive,4.80,0,0
7.18,04_Opening Credits,04_OpeningCredits_Noninteractive,4.92,0,0
7.29,04_Opening Credits,04_OpeningCredits_Noninteractive,5.00,0,0
7.40,04_Opening Credits,04_OpeningCredits_Noninteractive,5.12,0,0
7.52,04_Opening Credits,04_OpeningCredits_Noninteractive,5.24,0,0
7.63,04_Opening Credits,04_OpeningCredits_Noninteractive,5.36,0,0
7.74,04_Opening Credits,04_OpeningCredits_Noninteractive,5.48,0,0
7.85,04_Opening Credits,04_OpeningCredits_Noninteractive,5.56,0,0
7.96,04_Opening Credits,04_OpeningCredits_Noninteractive,5.68,0,0
8.07,04_Opening Credits,04_OpeningCredits_Noninteractive,5.80,0,0
8.18,04_Opening Credits,04_OpeningCredits_Noninteractive,5.92,0,0
8.30,04_Opening Credits,04_OpeningCredits_Noninteractive,6.04,0,0
8.41,04_Opening Credits,04_OpeningCredits_Noninteractive,6.12,0,0
8.52,04_Opening Credits,04_OpeningCredits_Noninteractive,6.24,0,0
8.63,04_Opening Credits,04_OpeningCredits_Noninteractive,6.36,0,0
8.74,04_Opening Credits,04_OpeningCredits_Noninteractive,6.48,0,0
8.85,04_Opening Credits,04_OpeningCredits_Noninteractive,6.56,0,0
8.96,04_Opening Credits,04_OpeningCredits_Noninteractive,6.68,0,0
9.07,04_Opening Credits,04_OpeningCredits_Noninteractive,6.80,0,0
9.19,04_Opening Credits,04_OpeningCredits_Noninteractive,6.92,0,0
9.30,04_Opening Credits,04_OpeningCredits_Noninteractive,7.04,0,0
9.41,04_Opening Credits,04_OpeningCredits_Noninteractive,7.12,0,0
9.52,04_Opening Credits,04_OpeningCredits_Noninteractive,7.24,0,0
9.63,04_Opening Credits,04_OpeningCredits_Noninteractive,7.36,0,0
9.74,04_Opening Credits,04_OpeningCredits_Noninteractive,7.48,0,0
9.86,04_Opening Credits,04_OpeningCredits_Noninteractive,7.56,0,0
9.95,04_Opening Credits,04_OpeningCredits_Noninteractive,7.68,0,0
10.06,04_Opening Credits,04_OpeningCredits_Noninteractive,7.80,0,0
10.18,04_Opening Credits,04_OpeningCredits_Noninteractive,7.92,0,0
10.29,04_Opening Credits,04_OpeningCredits_Noninteractive,8.00,0,0
10.40,04_Opening Credits,04_OpeningCredits_Noninteractive,8.12,0,0
10.51,04_Opening Credits,04_OpeningCredits_Noninteractive,8.24,0,0
10.62,04_Opening Credits,04_OpeningCredits_Noninteractive,8.36,0,0
10.73,04_Opening Credits,04_OpeningCredits_Noninteractive,8.44,0,0
10.84,04_Opening Credits,04_OpeningCredits_Noninteractive,8.56,0,0
10.95,04_Opening Credits,04_OpeningCredits_Noninteractive,8.68,0,0
11.07,04_Opening Credits,04_OpeningCredits_Noninteractive,8.80,0,0
11.18,04_Opening Credits,04_OpeningCredits_Noninteractive,8.92,0,0
11.29,04_Opening Credits,04_OpeningCredits_Noninteractive,9.00,0,0
11.40,04_Opening Credits,04_OpeningCredits_Noninteractive,9.12,0,0
11.51,04_Opening Credits,04_OpeningCredits_Noninteractive,9.24,0,0
11.62,04_Opening Credits,04_OpeningCredits_Noninteractive,9.36,0,0
11.73,04_Opening Credits,04_OpeningCredits_Noninteractive,9.44,0,0
11.85,04_Opening Credits,04_OpeningCredits_Noninteractive,9.56,0,0
11.96,04_Opening Credits,04_OpeningCredits_Noninteractive,9.68,0,0
12.07,04_Opening Credits,04_OpeningCredits_Noninteractive,9.80,0,0
12.18,04_Opening Credits,04_OpeningCredits_Noninteractive,9.92,0,0
12.29,04_Opening Credits,04_OpeningCredits_Noninteractive,10.00,0,0
12.40,04_Opening Credits,04_OpeningCredits_Noninteractive,10.12,0,0
12.52,04_Opening Credits,04_OpeningCredits_Noninteractive,10.24,0,0
12.63,04_Opening Credits,04_OpeningCredits_Noninteractive,10.36,0,0
12.74,04_Opening Credits,04_OpeningCredits_Noninteractive,10.48,0,0
12.85,04_Opening Credits,04_OpeningCredits_Noninteractive,10.56,0,0
12.96,04_Opening Credits,04_OpeningCredits_Noninteractive,10.68,0,0
13.07,04_Opening Credits,04_OpeningCredits_Noninteractive,10.80,0,0
13.18,04_Opening Credits,04_OpeningCredits_Noninteractive,10.92,0,0
13.29,04_Opening Credits,04_OpeningCredits_Noninteractive,11.00,0,0
13.41,04_Opening Credits,04_OpeningCredits_Noninteractive,11.12,0,0
13.52,04_Opening Credits,04_OpeningCredits_Noninteractive,11.24,0,0
13.63,04_Opening Credits,04_OpeningCredits_Noninteractive,11.36,0,0
13.74,04_Opening Credits,04_OpeningCredits_Noninteractive,11.48,0,0
13.85,04_Opening Credits,04_OpeningCredits_Noninteractive,11.56,0,0
13.96,04_Opening Credits,04_OpeningCredits_Noninteractive,11.68,0,0
14.07,04_Opening Credits,04_OpeningCredits_Noninteractive,11.80,0,0
14.18,04_Opening Credits,04_OpeningCredits_Noninteractive,11.92,0,0
14.30,04_Opening Credits,04_OpeningCredits_Noninteractive,12.04,0,0
14.41,04_Opening Credits,04_OpeningCredits_Noninteractive,12.12,0,0
14.52,04_Opening Credits,04_OpeningCredits_Noninteractive,12.24,0,0
14.63,04_Opening Credits,04_OpeningCredits_Noninteractive,12.36,0,0
14.74,04_Opening Credits,04_OpeningCredits_Noninteractive,12.48,0,0
14.85,04_Opening Credits,04_OpeningCredits_Noninteractive,12.56,0,0
14.96,04_Opening Credits,04_OpeningCredits_Noninteractive,12.68,0,0
15.08,04_Opening Credits,04_OpeningCredits_Noninteractive,12.80,0,0
15.19,04_Opening Credits,04_OpeningCredits_Noninteractive,12.92,0,0
15.30,04_Opening Credits,04_OpeningCredits_Noninteractive,13.04,0,0
15.41,04_Opening Credits,04_OpeningCredits_Noninteractive,13.12,0,0
15.52,04_Opening Credits,04_OpeningCredits_Noninteractive,13.24,0,0
15.63,04_Opening Credits,04_OpeningCredits_Noninteractive,13.36,0,0
15.74,04_Opening Credits,04_OpeningCredits_Noninteractive,13.48,0,0
15.86,04_Opening Credits,04_OpeningCredits_Noninteractive,13.60,0,0
15.96,04_Opening Credits,04_OpeningCredits_Noninteractive,13.68,0,0
16.08,04_Opening Credits,04_OpeningCredits_Noninteractive,13.80,0,0
16.19,04_Opening Credits,04_OpeningCredits_Noninteractive,13.92,0,0
16.30,04_Opening Credits,04_OpeningCredits_Noninteractive,14.04,0,0
16.41,04_Opening Credits,04_OpeningCredits_Noninteractive,14.12,0,0
16.52,04_Opening Credits,04_OpeningCredits_Noninteractive,14.24,0,0
16.63,04_Opening Credits,04_OpeningCredits_Noninteractive,14.36,0,0
16.75,04_Opening Credits,04_OpeningCredits_Noninteractive,14.48,0,0
16.86,04_Opening Credits,04_OpeningCredits_Noninteractive,14.60,0,0
16.97,04_Opening Credits,04_OpeningCredits_Noninteractive,14.68,0,0
17.08,04_Opening Credits,04_OpeningCredits_Noninteractive,14.80,0,0
17.19,04_Opening Credits,04_OpeningCredits_Noninteractive,14.92,0,0
17.30,04_Opening Credits,04_OpeningCredits_Noninteractive,15.04,0,0
17.41,04_Opening Credits,04_OpeningCredits_Noninteractive,15.16,0,0
17.53,04_Opening Credits,04_OpeningCredits_Noninteractive,15.24,0,0
17.64,04_Opening Credits,04_OpeningCredits_Noninteractive,15.36,0,0
17.75,04_Opening Credits,04_OpeningCredits_Noninteractive,15.48,0,0
17.86,04_Opening Credits,04_OpeningCredits_Noninteractive,15.60,0,0
17.97,04_Opening Credits,04_OpeningCredits_Noninteractive,15.68,0,0
18.08,04_Opening Credits,04_OpeningCredits_Noninteractive,15.80,0,0
18.20,04_Opening Credits,04_OpeningCredits_Noninteractive,15.92,0,0
18.30,04_Opening Credits,04_OpeningCredits_Noninteractive,16.04,0,0
18.42,04_Opening Credits,04_OpeningCredits_Noninteractive,16.16,0,0
18.53,04_Opening Credits,04_OpeningCredits_Noninteractive,16.24,0,0
18.63,04_Opening Credits,04_OpeningCredits_Noninteractive,16.36,0,0
18.74,04_Opening Credits,04_OpeningCredits_Noninteractive,16.48,0,0
18.85,04_Opening Credits,04_OpeningCredits_Noninteractive,16.56,0,0
18.96,04_Opening Credits,04_OpeningCredits_Noninteractive,16.68,0,0
19.07,04_Opening Credits,04_OpeningCredits_Noninteractive,16.80,0,0
19.18,04_Opening Credits,04_OpeningCredits_Noninteractive,16.92,0,0
19.29,04_Opening Credits,04_OpeningCredits_Noninteractive,17.00,0,0
19.41,04_Opening Credits,04_OpeningCredits_Noninteractive,17.12,0,0
19.52,04_Opening Credits,04_OpeningCredits_Noninteractive,17.24,0,0
19.63,04_Opening Credits,04_OpeningCredits_Noninteractive,17.36,0,0
19.74,04_Opening Credits,04_OpeningCredits_Noninteractive,17.48,0,0
19.85,04_Opening Credits,04_OpeningCredits_Noninteractive,17.56,0,0
19.96,04_Opening Credits,04_OpeningCredits_Noninteractive,17.68,0,0
20.07,04_Opening Credits,04_OpeningCredits_Noninteractive,17.80,0,0
20.18,04_Opening Credits,04_OpeningCredits_Noninteractive,17.92,0,0
20.30,04_Opening Credits,04_OpeningCredits_Noninteractive,18.04,0,0
20.41,04_Opening Credits,04_OpeningCredits_Noninteractive,18.12,0,0
20.52,04_Opening Credits,04_OpeningCredits_Noninteractive,18.24,0,0
20.63,04_Opening Credits,04_OpeningCredits_Noninteractive,18.36,0,0
20.74,04_Opening Credits,04_OpeningCredits_Noninteractive,18.48,0,0
20.85,04_Opening Credits,04_OpeningCredits_Noninteractive,18.56,0,0
20.96,04_Opening Credits,04_OpeningCredits_Noninteractive,18.68,0,0
21.07,04_Opening Credits,04_OpeningCredits_Noninteractive,18.80,0,0
21.19,04_Opening Credits,04_OpeningCredits_Noninteractive,18.92,0,0
21.30,04_Opening Credits,04_OpeningCredits_Noninteractive,19.04,0,0
21.41,04_Opening Credits,04_OpeningCredits_Noninteractive,19.12,0,0
21.52,04_Opening Credits,04_OpeningCredits_Noninteractive,19.24,0,0
21.63,04_Opening Credits,04_OpeningCredits_Noninteractive,19.36,0,0
21.75,04_Opening Credits,04_OpeningCredits_Noninteractive,19.48,0,0
21.86,04_Opening Credits,04_OpeningCredits_Noninteractive,19.60,0,0
21.97,04_Opening Credits,04_OpeningCredits_Noninteractive,19.68,0,0
22.08,04_Opening Credits,04_OpeningCredits_Noninteractive,19.80,0,0
22.19,04_Opening Credits,04_OpeningCredits_Noninteractive,19.92,0,0
22.30,04_Opening Credits,04_OpeningCredits_Noninteractive,20.04,0,0
22.41,04_Opening Credits,04_OpeningCredits_Noninteractive,20.12,0,0
22.52,04_Opening Credits,04_OpeningCredits_Noninteractive,20.24,0,0
22.64,04_Opening Credits,04_OpeningCredits_Noninteractive,20.36,0,0
22.75,04_Opening Credits,04_OpeningCredits_Noninteractive,20.48,0,0
22.86,04_Opening Credits,04_OpeningCredits_Noninteractive,20.60,0,0
22.97,04_Opening Credits,04_OpeningCredits_Noninteractive,20.68,0,0
23.08,04_Opening Credits,04_OpeningCredits_Noninteractive,20.80,0,0
23.19,04_Opening Credits,04_OpeningCredits_Noninteractive,20.92,0,0
23.30,04_Opening Credits,04_OpeningCredits_Noninteractive,21.04,0,0
23.41,04_Opening Credits,04_OpeningCredits_Noninteractive,21.16,0,0
23.53,04_Opening Credits,04_OpeningCredits_Noninteractive,21.24,0,0
23.64,04_Opening Credits,04_OpeningCredits_Noninteractive,21.36,0,0
23.75,04_Opening Credits,04_OpeningCredits_Noninteractive,21.48,0,0
23.86,04_Opening Credits,04_OpeningCredits_Noninteractive,21.60,0,0
23.97,04_Opening Credits,04_OpeningCredits_Noninteractive,21.68,0,0
24.08,04_Opening Credits,04_OpeningCredits_Noninteractive,21.80,0,0
24.20,04_Opening Credits,04_OpeningCredits_Noninteractive,21.92,0,0
24.29,04_Opening Credits,04_OpeningCredits_Noninteractive,22.04,0,0
24.40,04_Opening Credits,04_OpeningCredits_Noninteractive,22.12,0,0
24.52,04_Opening Credits,04_OpeningCredits_Noninteractive,22.24,0,0
24.63,04_Opening Credits,04_OpeningCredits_Noninteractive,22.36,0,0
24.74,04_Opening Credits,04_OpeningCredits_Noninteractive,22.48,0,0
24.85,04_Opening Credits,04_OpeningCredits_Noninteractive,22.56,0,0
24.96,04_Opening Credits,04_OpeningCredits_Noninteractive,22.68,0,0
25.07,04_Opening Credits,04_OpeningCredits_Noninteractive,22.80,0,0
25.18,04_Opening Credits,04_OpeningCredits_Noninteractive,22.92,0,0
25.29,04_Opening Credits,04_OpeningCredits_Noninteractive,23.00,0,0
25.41,04_Opening Credits,04_OpeningCredits_Noninteractive,23.12,0,0
25.52,04_Opening Credits,04_OpeningCredits_Noninteractive,23.24,0,0
25.63,04_Opening Credits,04_OpeningCredits_Noninteractive,23.36,0,0
25.74,04_Opening Credits,04_OpeningCredits_Noninteractive,23.48,0,0
25.85,04_Opening Credits,04_OpeningCredits_Noninteractive,23.56,0,0
25.96,04_Opening Credits,04_OpeningCredits_Noninteractive,23.68,0,0
26.07,04_Opening Credits,04_OpeningCredits_Noninteractive,23.80,0,0
26.19,04_Opening Credits,04_OpeningCredits_Noninteractive,23.92,0,0
26.30,04_Opening Credits,04_OpeningCredits_Noninteractive,24.04,0,0
26.41,04_Opening Credits,04_OpeningCredits_Noninteractive,24.12,0,0
26.52,04_Opening Credits,04_OpeningCredits_Noninteractive,24.24,0,0
26.63,04_Opening Credits,04_OpeningCredits_Noninteractive,24.36,0,0
26.74,04_Opening Credits,04_OpeningCredits_Noninteractive,24.48,0,0
26.86,04_Opening Credits,04_OpeningCredits_Noninteractive,24.56,0,0
26.96,04_Opening Credits,04_OpeningCredits_Noninteractive,24.68,0,0
27.08,04_Opening Credits,04_OpeningCredits_Noninteractive,24.80,0,0
27.19,04_Opening Credits,04_OpeningCredits_Noninteractive,24.92,0,0
27.30,04_Opening Credits,04_OpeningCredits_Noninteractive,25.04,0,0
27.41,04_Opening Credits,04_OpeningCredits_Noninteractive,25.12,0,0
27.52,04_Opening Credits,04_OpeningCredits_Noninteractive,25.24,0,0
27.63,04_Opening Credits,04_OpeningCredits_Noninteractive,25.36,0,0
27.75,04_Opening Credits,04_OpeningCredits_Noninteractive,25.48,0,0
27.86,04_Opening Credits,04_OpeningCredits_Noninteractive,25.60,0,0
27.97,04_Opening Credits,04_OpeningCredits_Noninteractive,25.68,0,0
28.08,04_Opening Credits,04_OpeningCredits_Noninteractive,25.80,0,0
28.19,04_Opening Credits,04_OpeningCredits_Noninteractive,25.92,0,0
28.30,04_Opening Credits,04_OpeningCredits_Noninteractive,26.04,0,0
28.41,04_Opening Credits,04_OpeningCredits_Noninteractive,26.12,0,0
28.52,04_Opening Credits,04_OpeningCredits_Noninteractive,26.24,0,0
28.64,04_Opening Credits,04_OpeningCredits_Noninteractive,26.36,0,0
28.75,04_Opening Credits,04_OpeningCredits_Noninteractive,26.48,0,0
28.86,04_Opening Credits,04_OpeningCredits_Noninteractive,26.60,0,0
28.97,04_Opening Credits,04_OpeningCredits_Noninteractive,26.68,0,0
29.08,04_Opening Credits,04_OpeningCredits_Noninteractive,26.80,0,0
29.19,04_Opening Credits,04_OpeningCredits_Noninteractive,26.92,0,0
29.30,04_Opening Credits,04_OpeningCredits_Noninteractive,27.04,0,0
29.41,04_Opening Credits,04_OpeningCredits_Noninteractive,27.16,0,0
29.53,04_Opening Credits,04_OpeningCredits_Noninteractive,27.24,0,0
29.64,04_Opening Credits,04_OpeningCredits_Noninteractive,27.36,0,0
29.75,04_Opening Credits,04_OpeningCredits_Noninteractive,27.48,0,0
29.86,04_Opening Credits,04_OpeningCredits_Noninteractive,27.60,0,0
29.97,04_Opening Credits,04_OpeningCredits_Noninteractive,27.68,0,0
30.08,04_Opening Credits,04_OpeningCredits_Noninteractive,27.80,0,0
30.20,04_Opening Credits,04_OpeningCredits_Noninteractive,27.92,0,0
30.30,04_Opening Credits,04_OpeningCredits_Noninteractive,28.04,0,0
30.42,04_Opening Credits,04_OpeningCredits_Noninteractive,28.16,0,0
30.53,04_Opening Credits,04_OpeningCredits_Noninteractive,28.24,0,0
30.64,04_Opening Credits,04_OpeningCredits_Noninteractive,28.36,0,0
30.75,04_Opening Credits,04_OpeningCredits_Noninteractive,28.48,0,0
30.86,04_Opening Credits,04_OpeningCredits_Noninteractive,28.60,0,0
30.98,04_Opening Credits,04_OpeningCredits_Noninteractive,28.68,0,0
31.09,04_Opening Credits,04_OpeningCredits_Noninteractive,28.80,0,0
31.20,04_Opening Credits,04_OpeningCredits_Noninteractive,28.92,0,0
31.31,04_Opening Credits,04_OpeningCredits_Noninteractive,29.04,0,0
31.42,04_Opening Credits,04_OpeningCredits_Noninteractive,29.16,0,0
31.53,04_Opening Credits,04_OpeningCredits_Noninteractive,29.24,0,0
31.64,04_Opening Credits,04_OpeningCredits_Noninteractive,29.36,0,0
31.75,04_Opening Credits,04_OpeningCredits_Noninteractive,29.48,0,0
31.87,04_Opening Credits,04_OpeningCredits_Noninteractive,29.60,0,0
31.98,04_Opening Credits,04_OpeningCredits_Noninteractive,29.72,0,0
32.09,04_Opening Credits,04_OpeningCredits_Noninteractive,29.80,0,0
32.20,04_Opening Credits,04_OpeningCredits_Noninteractive,29.92,0,0
32.31,04_Opening Credits,04_OpeningCredits_Noninteractive,30.04,0,0
32.42,04_Opening Credits,04_OpeningCredits_Noninteractive,30.16,0,0
32.54,04_Opening Credits,04_OpeningCredits_Noninteractive,30.24,0,0
32.65,04_Opening Credits,04_OpeningCredits_Noninteractive,30.36,0,0
32.76,04_Opening Credits,04_OpeningCredits_Noninteractive,30.48,0,0
32.87,04_Opening Credits,04_OpeningCredits_Noninteractive,30.60,0,0
32.98,04_Opening Credits,04_OpeningCredits_Noninteractive,30.72,0,0
33.09,04_Opening Credits,04_OpeningCredits_Noninteractive,30.80,0,0
33.20,04_Opening Credits,04_OpeningCredits_Noninteractive,30.92,0,0
33.31,04_Opening Credits,04_OpeningCredits_Noninteractive,31.04,0,0
33.43,04_Opening Credits,04_OpeningCredits_Noninteractive,31.16,0,0
33.54,04_Opening Credits,04_OpeningCredits_Noninteractive,31.28,0,0
33.65,04_Opening Credits,04_OpeningCredits_Noninteractive,31.36,0,0
33.76,04_Opening Credits,04_OpeningCredits_Noninteractive,31.48,0,0
33.87,04_Opening Credits,04_OpeningCredits_Noninteractive,31.60,0,0
33.98,04_Opening Credits,04_OpeningCredits_Noninteractive,31.72,0,0
34.09,04_Opening Credits,04_OpeningCredits_Noninteractive,31.80,0,0
34.20,04_Opening Credits,04_OpeningCredits_Noninteractive,31.92,0,0
34.32,04_Opening Credits,04_OpeningCredits_Noninteractive,32.04,0,0
34.43,04_Opening Credits,04_OpeningCredits_Noninteractive,32.16,0,0
34.54,04_Opening Credits,04_OpeningCredits_Noninteractive,32.28,0,0
34.65,04_Opening Credits,04_OpeningCredits_Noninteractive,32.36,0,0
34.76,04_Opening Credits,04_OpeningCredits_Noninteractive,32.48,0,0
34.87,04_Opening Credits,04_OpeningCredits_Noninteractive,32.60,0,0
34.98,04_Opening Credits,04_OpeningCredits_Noninteractive,32.72,0,0
35.09,04_Opening Credits,04_OpeningCredits_Noninteractive,32.84,0,0
35.21,04_Opening Credits,04_OpeningCredits_Noninteractive,32.92,0,0
35.32,04_Opening Credits,04_OpeningCredits_Noninteractive,33.04,0,0
35.43,04_Opening Credits,04_OpeningCredits_Noninteractive,33.16,0,0
35.54,04_Opening Credits,04_OpeningCredits_Noninteractive,33.28,0,0
35.65,04_Opening Credits,04_OpeningCredits_Noninteractive,33.36,0,0
35.77,04_Opening Credits,04_OpeningCredits_Noninteractive,33.48,0,0
35.88,04_Opening Credits,04_OpeningCredits_Noninteractive,33.60,0,0
35.99,04_Opening Credits,04_OpeningCredits_Noninteractive,33.72,0,0
36.10,04_Opening Credits,04_OpeningCredits_Noninteractive,33.84,0,0
36.21,04_Opening Credits,04_OpeningCredits_Noninteractive,33.92,0,0
36.32,04_Opening Credits,04_OpeningCredits_Noninteractive,34.04,0,0
36.43,04_Opening Credits,04_OpeningCredits_Noninteractive,34.16,0,0
36.54,04_Opening Credits,04_OpeningCredits_Noninteractive,34.28,0,0
36.66,04_Opening Credits,04_OpeningCredits_Noninteractive,34.36,0,0
36.77,04_Opening Credits,04_OpeningCredits_Noninteractive,34.48,0,0
36.88,04_Opening Credits,04_OpeningCredits_Noninteractive,34.60,0,0
36.99,04_Opening Credits,04_OpeningCredits_Noninteractive,34.72,0,0
37.10,04_Opening Credits,04_OpeningCredits_Noninteractive,34.84,0,0
37.21,04_Opening Credits,04_OpeningCredits_Noninteractive,34.92,0,0
37.32,04_Opening Credits,04_OpeningCredits_Noninteractive,35.04,0,0
37.43,04_Opening Credits,04_OpeningCredits_Noninteractive,35.16,0,0
37.55,04_Opening Credits,04_OpeningCredits_Noninteractive,35.28,0,0
37.66,04_Opening Credits,04_OpeningCredits_Noninteractive,35.40,0,0
37.77,04_Opening Credits,04_OpeningCredits_Noninteractive,35.48,0,0
37.88,04_Opening Credits,04_OpeningCredits_Noninteractive,35.60,0,0
37.99,04_Opening Credits,04_OpeningCredits_Noninteractive,35.72,0,0
38.10,04_Opening Credits,04_OpeningCredits_Noninteractive,35.84,0,0
38.21,04_Opening Credits,04_OpeningCredits_Noninteractive,35.92,0,0
38.32,04_Opening Credits,04_OpeningCredits_Noninteractive,36.04,0,0
38.44,04_Opening Credits,04_OpeningCredits_Noninteractive,36.16,0,0
38.55,04_Opening Credits,04_OpeningCredits_Noninteractive,36.28,0,0
38.66,04_Opening Credits,04_OpeningCredits_Noninteractive,36.40,0,0
38.76,04_Opening Credits,04_OpeningCredits_Noninteractive,36.48,0,0
38.87,04_Opening Credits,04_OpeningCredits_Noninteractive,36.60,0,0
38.98,04_Opening Credits,04_OpeningCredits_Noninteractive,36.72,0,0
39.09,04_Opening Credits,04_OpeningCredits_Noninteractive,36.80,0,0
39.20,04_Opening Credits,04_OpeningCredits_Noninteractive,36.92,0,0
39.31,04_Opening Credits,04_OpeningCredits_Noninteractive,37.04,0,0
39.43,04_Opening Credits,04_OpeningCredits_Noninteractive,37.16,0,0
39.54,04_Opening Credits,04_OpeningCredits_Noninteractive,37.28,0,0
39.65,04_Opening Credits,04_OpeningCredits_Noninteractive,37.36,0,0
39.76,04_Opening Credits,04_OpeningCredits_Noninteractive,37.48,0,0
39.87,04_Opening Credits,04_OpeningCredits_Noninteractive,37.60,0,0
39.98,04_Opening Credits,04_OpeningCredits_Noninteractive,37.72,0,0
40.09,04_Opening Credits,04_OpeningCredits_Noninteractive,37.80,0,0
40.20,04_Opening Credits,04_OpeningCredits_Noninteractive,37.92,0,0
40.32,04_Opening Credits,04_OpeningCredits_Noninteractive,38.04,0,0
40.43,04_Opening Credits,04_OpeningCredits_Noninteractive,38.16,0,0
40.54,04_Opening Credits,04_OpeningCredits_Noninteractive,38.28,0,0
40.65,04_Opening Credits,04_OpeningCredits_Noninteractive,38.36,0,0
