EMOTIVE VR DATA RECORDING
Date (year-month-day): 2024-02-01
Playback start time: 19:37
Session ID: 


Time from playback start (s),Sequence name,Video clip name,Video time (s),Valence,Arousal
5.49,04_Opening Credits,04_OpeningCredits_Interactive,3.32,0,0
5.60,04_Opening Credits,04_OpeningCredits_Interactive,3.40,0,0
5.71,04_Opening Credits,04_OpeningCredits_Interactive,3.52,0,0
5.83,04_Opening Credits,04_OpeningCredits_Interactive,3.64,0,0
5.94,04_Opening Credits,04_OpeningCredits_Interactive,3.76,0,0
6.05,04_Opening Credits,04_OpeningCredits_Interactive,3.88,0,0
6.16,04_Opening Credits,04_OpeningCredits_Interactive,3.96,0,0
6.27,04_Opening Credits,04_OpeningCredits_Interactive,4.08,0,0
6.38,04_Opening Credits,04_OpeningCredits_Interactive,4.20,0,0
6.49,04_Opening Credits,04_OpeningCredits_Interactive,4.32,0,0
6.60,04_Opening Credits,04_OpeningCredits_Interactive,4.40,0,0
6.72,04_Opening Credits,04_OpeningCredits_Interactive,4.52,0,0
6.83,04_Opening Credits,04_OpeningCredits_Interactive,4.64,0,0
6.94,04_Opening Credits,04_OpeningCredits_Interactive,4.76,0,0
7.05,04_Opening Credits,04_OpeningCredits_Interactive,4.88,0,0
7.16,04_Opening Credits,04_OpeningCredits_Interactive,4.96,0,0
7.27,04_Opening Credits,04_OpeningCredits_Interactive,5.08,0,0
7.38,04_Opening Credits,04_OpeningCredits_Interactive,5.20,0,0
7.49,04_Opening Credits,04_OpeningCredits_Interactive,5.32,0,0
7.61,04_Opening Credits,04_OpeningCredits_Interactive,5.44,0,0
7.72,04_Opening Credits,04_OpeningCredits_Interactive,5.52,0,0
7.83,04_Opening Credits,04_OpeningCredits_Interactive,5.64,0,0
7.94,04_Opening Credits,04_OpeningCredits_Interactive,5.76,0,0
8.05,04_Opening Credits,04_OpeningCredits_Interactive,5.88,0,0
8.16,04_Opening Credits,04_OpeningCredits_Interactive,5.96,0,0
8.27,04_Opening Credits,04_OpeningCredits_Interactive,6.08,0,0
8.38,04_Opening Credits,04_OpeningCredits_Interactive,6.20,0,0
8.50,04_Opening Credits,04_OpeningCredits_Interactive,6.32,0,0
8.61,04_Opening Credits,04_OpeningCredits_Interactive,6.44,0,0
8.73,04_Opening Credits,04_OpeningCredits_Interactive,6.52,0,0
8.83,04_Opening Credits,04_OpeningCredits_Interactive,6.64,0,0
8.95,04_Opening Credits,04_OpeningCredits_Interactive,6.76,0,0
9.05,04_Opening Credits,04_OpeningCredits_Interactive,6.88,0,0
9.16,04_Opening Credits,04_OpeningCredits_Interactive,7.00,0,0
9.27,04_Opening Credits,04_OpeningCredits_Interactive,7.08,0,0
9.39,04_Opening Credits,04_OpeningCredits_Interactive,7.20,0,0
9.50,04_Opening Credits,04_OpeningCredits_Interactive,7.32,0,0
9.61,04_Opening Credits,04_OpeningCredits_Interactive,7.44,0,0
9.72,04_Opening Credits,04_OpeningCredits_Interactive,7.52,0,0
9.84,04_Opening Credits,04_OpeningCredits_Interactive,7.64,0,0
9.95,04_Opening Credits,04_OpeningCredits_Interactive,7.76,0,0
10.05,04_Opening Credits,04_OpeningCredits_Interactive,7.88,0,0
10.17,04_Opening Credits,04_OpeningCredits_Interactive,8.00,0,0
10.28,04_Opening Credits,04_OpeningCredits_Interactive,8.08,0,0
10.39,04_Opening Credits,04_OpeningCredits_Interactive,8.20,0,0
10.50,04_Opening Credits,04_OpeningCredits_Interactive,8.32,0,0
10.62,04_Opening Credits,04_OpeningCredits_Interactive,8.44,0,0
10.73,04_Opening Credits,04_OpeningCredits_Interactive,8.52,0,0
10.84,04_Opening Credits,04_OpeningCredits_Interactive,8.64,0,0
10.95,04_Opening Credits,04_OpeningCredits_Interactive,8.76,0,0
11.05,04_Opening Credits,04_OpeningCredits_Interactive,8.88,0,0
11.17,04_Opening Credits,04_OpeningCredits_Interactive,9.00,0,0
11.28,04_Opening Credits,04_OpeningCredits_Interactive,9.08,0,0
11.39,04_Opening Credits,04_OpeningCredits_Interactive,9.20,0,0
11.51,04_Opening Credits,04_OpeningCredits_Interactive,9.32,0,0
11.62,04_Opening Credits,04_OpeningCredits_Interactive,9.44,0,0
11.73,04_Opening Credits,04_OpeningCredits_Interactive,9.56,0,0
11.84,04_Opening Credits,04_OpeningCredits_Interactive,9.64,0,0
11.95,04_Opening Credits,04_OpeningCredits_Interactive,9.76,0,0
12.06,04_Opening Credits,04_OpeningCredits_Interactive,9.88,0,0
12.17,04_Opening Credits,04_OpeningCredits_Interactive,10.00,0,0
12.28,04_Opening Credits,04_OpeningCredits_Interactive,10.08,0,0
12.40,04_Opening Credits,04_OpeningCredits_Interactive,10.20,0,0
12.51,04_Opening Credits,04_OpeningCredits_Interactive,10.32,0,0
12.63,04_Opening Credits,04_OpeningCredits_Interactive,10.44,0,0
12.73,04_Opening Credits,04_OpeningCredits_Interactive,10.56,0,0
12.84,04_Opening Credits,04_OpeningCredits_Interactive,10.64,0,0
12.95,04_Opening Credits,04_OpeningCredits_Interactive,10.76,0,0
13.06,04_Opening Credits,04_OpeningCredits_Interactive,10.88,0,0
13.17,04_Opening Credits,04_OpeningCredits_Interactive,11.00,0,0
13.29,04_Opening Credits,04_OpeningCredits_Interactive,11.12,0,0
13.40,04_Opening Credits,04_OpeningCredits_Interactive,11.20,0,0
13.51,04_Opening Credits,04_OpeningCredits_Interactive,11.32,0,0
13.62,04_Opening Credits,04_OpeningCredits_Interactive,11.44,0,0
13.73,04_Opening Credits,04_OpeningCredits_Interactive,11.56,0,0
13.84,04_Opening Credits,04_OpeningCredits_Interactive,11.64,0,0
13.95,04_Opening Credits,04_OpeningCredits_Interactive,11.76,0,0
14.06,04_Opening Credits,04_OpeningCredits_Interactive,11.88,0,0
14.18,04_Opening Credits,04_OpeningCredits_Interactive,12.00,0,0
14.29,04_Opening Credits,04_OpeningCredits_Interactive,12.12,0,0
14.40,04_Opening Credits,04_OpeningCredits_Interactive,12.20,0,0
14.52,04_Opening Credits,04_OpeningCredits_Interactive,12.32,0,0
14.63,04_Opening Credits,04_OpeningCredits_Interactive,12.44,0,0
14.73,04_Opening Credits,04_OpeningCredits_Interactive,12.56,0,0
14.84,04_Opening Credits,04_OpeningCredits_Interactive,12.64,0,0
14.96,04_Opening Credits,04_OpeningCredits_Interactive,12.76,0,0
15.07,04_Opening Credits,04_OpeningCredits_Interactive,12.88,0,0
15.18,04_Opening Credits,04_OpeningCredits_Interactive,13.00,0,0
15.29,04_Opening Credits,04_OpeningCredits_Interactive,13.12,0,0
15.41,04_Opening Credits,04_OpeningCredits_Interactive,13.20,0,0
15.52,04_Opening Credits,04_OpeningCredits_Interactive,13.32,0,0
15.63,04_Opening Credits,04_OpeningCredits_Interactive,13.44,0,0
15.73,04_Opening Credits,04_OpeningCredits_Interactive,13.56,0,0
15.85,04_Opening Credits,04_OpeningCredits_Interactive,13.68,0,0
15.96,04_Opening Credits,04_OpeningCredits_Interactive,13.76,0,0
16.07,04_Opening Credits,04_OpeningCredits_Interactive,13.88,0,0
16.18,04_Opening Credits,04_OpeningCredits_Interactive,14.00,0,0
16.30,04_Opening Credits,04_OpeningCredits_Interactive,14.12,0,0
16.41,04_Opening Credits,04_OpeningCredits_Interactive,14.24,0,0
16.52,04_Opening Credits,04_OpeningCredits_Interactive,14.32,0,0
16.63,04_Opening Credits,04_OpeningCredits_Interactive,14.44,0,0
16.74,04_Opening Credits,04_OpeningCredits_Interactive,14.56,0,0
16.85,04_Opening Credits,04_OpeningCredits_Interactive,14.68,0,0
16.96,04_Opening Credits,04_OpeningCredits_Interactive,14.76,0,0
17.07,04_Opening Credits,04_OpeningCredits_Interactive,14.88,0,0
17.19,04_Opening Credits,04_OpeningCredits_Interactive,15.00,0,0
17.30,04_Opening Credits,04_OpeningCredits_Interactive,15.12,0,0
17.41,04_Opening Credits,04_OpeningCredits_Interactive,15.24,0,0
17.52,04_Opening Credits,04_OpeningCredits_Interactive,15.32,0,0
17.63,04_Opening Credits,04_OpeningCredits_Interactive,15.44,0,0
17.74,04_Opening Credits,04_OpeningCredits_Interactive,15.56,0,0
17.85,04_Opening Credits,04_OpeningCredits_Interactive,15.68,0,0
17.96,04_Opening Credits,04_OpeningCredits_Interactive,15.76,0,0
18.08,04_Opening Credits,04_OpeningCredits_Interactive,15.88,0,0
18.19,04_Opening Credits,04_OpeningCredits_Interactive,16.00,0,0
18.30,04_Opening Credits,04_OpeningCredits_Interactive,16.12,0,0
18.41,04_Opening Credits,04_OpeningCredits_Interactive,16.24,0,0
18.52,04_Opening Credits,04_OpeningCredits_Interactive,16.32,0,0
18.63,04_Opening Credits,04_OpeningCredits_Interactive,16.44,0,0
18.74,04_Opening Credits,04_OpeningCredits_Interactive,16.56,0,0
18.86,04_Opening Credits,04_OpeningCredits_Interactive,16.68,0,0
18.95,04_Opening Credits,04_OpeningCredits_Interactive,16.76,0,0
