EMOTIVE VR DATA RECORDING
Date (year-month-day): 2024-02-06
Playback start time: 18:51
Session ID: 


Time from playback start (s),Sequence name,Video clip name,Video time (s),Valence,Arousal
4.89,04_Opening Credits,04_OpeningCredits_Interactive,2.76,0,0
4.99,04_Opening Credits,04_OpeningCredits_Interactive,2.84,0,0
5.09,04_Opening Credits,04_OpeningCredits_Interactive,2.96,0,0
5.20,04_Opening Credits,04_OpeningCredits_Interactive,3.04,0,0
5.30,04_Opening Credits,04_OpeningCredits_Interactive,3.16,0,0
5.40,04_Opening Credits,04_OpeningCredits_Interactive,3.24,0,0
5.50,04_Opening Credits,04_OpeningCredits_Interactive,3.36,0,0
5.59,04_Opening Credits,04_OpeningCredits_Interactive,3.44,0,0
5.70,04_Opening Credits,04_OpeningCredits_Interactive,3.56,0,0
5.80,04_Opening Credits,04_OpeningCredits_Interactive,3.64,0,0
5.90,04_Opening Credits,04_OpeningCredits_Interactive,3.76,0,0
6.00,04_Opening Credits,04_OpeningCredits_Interactive,3.84,0,0
6.10,04_Opening Credits,04_OpeningCredits_Interactive,3.96,0,0
6.20,04_Opening Credits,04_OpeningCredits_Interactive,4.04,0,0
6.30,04_Opening Credits,04_OpeningCredits_Interactive,4.16,0,0
6.40,04_Opening Credits,04_OpeningCredits_Interactive,4.24,0,0
6.50,04_Opening Credits,04_OpeningCredits_Interactive,4.36,0,0
6.60,04_Opening Credits,04_OpeningCredits_Interactive,4.44,0,0
6.70,04_Opening Credits,04_OpeningCredits_Interactive,4.56,0,0
6.80,04_Opening Credits,04_OpeningCredits_Interactive,4.64,0,0
6.91,04_Opening Credits,04_OpeningCredits_Interactive,4.76,0,0
7.00,04_Opening Credits,04_OpeningCredits_Interactive,4.84,0,0
7.10,04_Opening Credits,04_OpeningCredits_Interactive,4.96,0,0
7.20,04_Opening Credits,04_OpeningCredits_Interactive,5.04,0,0
7.30,04_Opening Credits,04_OpeningCredits_Interactive,5.16,0,0
7.41,04_Opening Credits,04_OpeningCredits_Interactive,5.24,0,0
7.51,04_Opening Credits,04_OpeningCredits_Interactive,5.36,0,0
7.61,04_Opening Credits,04_OpeningCredits_Interactive,5.44,0,0
7.71,04_Opening Credits,04_OpeningCredits_Interactive,5.56,0,0
7.81,04_Opening Credits,04_OpeningCredits_Interactive,5.64,0,0
7.91,04_Opening Credits,04_OpeningCredits_Interactive,5.76,0,0
8.01,04_Opening Credits,04_OpeningCredits_Interactive,5.84,0,0
8.11,04_Opening Credits,04_OpeningCredits_Interactive,5.96,0,0
8.21,04_Opening Credits,04_OpeningCredits_Interactive,6.04,0,0
8.31,04_Opening Credits,04_OpeningCredits_Interactive,6.16,0,0
8.41,04_Opening Credits,04_OpeningCredits_Interactive,6.28,0,0
8.52,04_Opening Credits,04_OpeningCredits_Interactive,6.36,0,0
8.62,04_Opening Credits,04_OpeningCredits_Interactive,6.48,0,0
8.72,04_Opening Credits,04_OpeningCredits_Interactive,6.56,0,0
8.81,04_Opening Credits,04_OpeningCredits_Interactive,6.68,0,0
8.91,04_Opening Credits,04_OpeningCredits_Interactive,6.76,0,0
9.02,04_Opening Credits,04_OpeningCredits_Interactive,6.88,0,0
9.12,04_Opening Credits,04_OpeningCredits_Interactive,6.96,0,0
9.22,04_Opening Credits,04_OpeningCredits_Interactive,7.08,0,0
9.32,04_Opening Credits,04_OpeningCredits_Interactive,7.16,0,0
9.42,04_Opening Credits,04_OpeningCredits_Interactive,7.28,0,0
9.52,04_Opening Credits,04_OpeningCredits_Interactive,7.36,0,0
9.62,04_Opening Credits,04_OpeningCredits_Interactive,7.48,0,0
9.72,04_Opening Credits,04_OpeningCredits_Interactive,7.56,0,0
9.82,04_Opening Credits,04_OpeningCredits_Interactive,7.68,0,0
9.92,04_Opening Credits,04_OpeningCredits_Interactive,7.76,0,0
10.02,04_Opening Credits,04_OpeningCredits_Interactive,7.88,0,0
10.13,04_Opening Credits,04_OpeningCredits_Interactive,7.96,0,0
10.23,04_Opening Credits,04_OpeningCredits_Interactive,8.08,0,0
10.33,04_Opening Credits,04_OpeningCredits_Interactive,8.16,0,0
10.43,04_Opening Credits,04_OpeningCredits_Interactive,8.28,0,0
10.52,04_Opening Credits,04_OpeningCredits_Interactive,8.36,0,0
10.63,04_Opening Credits,04_OpeningCredits_Interactive,8.48,0,0
10.73,04_Opening Credits,04_OpeningCredits_Interactive,8.56,0,0
10.83,04_Opening Credits,04_OpeningCredits_Interactive,8.68,0,0
10.93,04_Opening Credits,04_OpeningCredits_Interactive,8.76,0,0
11.03,04_Opening Credits,04_OpeningCredits_Interactive,8.88,0,0
11.13,04_Opening Credits,04_OpeningCredits_Interactive,8.96,0,0
11.23,04_Opening Credits,04_OpeningCredits_Interactive,9.08,0,0
11.33,04_Opening Credits,04_OpeningCredits_Interactive,9.16,0,0
11.43,04_Opening Credits,04_OpeningCredits_Interactive,9.28,0,0
11.53,04_Opening Credits,04_OpeningCredits_Interactive,9.40,0,0
11.63,04_Opening Credits,04_OpeningCredits_Interactive,9.48,0,0
11.73,04_Opening Credits,04_OpeningCredits_Interactive,9.60,0,0
11.84,04_Opening Credits,04_OpeningCredits_Interactive,9.68,0,0
11.94,04_Opening Credits,04_OpeningCredits_Interactive,9.80,0,0
12.04,04_Opening Credits,04_OpeningCredits_Interactive,9.88,0,0
12.14,04_Opening Credits,04_OpeningCredits_Interactive,10.00,0,0
12.23,04_Opening Credits,04_OpeningCredits_Interactive,10.08,0,0
12.34,04_Opening Credits,04_OpeningCredits_Interactive,10.20,0,0
12.44,04_Opening Credits,04_OpeningCredits_Interactive,10.28,0,0
12.54,04_Opening Credits,04_OpeningCredits_Interactive,10.40,0,0
12.64,04_Opening Credits,04_OpeningCredits_Interactive,10.48,0,0
12.74,04_Opening Credits,04_OpeningCredits_Interactive,10.60,0,0
12.84,04_Opening Credits,04_OpeningCredits_Interactive,10.68,0,0
12.95,04_Opening Credits,04_OpeningCredits_Interactive,10.80,0,0
13.05,04_Opening Credits,04_OpeningCredits_Interactive,10.88,0,0
13.14,04_Opening Credits,04_OpeningCredits_Interactive,11.00,0,0
13.24,04_Opening Credits,04_OpeningCredits_Interactive,11.08,0,0
13.34,04_Opening Credits,04_OpeningCredits_Interactive,11.20,0,0
13.45,04_Opening Credits,04_OpeningCredits_Interactive,11.28,0,0
13.55,04_Opening Credits,04_OpeningCredits_Interactive,11.40,0,0
13.65,04_Opening Credits,04_OpeningCredits_Interactive,11.48,0,0
13.75,04_Opening Credits,04_OpeningCredits_Interactive,11.60,0,0
13.85,04_Opening Credits,04_OpeningCredits_Interactive,11.68,0,0
13.95,04_Opening Credits,04_OpeningCredits_Interactive,11.80,0,0
14.05,04_Opening Credits,04_OpeningCredits_Interactive,11.88,0,0
14.15,04_Opening Credits,04_OpeningCredits_Interactive,12.00,0,0
14.25,04_Opening Credits,04_OpeningCredits_Interactive,12.08,0,0
14.35,04_Opening Credits,04_OpeningCredits_Interactive,12.20,0,0
14.45,04_Opening Credits,04_OpeningCredits_Interactive,12.28,0,0
14.55,04_Opening Credits,04_OpeningCredits_Interactive,12.40,0,0
14.66,04_Opening Credits,04_OpeningCredits_Interactive,12.52,0,0
14.75,04_Opening Credits,04_OpeningCredits_Interactive,12.60,0,0
14.85,04_Opening Credits,04_OpeningCredits_Interactive,12.72,0,0
14.95,04_Opening Credits,04_OpeningCredits_Interactive,12.80,0,0
15.05,04_Opening Credits,04_OpeningCredits_Interactive,12.92,0,0
15.16,04_Opening Credits,04_OpeningCredits_Interactive,13.00,0,0
15.26,04_Opening Credits,04_OpeningCredits_Interactive,13.12,0,0
15.38,04_Opening Credits,04_OpeningCredits_Interactive,13.24,0,0
15.48,04_Opening Credits,04_OpeningCredits_Interactive,13.32,0,0
15.58,04_Opening Credits,04_OpeningCredits_Interactive,13.44,0,0
15.68,04_Opening Credits,04_OpeningCredits_Interactive,13.52,0,0
15.78,04_Opening Credits,04_OpeningCredits_Interactive,13.64,0,0
15.88,04_Opening Credits,04_OpeningCredits_Interactive,13.72,0,0
15.98,04_Opening Credits,04_OpeningCredits_Interactive,13.84,0,0
16.09,04_Opening Credits,04_OpeningCredits_Interactive,13.92,0,0
16.19,04_Opening Credits,04_OpeningCredits_Interactive,14.04,0,0
16.29,04_Opening Credits,04_OpeningCredits_Interactive,14.12,0,0
16.39,04_Opening Credits,04_OpeningCredits_Interactive,14.24,0,0
16.49,04_Opening Credits,04_OpeningCredits_Interactive,14.32,0,0
16.59,04_Opening Credits,04_OpeningCredits_Interactive,14.44,0,0
16.69,04_Opening Credits,04_OpeningCredits_Interactive,14.52,0,0
16.79,04_Opening Credits,04_OpeningCredits_Interactive,14.64,0,0
16.89,04_Opening Credits,04_OpeningCredits_Interactive,14.76,0,0
17.00,04_Opening Credits,04_OpeningCredits_Interactive,14.84,0,0
17.10,04_Opening Credits,04_OpeningCredits_Interactive,14.96,0,0
17.20,04_Opening Credits,04_OpeningCredits_Interactive,15.04,0,0
17.30,04_Opening Credits,04_OpeningCredits_Interactive,15.16,0,0
17.41,04_Opening Credits,04_OpeningCredits_Interactive,15.24,0,0
17.51,04_Opening Credits,04_OpeningCredits_Interactive,15.36,0,0
17.61,04_Opening Credits,04_OpeningCredits_Interactive,15.44,0,0
17.71,04_Opening Credits,04_OpeningCredits_Interactive,15.56,0,0
17.81,04_Opening Credits,04_OpeningCredits_Interactive,15.64,0,0
17.91,04_Opening Credits,04_OpeningCredits_Interactive,15.76,0,0
18.02,04_Opening Credits,04_OpeningCredits_Interactive,15.88,0,0
18.12,04_Opening Credits,04_OpeningCredits_Interactive,15.96,0,0
18.22,04_Opening Credits,04_OpeningCredits_Interactive,16.08,0,0
18.32,04_Opening Credits,04_OpeningCredits_Interactive,16.16,0,0
18.42,04_Opening Credits,04_OpeningCredits_Interactive,16.28,0,0
18.52,04_Opening Credits,04_OpeningCredits_Interactive,16.36,0,0
18.62,04_Opening Credits,04_OpeningCredits_Interactive,16.48,0,0
18.72,04_Opening Credits,04_OpeningCredits_Interactive,16.56,0,0
18.82,04_Opening Credits,04_OpeningCredits_Interactive,16.68,0,0
18.92,04_Opening Credits,04_OpeningCredits_Interactive,16.76,0,0
19.02,04_Opening Credits,04_OpeningCredits_Interactive,16.88,0,0
19.13,04_Opening Credits,04_OpeningCredits_Interactive,16.96,0,0
19.23,04_Opening Credits,04_OpeningCredits_Interactive,17.08,0,0
19.33,04_Opening Credits,04_OpeningCredits_Interactive,17.16,0,0
19.43,04_Opening Credits,04_OpeningCredits_Interactive,17.28,0,0
19.52,04_Opening Credits,04_OpeningCredits_Interactive,17.36,0,0
19.63,04_Opening Credits,04_OpeningCredits_Interactive,17.48,0,0
19.73,04_Opening Credits,04_OpeningCredits_Interactive,17.56,0,0
19.83,04_Opening Credits,04_OpeningCredits_Interactive,17.68,0,0
19.93,04_Opening Credits,04_OpeningCredits_Interactive,17.76,0,0
20.03,04_Opening Credits,04_OpeningCredits_Interactive,17.88,0,0
20.13,04_Opening Credits,04_OpeningCredits_Interactive,18.00,0,0
20.23,04_Opening Credits,04_OpeningCredits_Interactive,18.08,0,0
20.34,04_Opening Credits,04_OpeningCredits_Interactive,18.20,0,0
20.44,04_Opening Credits,04_OpeningCredits_Interactive,18.28,0,0
20.54,04_Opening Credits,04_OpeningCredits_Interactive,18.40,0,0
20.64,04_Opening Credits,04_OpeningCredits_Interactive,18.48,0,0
20.74,04_Opening Credits,04_OpeningCredits_Interactive,18.60,0,0
20.84,04_Opening Credits,04_OpeningCredits_Interactive,18.68,0,0
20.94,04_Opening Credits,04_OpeningCredits_Interactive,18.80,0,0
21.04,04_Opening Credits,04_OpeningCredits_Interactive,18.88,0,0
21.14,04_Opening Credits,04_OpeningCredits_Interactive,19.00,0,0
21.24,04_Opening Credits,04_OpeningCredits_Interactive,19.08,0,0
21.34,04_Opening Credits,04_OpeningCredits_Interactive,19.20,0,0
21.45,04_Opening Credits,04_OpeningCredits_Interactive,19.28,0,0
21.55,04_Opening Credits,04_OpeningCredits_Interactive,19.40,0,0
21.65,04_Opening Credits,04_OpeningCredits_Interactive,19.48,0,0
21.74,04_Opening Credits,04_OpeningCredits_Interactive,19.60,0,0
21.84,04_Opening Credits,04_OpeningCredits_Interactive,19.68,0,0
21.95,04_Opening Credits,04_OpeningCredits_Interactive,19.80,0,0
22.05,04_Opening Credits,04_OpeningCredits_Interactive,19.88,0,0
22.15,04_Opening Credits,04_OpeningCredits_Interactive,20.00,0,0
22.25,04_Opening Credits,04_OpeningCredits_Interactive,20.08,0,0
22.35,04_Opening Credits,04_OpeningCredits_Interactive,20.20,0,0
22.45,04_Opening Credits,04_OpeningCredits_Interactive,20.28,0,0
22.55,04_Opening Credits,04_OpeningCredits_Interactive,20.40,0,0
22.65,04_Opening Credits,04_OpeningCredits_Interactive,20.48,0,0
22.75,04_Opening Credits,04_OpeningCredits_Interactive,20.60,0,0
22.85,04_Opening Credits,04_OpeningCredits_Interactive,20.72,0,0
22.95,04_Opening Credits,04_OpeningCredits_Interactive,20.80,0,0
23.05,04_Opening Credits,04_OpeningCredits_Interactive,20.92,0,0
23.16,04_Opening Credits,04_OpeningCredits_Interactive,21.00,0,0
23.26,04_Opening Credits,04_OpeningCredits_Interactive,21.12,0,0
23.36,04_Opening Credits,04_OpeningCredits_Interactive,21.20,0,0
23.46,04_Opening Credits,04_OpeningCredits_Interactive,21.32,0,0
23.56,04_Opening Credits,04_OpeningCredits_Interactive,21.40,0,0
23.66,04_Opening Credits,04_OpeningCredits_Interactive,21.52,0,0
23.76,04_Opening Credits,04_OpeningCredits_Interactive,21.60,0,0
23.86,04_Opening Credits,04_OpeningCredits_Interactive,21.72,0,0
23.96,04_Opening Credits,04_OpeningCredits_Interactive,21.80,0,0
24.06,04_Opening Credits,04_OpeningCredits_Interactive,21.92,0,0
24.16,04_Opening Credits,04_OpeningCredits_Interactive,22.00,0,0
24.26,04_Opening Credits,04_OpeningCredits_Interactive,22.12,0,0
24.36,04_Opening Credits,04_OpeningCredits_Interactive,22.20,0,0
24.46,04_Opening Credits,04_OpeningCredits_Interactive,22.32,0,0
24.56,04_Opening Credits,04_OpeningCredits_Interactive,22.40,0,0
24.66,04_Opening Credits,04_OpeningCredits_Interactive,22.52,0,0
24.77,04_Opening Credits,04_OpeningCredits_Interactive,22.60,0,0
24.87,04_Opening Credits,04_OpeningCredits_Interactive,22.72,0,0
24.97,04_Opening Credits,04_OpeningCredits_Interactive,22.80,0,0
25.06,04_Opening Credits,04_OpeningCredits_Interactive,22.92,0,0
25.16,04_Opening Credits,04_OpeningCredits_Interactive,23.00,0,0
25.27,04_Opening Credits,04_OpeningCredits_Interactive,23.12,0,0
25.37,04_Opening Credits,04_OpeningCredits_Interactive,23.20,0,0
25.47,04_Opening Credits,04_OpeningCredits_Interactive,23.32,0,0
25.57,04_Opening Credits,04_OpeningCredits_Interactive,23.40,0,0
25.67,04_Opening Credits,04_OpeningCredits_Interactive,23.52,0,0
25.77,04_Opening Credits,04_OpeningCredits_Interactive,23.60,0,0
25.87,04_Opening Credits,04_OpeningCredits_Interactive,23.72,0,0
25.97,04_Opening Credits,04_OpeningCredits_Interactive,23.80,0,0
26.07,04_Opening Credits,04_OpeningCredits_Interactive,23.92,0,0
26.17,04_Opening Credits,04_OpeningCredits_Interactive,24.00,0,0
26.27,04_Opening Credits,04_OpeningCredits_Interactive,24.12,0,0
26.38,04_Opening Credits,04_OpeningCredits_Interactive,24.20,0,0
26.48,04_Opening Credits,04_OpeningCredits_Interactive,24.32,0,0
26.57,04_Opening Credits,04_OpeningCredits_Interactive,24.44,0,0
26.67,04_Opening Credits,04_OpeningCredits_Interactive,24.52,0,0
26.77,04_Opening Credits,04_OpeningCredits_Interactive,24.64,0,0
26.88,04_Opening Credits,04_OpeningCredits_Interactive,24.72,0,0
26.98,04_Opening Credits,04_OpeningCredits_Interactive,24.84,0,0
27.08,04_Opening Credits,04_OpeningCredits_Interactive,24.92,0,0
27.18,04_Opening Credits,04_OpeningCredits_Interactive,25.04,0,0
27.28,04_Opening Credits,04_OpeningCredits_Interactive,25.12,0,0
27.38,04_Opening Credits,04_OpeningCredits_Interactive,25.24,0,0
27.48,04_Opening Credits,04_OpeningCredits_Interactive,25.32,0,0
27.58,04_Opening Credits,04_OpeningCredits_Interactive,25.44,0,0
27.68,04_Opening Credits,04_OpeningCredits_Interactive,25.52,0,0
27.78,04_Opening Credits,04_OpeningCredits_Interactive,25.64,0,0
27.88,04_Opening Credits,04_OpeningCredits_Interactive,25.72,0,0
27.98,04_Opening Credits,04_OpeningCredits_Interactive,25.84,0,0
28.09,04_Opening Credits,04_OpeningCredits_Interactive,25.92,0,0
28.19,04_Opening Credits,04_OpeningCredits_Interactive,26.04,0,0
28.29,04_Opening Credits,04_OpeningCredits_Interactive,26.12,0,0
28.39,04_Opening Credits,04_OpeningCredits_Interactive,26.24,0,0
28.49,04_Opening Credits,04_OpeningCredits_Interactive,26.32,0,0
28.59,04_Opening Credits,04_OpeningCredits_Interactive,26.44,0,0
28.69,04_Opening Credits,04_OpeningCredits_Interactive,26.52,0,0
28.79,04_Opening Credits,04_OpeningCredits_Interactive,26.64,0,0
28.89,04_Opening Credits,04_OpeningCredits_Interactive,26.72,0,0
28.99,04_Opening Credits,04_OpeningCredits_Interactive,26.84,0,0
29.09,04_Opening Credits,04_OpeningCredits_Interactive,26.92,0,0
29.20,04_Opening Credits,04_OpeningCredits_Interactive,27.04,0,0
29.30,04_Opening Credits,04_OpeningCredits_Interactive,27.16,0,0
29.39,04_Opening Credits,04_OpeningCredits_Interactive,27.24,0,0
29.49,04_Opening Credits,04_OpeningCredits_Interactive,27.36,0,0
29.59,04_Opening Credits,04_OpeningCredits_Interactive,27.44,0,0
29.70,04_Opening Credits,04_OpeningCredits_Interactive,27.56,0,0
29.80,04_Opening Credits,04_OpeningCredits_Interactive,27.64,0,0
29.89,04_Opening Credits,04_OpeningCredits_Interactive,27.76,0,0
29.99,04_Opening Credits,04_OpeningCredits_Interactive,27.84,0,0
30.09,04_Opening Credits,04_OpeningCredits_Interactive,27.96,0,0
30.20,04_Opening Credits,04_OpeningCredits_Interactive,28.04,0,0
30.30,04_Opening Credits,04_OpeningCredits_Interactive,28.16,0,0
30.40,04_Opening Credits,04_OpeningCredits_Interactive,28.24,0,0
30.50,04_Opening Credits,04_OpeningCredits_Interactive,28.36,0,0
30.60,04_Opening Credits,04_OpeningCredits_Interactive,28.44,0,0
30.70,04_Opening Credits,04_OpeningCredits_Interactive,28.56,0,0
30.80,04_Opening Credits,04_OpeningCredits_Interactive,28.64,0,0
30.91,04_Opening Credits,04_OpeningCredits_Interactive,28.76,0,0
31.01,04_Opening Credits,04_OpeningCredits_Interactive,28.84,0,0
31.11,04_Opening Credits,04_OpeningCredits_Interactive,28.96,0,0
31.21,04_Opening Credits,04_OpeningCredits_Interactive,29.04,0,0
31.31,04_Opening Credits,04_OpeningCredits_Interactive,29.16,0,0
31.41,04_Opening Credits,04_OpeningCredits_Interactive,29.24,0,0
31.51,04_Opening Credits,04_OpeningCredits_Interactive,29.36,0,0
31.61,04_Opening Credits,04_OpeningCredits_Interactive,29.44,0,0
31.71,04_Opening Credits,04_OpeningCredits_Interactive,29.56,0,0
31.81,04_Opening Credits,04_OpeningCredits_Interactive,29.64,0,0
31.91,04_Opening Credits,04_OpeningCredits_Interactive,29.76,0,0
32.02,04_Opening Credits,04_OpeningCredits_Interactive,29.84,0,0
32.12,04_Opening Credits,04_OpeningCredits_Interactive,29.96,0,0
32.21,04_Opening Credits,04_OpeningCredits_Interactive,30.08,0,0
32.31,04_Opening Credits,04_OpeningCredits_Interactive,30.16,0,0
32.41,04_Opening Credits,04_OpeningCredits_Interactive,30.28,0,0
32.52,04_Opening Credits,04_OpeningCredits_Interactive,30.36,0,0
32.62,04_Opening Credits,04_OpeningCredits_Interactive,30.48,0,0
32.72,04_Opening Credits,04_OpeningCredits_Interactive,30.56,0,0
32.82,04_Opening Credits,04_OpeningCredits_Interactive,30.68,0,0
32.92,04_Opening Credits,04_OpeningCredits_Interactive,30.76,0,0
33.02,04_Opening Credits,04_OpeningCredits_Interactive,30.88,0,0
33.12,04_Opening Credits,04_OpeningCredits_Interactive,30.96,0,0
33.22,04_Opening Credits,04_OpeningCredits_Interactive,31.08,0,0
33.32,04_Opening Credits,04_OpeningCredits_Interactive,31.16,0,0
33.43,04_Opening Credits,04_OpeningCredits_Interactive,31.28,0,0
33.53,04_Opening Credits,04_OpeningCredits_Interactive,31.36,0,0
33.63,04_Opening Credits,04_OpeningCredits_Interactive,31.48,0,0
33.73,04_Opening Credits,04_OpeningCredits_Interactive,31.56,0,0
33.83,04_Opening Credits,04_OpeningCredits_Interactive,31.68,0,0
33.93,04_Opening Credits,04_OpeningCredits_Interactive,31.76,0,0
34.03,04_Opening Credits,04_OpeningCredits_Interactive,31.88,0,0
34.13,04_Opening Credits,04_OpeningCredits_Interactive,31.96,0,0
34.23,04_Opening Credits,04_OpeningCredits_Interactive,32.08,0,0
34.34,04_Opening Credits,04_OpeningCredits_Interactive,32.20,0,0
34.43,04_Opening Credits,04_OpeningCredits_Interactive,32.28,0,0
34.53,04_Opening Credits,04_OpeningCredits_Interactive,32.40,0,0
34.63,04_Opening Credits,04_OpeningCredits_Interactive,32.48,0,0
34.73,04_Opening Credits,04_OpeningCredits_Interactive,32.60,0,0
34.84,04_Opening Credits,04_OpeningCredits_Interactive,32.68,0,0
34.94,04_Opening Credits,04_OpeningCredits_Interactive,32.80,0,0
35.04,04_Opening Credits,04_OpeningCredits_Interactive,32.88,0,0
35.13,04_Opening Credits,04_OpeningCredits_Interactive,33.00,0,0
35.23,04_Opening Credits,04_OpeningCredits_Interactive,33.08,0,0
35.34,04_Opening Credits,04_OpeningCredits_Interactive,33.20,0,0
35.44,04_Opening Credits,04_OpeningCredits_Interactive,33.28,0,0
35.54,04_Opening Credits,04_OpeningCredits_Interactive,33.40,0,0
35.64,04_Opening Credits,04_OpeningCredits_Interactive,33.48,0,0
35.74,04_Opening Credits,04_OpeningCredits_Interactive,33.60,0,0
35.84,04_Opening Credits,04_OpeningCredits_Interactive,33.68,0,0
35.94,04_Opening Credits,04_OpeningCredits_Interactive,33.80,0,0
36.04,04_Opening Credits,04_OpeningCredits_Interactive,33.88,0,0
36.14,04_Opening Credits,04_OpeningCredits_Interactive,34.00,0,0
36.24,04_Opening Credits,04_OpeningCredits_Interactive,34.08,0,0
36.34,04_Opening Credits,04_OpeningCredits_Interactive,34.20,0,0
36.45,04_Opening Credits,04_OpeningCredits_Interactive,34.28,0,0
36.55,04_Opening Credits,04_OpeningCredits_Interactive,34.40,0,0
36.65,04_Opening Credits,04_OpeningCredits_Interactive,34.48,0,0
36.75,04_Opening Credits,04_OpeningCredits_Interactive,34.60,0,0
36.85,04_Opening Credits,04_OpeningCredits_Interactive,34.68,0,0
36.95,04_Opening Credits,04_OpeningCredits_Interactive,34.80,0,0
37.05,04_Opening Credits,04_OpeningCredits_Interactive,34.88,0,0
37.15,04_Opening Credits,04_OpeningCredits_Interactive,35.00,0,0
37.25,04_Opening Credits,04_OpeningCredits_Interactive,35.08,0,0
37.35,04_Opening Credits,04_OpeningCredits_Interactive,35.20,0,0
37.45,04_Opening Credits,04_OpeningCredits_Interactive,35.28,0,0
37.55,04_Opening Credits,04_OpeningCredits_Interactive,35.40,0,0
37.66,04_Opening Credits,04_OpeningCredits_Interactive,35.52,0,0
37.76,04_Opening Credits,04_OpeningCredits_Interactive,35.60,0,0
37.85,04_Opening Credits,04_OpeningCredits_Interactive,35.72,0,0
37.95,04_Opening Credits,04_OpeningCredits_Interactive,35.80,0,0
38.05,04_Opening Credits,04_OpeningCredits_Interactive,35.92,0,0
38.16,04_Opening Credits,04_OpeningCredits_Interactive,36.00,0,0
38.26,04_Opening Credits,04_OpeningCredits_Interactive,36.12,0,0
38.36,04_Opening Credits,04_OpeningCredits_Interactive,36.20,0,0
38.46,04_Opening Credits,04_OpeningCredits_Interactive,36.32,0,0
38.55,04_Opening Credits,04_OpeningCredits_Interactive,36.40,0,0
38.66,04_Opening Credits,04_OpeningCredits_Interactive,36.52,0,0
38.76,04_Opening Credits,04_OpeningCredits_Interactive,36.60,0,0
38.86,04_Opening Credits,04_OpeningCredits_Interactive,36.72,0,0
38.96,04_Opening Credits,04_OpeningCredits_Interactive,36.80,0,0
