EMOTIVE VR DATA RECORDING
Date (year-month-day): 2024-02-19
Playback start time: 18:38
Session ID: 


Time from playback start (s),Sequence name,Video clip name,Video time (s),Valence,Arousal
5.70,04_Opening Credits,04_OpeningCredits_Interactive,3.40,0,0
5.81,04_Opening Credits,04_OpeningCredits_Interactive,3.48,0,0
5.91,04_Opening Credits,04_OpeningCredits_Interactive,3.60,0,0
6.01,04_Opening Credits,04_OpeningCredits_Interactive,3.68,0,0
6.11,04_Opening Credits,04_OpeningCredits_Interactive,3.80,0,0
6.21,04_Opening Credits,04_OpeningCredits_Interactive,3.88,0,0
6.31,04_Opening Credits,04_OpeningCredits_Interactive,4.00,0,0
6.41,04_Opening Credits,04_OpeningCredits_Interactive,4.08,0,0
6.52,04_Opening Credits,04_OpeningCredits_Interactive,4.20,0,0
6.62,04_Opening Credits,04_OpeningCredits_Interactive,4.28,0,0
6.71,04_Opening Credits,04_OpeningCredits_Interactive,4.40,0,0
6.81,04_Opening Credits,04_OpeningCredits_Interactive,4.48,0,0
6.91,04_Opening Credits,04_OpeningCredits_Interactive,4.60,0,0
7.02,04_Opening Credits,04_OpeningCredits_Interactive,4.72,0,0
7.12,04_Opening Credits,04_OpeningCredits_Interactive,4.80,0,0
7.22,04_Opening Credits,04_OpeningCredits_Interactive,4.92,0,0
7.32,04_Opening Credits,04_OpeningCredits_Interactive,5.00,0,0
7.42,04_Opening Credits,04_OpeningCredits_Interactive,5.12,0,0
7.52,04_Opening Credits,04_OpeningCredits_Interactive,5.20,0,0
7.62,04_Opening Credits,04_OpeningCredits_Interactive,5.32,0,0
7.72,04_Opening Credits,04_OpeningCredits_Interactive,5.40,0,0
7.82,04_Opening Credits,04_OpeningCredits_Interactive,5.52,0,0
7.92,04_Opening Credits,04_OpeningCredits_Interactive,5.60,0,0
8.02,04_Opening Credits,04_OpeningCredits_Interactive,5.72,0,0
8.12,04_Opening Credits,04_OpeningCredits_Interactive,5.80,0,0
8.22,04_Opening Credits,04_OpeningCredits_Interactive,5.92,0,0
8.32,04_Opening Credits,04_OpeningCredits_Interactive,6.00,0,0
8.42,04_Opening Credits,04_OpeningCredits_Interactive,6.12,0,0
8.52,04_Opening Credits,04_OpeningCredits_Interactive,6.20,0,0
8.63,04_Opening Credits,04_OpeningCredits_Interactive,6.32,0,0
8.73,04_Opening Credits,04_OpeningCredits_Interactive,6.40,0,0
8.83,04_Opening Credits,04_OpeningCredits_Interactive,6.52,0,0
8.92,04_Opening Credits,04_OpeningCredits_Interactive,6.60,0,0
9.02,04_Opening Credits,04_OpeningCredits_Interactive,6.72,0,0
9.13,04_Opening Credits,04_OpeningCredits_Interactive,6.80,0,0
9.23,04_Opening Credits,04_OpeningCredits_Interactive,6.92,0,0
9.33,04_Opening Credits,04_OpeningCredits_Interactive,7.00,0,0
9.43,04_Opening Credits,04_OpeningCredits_Interactive,7.12,0,0
9.53,04_Opening Credits,04_OpeningCredits_Interactive,7.20,0,0
9.63,04_Opening Credits,04_OpeningCredits_Interactive,7.32,0,0
9.73,04_Opening Credits,04_OpeningCredits_Interactive,7.40,0,0
9.83,04_Opening Credits,04_OpeningCredits_Interactive,7.52,0,0
9.94,04_Opening Credits,04_OpeningCredits_Interactive,7.60,0,0
10.03,04_Opening Credits,04_OpeningCredits_Interactive,7.72,0,0
10.13,04_Opening Credits,04_OpeningCredits_Interactive,7.80,0,0
10.23,04_Opening Credits,04_OpeningCredits_Interactive,7.92,0,0
10.34,04_Opening Credits,04_OpeningCredits_Interactive,8.04,0,0
10.44,04_Opening Credits,04_OpeningCredits_Interactive,8.12,0,0
10.54,04_Opening Credits,04_OpeningCredits_Interactive,8.24,0,0
10.64,04_Opening Credits,04_OpeningCredits_Interactive,8.32,0,0
10.74,04_Opening Credits,04_OpeningCredits_Interactive,8.44,0,0
10.84,04_Opening Credits,04_OpeningCredits_Interactive,8.52,0,0
10.94,04_Opening Credits,04_OpeningCredits_Interactive,8.64,0,0
11.04,04_Opening Credits,04_OpeningCredits_Interactive,8.72,0,0
11.14,04_Opening Credits,04_OpeningCredits_Interactive,8.84,0,0
11.24,04_Opening Credits,04_OpeningCredits_Interactive,8.92,0,0
11.34,04_Opening Credits,04_OpeningCredits_Interactive,9.04,0,0
11.45,04_Opening Credits,04_OpeningCredits_Interactive,9.12,0,0
11.55,04_Opening Credits,04_OpeningCredits_Interactive,9.24,0,0
11.65,04_Opening Credits,04_OpeningCredits_Interactive,9.32,0,0
11.75,04_Opening Credits,04_OpeningCredits_Interactive,9.44,0,0
11.85,04_Opening Credits,04_OpeningCredits_Interactive,9.52,0,0
11.95,04_Opening Credits,04_OpeningCredits_Interactive,9.64,0,0
12.05,04_Opening Credits,04_OpeningCredits_Interactive,9.72,0,0
12.15,04_Opening Credits,04_OpeningCredits_Interactive,9.84,0,0
12.25,04_Opening Credits,04_OpeningCredits_Interactive,9.92,0,0
12.35,04_Opening Credits,04_OpeningCredits_Interactive,10.04,0,0
12.45,04_Opening Credits,04_OpeningCredits_Interactive,10.12,0,0
12.55,04_Opening Credits,04_OpeningCredits_Interactive,10.24,0,0
12.65,04_Opening Credits,04_OpeningCredits_Interactive,10.32,0,0
12.75,04_Opening Credits,04_OpeningCredits_Interactive,10.44,0,0
12.85,04_Opening Credits,04_OpeningCredits_Interactive,10.52,0,0
12.95,04_Opening Credits,04_OpeningCredits_Interactive,10.64,0,0
13.05,04_Opening Credits,04_OpeningCredits_Interactive,10.72,0,0
13.16,04_Opening Credits,04_OpeningCredits_Interactive,10.84,0,0
13.26,04_Opening Credits,04_OpeningCredits_Interactive,10.92,0,0
13.36,04_Opening Credits,04_OpeningCredits_Interactive,11.04,0,0
13.45,04_Opening Credits,04_OpeningCredits_Interactive,11.16,0,0
13.55,04_Opening Credits,04_OpeningCredits_Interactive,11.24,0,0
13.66,04_Opening Credits,04_OpeningCredits_Interactive,11.36,0,0
13.76,04_Opening Credits,04_OpeningCredits_Interactive,11.44,0,0
13.86,04_Opening Credits,04_OpeningCredits_Interactive,11.56,0,0
13.96,04_Opening Credits,04_OpeningCredits_Interactive,11.64,0,0
14.06,04_Opening Credits,04_OpeningCredits_Interactive,11.76,0,0
14.16,04_Opening Credits,04_OpeningCredits_Interactive,11.84,0,0
14.26,04_Opening Credits,04_OpeningCredits_Interactive,11.96,0,0
14.36,04_Opening Credits,04_OpeningCredits_Interactive,12.04,0,0
14.47,04_Opening Credits,04_OpeningCredits_Interactive,12.16,0,0
14.56,04_Opening Credits,04_OpeningCredits_Interactive,12.24,0,0
14.66,04_Opening Credits,04_OpeningCredits_Interactive,12.36,0,0
14.77,04_Opening Credits,04_OpeningCredits_Interactive,12.44,0,0
14.87,04_Opening Credits,04_OpeningCredits_Interactive,12.56,0,0
14.97,04_Opening Credits,04_OpeningCredits_Interactive,12.64,0,0
15.07,04_Opening Credits,04_OpeningCredits_Interactive,12.76,0,0
15.17,04_Opening Credits,04_OpeningCredits_Interactive,12.84,0,0
15.27,04_Opening Credits,04_OpeningCredits_Interactive,12.96,0,0
15.37,04_Opening Credits,04_OpeningCredits_Interactive,13.04,0,0
15.47,04_Opening Credits,04_OpeningCredits_Interactive,13.16,0,0
15.57,04_Opening Credits,04_OpeningCredits_Interactive,13.24,0,0
15.67,04_Opening Credits,04_OpeningCredits_Interactive,13.36,0,0
15.77,04_Opening Credits,04_OpeningCredits_Interactive,13.44,0,0
15.88,04_Opening Credits,04_OpeningCredits_Interactive,13.56,0,0
15.98,04_Opening Credits,04_OpeningCredits_Interactive,13.64,0,0
16.08,04_Opening Credits,04_OpeningCredits_Interactive,13.76,0,0
16.17,04_Opening Credits,04_OpeningCredits_Interactive,13.84,0,0
16.27,04_Opening Credits,04_OpeningCredits_Interactive,13.96,0,0
16.38,04_Opening Credits,04_OpeningCredits_Interactive,14.08,0,0
16.48,04_Opening Credits,04_OpeningCredits_Interactive,14.16,0,0
16.58,04_Opening Credits,04_OpeningCredits_Interactive,14.28,0,0
16.68,04_Opening Credits,04_OpeningCredits_Interactive,14.36,0,0
16.78,04_Opening Credits,04_OpeningCredits_Interactive,14.48,0,0
16.88,04_Opening Credits,04_OpeningCredits_Interactive,14.56,0,0
16.98,04_Opening Credits,04_OpeningCredits_Interactive,14.68,0,0
17.08,04_Opening Credits,04_OpeningCredits_Interactive,14.76,0,0
17.19,04_Opening Credits,04_OpeningCredits_Interactive,14.88,0,0
17.28,04_Opening Credits,04_OpeningCredits_Interactive,14.96,0,0
17.39,04_Opening Credits,04_OpeningCredits_Interactive,15.08,0,0
17.48,04_Opening Credits,04_OpeningCredits_Interactive,15.16,0,0
17.59,04_Opening Credits,04_OpeningCredits_Interactive,15.28,0,0
17.69,04_Opening Credits,04_OpeningCredits_Interactive,15.36,0,0
17.79,04_Opening Credits,04_OpeningCredits_Interactive,15.48,0,0
17.89,04_Opening Credits,04_OpeningCredits_Interactive,15.56,0,0
17.98,04_Opening Credits,04_OpeningCredits_Interactive,15.68,0,0
18.09,04_Opening Credits,04_OpeningCredits_Interactive,15.76,0,0
18.19,04_Opening Credits,04_OpeningCredits_Interactive,15.88,0,0
18.29,04_Opening Credits,04_OpeningCredits_Interactive,15.96,0,0
18.39,04_Opening Credits,04_OpeningCredits_Interactive,16.08,0,0
18.49,04_Opening Credits,04_OpeningCredits_Interactive,16.16,0,0
18.59,04_Opening Credits,04_OpeningCredits_Interactive,16.28,0,0
18.69,04_Opening Credits,04_OpeningCredits_Interactive,16.36,0,0
18.79,04_Opening Credits,04_OpeningCredits_Interactive,16.48,0,0
18.90,04_Opening Credits,04_OpeningCredits_Interactive,16.56,0,0
18.99,04_Opening Credits,04_OpeningCredits_Interactive,16.68,0,0
19.09,04_Opening Credits,04_OpeningCredits_Interactive,16.76,0,0
19.20,04_Opening Credits,04_OpeningCredits_Interactive,16.88,0,0
19.30,04_Opening Credits,04_OpeningCredits_Interactive,16.96,0,0
19.39,04_Opening Credits,04_OpeningCredits_Interactive,17.08,0,0
19.49,04_Opening Credits,04_OpeningCredits_Interactive,17.16,0,0
19.59,04_Opening Credits,04_OpeningCredits_Interactive,17.28,0,0
19.70,04_Opening Credits,04_OpeningCredits_Interactive,17.36,0,0
19.80,04_Opening Credits,04_OpeningCredits_Interactive,17.48,0,0
19.90,04_Opening Credits,04_OpeningCredits_Interactive,17.60,0,0
20.00,04_Opening Credits,04_OpeningCredits_Interactive,17.68,0,0
20.09,04_Opening Credits,04_OpeningCredits_Interactive,17.80,0,0
20.20,04_Opening Credits,04_OpeningCredits_Interactive,17.88,0,0
20.30,04_Opening Credits,04_OpeningCredits_Interactive,18.00,0,0
20.40,04_Opening Credits,04_OpeningCredits_Interactive,18.08,0,0
20.50,04_Opening Credits,04_OpeningCredits_Interactive,18.20,0,0
20.60,04_Opening Credits,04_OpeningCredits_Interactive,18.28,0,0
20.70,04_Opening Credits,04_OpeningCredits_Interactive,18.40,0,0
20.80,04_Opening Credits,04_OpeningCredits_Interactive,18.48,0,0
20.91,04_Opening Credits,04_OpeningCredits_Interactive,18.60,0,0
21.00,04_Opening Credits,04_OpeningCredits_Interactive,18.68,0,0
21.10,04_Opening Credits,04_OpeningCredits_Interactive,18.80,0,0
21.20,04_Opening Credits,04_OpeningCredits_Interactive,18.88,0,0
21.30,04_Opening Credits,04_OpeningCredits_Interactive,19.00,0,0
21.41,04_Opening Credits,04_OpeningCredits_Interactive,19.08,0,0
21.51,04_Opening Credits,04_OpeningCredits_Interactive,19.20,0,0
21.61,04_Opening Credits,04_OpeningCredits_Interactive,19.28,0,0
21.70,04_Opening Credits,04_OpeningCredits_Interactive,19.40,0,0
21.80,04_Opening Credits,04_OpeningCredits_Interactive,19.48,0,0
21.91,04_Opening Credits,04_OpeningCredits_Interactive,19.60,0,0
22.01,04_Opening Credits,04_OpeningCredits_Interactive,19.68,0,0
22.11,04_Opening Credits,04_OpeningCredits_Interactive,19.80,0,0
22.21,04_Opening Credits,04_OpeningCredits_Interactive,19.88,0,0
22.31,04_Opening Credits,04_OpeningCredits_Interactive,20.00,0,0
22.41,04_Opening Credits,04_OpeningCredits_Interactive,20.08,0,0
22.51,04_Opening Credits,04_OpeningCredits_Interactive,20.20,0,0
22.61,04_Opening Credits,04_OpeningCredits_Interactive,20.28,0,0
22.71,04_Opening Credits,04_OpeningCredits_Interactive,20.40,0,0
22.81,04_Opening Credits,04_OpeningCredits_Interactive,20.48,0,0
22.92,04_Opening Credits,04_OpeningCredits_Interactive,20.60,0,0
23.02,04_Opening Credits,04_OpeningCredits_Interactive,20.72,0,0
23.12,04_Opening Credits,04_OpeningCredits_Interactive,20.80,0,0
23.22,04_Opening Credits,04_OpeningCredits_Interactive,20.92,0,0
23.32,04_Opening Credits,04_OpeningCredits_Interactive,21.00,0,0
23.42,04_Opening Credits,04_OpeningCredits_Interactive,21.12,0,0
23.52,04_Opening Credits,04_OpeningCredits_Interactive,21.20,0,0
23.63,04_Opening Credits,04_OpeningCredits_Interactive,21.32,0,0
23.72,04_Opening Credits,04_OpeningCredits_Interactive,21.40,0,0
23.82,04_Opening Credits,04_OpeningCredits_Interactive,21.52,0,0
23.92,04_Opening Credits,04_OpeningCredits_Interactive,21.60,0,0
24.02,04_Opening Credits,04_OpeningCredits_Interactive,21.72,0,0
24.13,04_Opening Credits,04_OpeningCredits_Interactive,21.80,0,0
24.23,04_Opening Credits,04_OpeningCredits_Interactive,21.92,0,0
24.33,04_Opening Credits,04_OpeningCredits_Interactive,22.00,0,0
24.42,04_Opening Credits,04_OpeningCredits_Interactive,22.12,0,0
24.52,04_Opening Credits,04_OpeningCredits_Interactive,22.20,0,0
24.63,04_Opening Credits,04_OpeningCredits_Interactive,22.32,0,0
24.73,04_Opening Credits,04_OpeningCredits_Interactive,22.40,0,0
24.83,04_Opening Credits,04_OpeningCredits_Interactive,22.52,0,0
24.93,04_Opening Credits,04_OpeningCredits_Interactive,22.60,0,0
25.03,04_Opening Credits,04_OpeningCredits_Interactive,22.72,0,0
25.13,04_Opening Credits,04_OpeningCredits_Interactive,22.80,0,0
25.23,04_Opening Credits,04_OpeningCredits_Interactive,22.92,0,0
25.34,04_Opening Credits,04_OpeningCredits_Interactive,23.00,0,0
25.43,04_Opening Credits,04_OpeningCredits_Interactive,23.12,0,0
25.53,04_Opening Credits,04_OpeningCredits_Interactive,23.20,0,0
25.63,04_Opening Credits,04_OpeningCredits_Interactive,23.32,0,0
25.73,04_Opening Credits,04_OpeningCredits_Interactive,23.40,0,0
25.84,04_Opening Credits,04_OpeningCredits_Interactive,23.52,0,0
25.94,04_Opening Credits,04_OpeningCredits_Interactive,23.60,0,0
26.03,04_Opening Credits,04_OpeningCredits_Interactive,23.72,0,0
26.13,04_Opening Credits,04_OpeningCredits_Interactive,23.80,0,0
26.23,04_Opening Credits,04_OpeningCredits_Interactive,23.92,0,0
26.34,04_Opening Credits,04_OpeningCredits_Interactive,24.04,0,0
26.44,04_Opening Credits,04_OpeningCredits_Interactive,24.12,0,0
26.54,04_Opening Credits,04_OpeningCredits_Interactive,24.24,0,0
26.64,04_Opening Credits,04_OpeningCredits_Interactive,24.32,0,0
26.74,04_Opening Credits,04_OpeningCredits_Interactive,24.44,0,0
26.84,04_Opening Credits,04_OpeningCredits_Interactive,24.52,0,0
26.94,04_Opening Credits,04_OpeningCredits_Interactive,24.64,0,0
27.04,04_Opening Credits,04_OpeningCredits_Interactive,24.72,0,0
27.14,04_Opening Credits,04_OpeningCredits_Interactive,24.84,0,0
27.24,04_Opening Credits,04_OpeningCredits_Interactive,24.92,0,0
27.34,04_Opening Credits,04_OpeningCredits_Interactive,25.04,0,0
27.45,04_Opening Credits,04_OpeningCredits_Interactive,25.12,0,0
27.55,04_Opening Credits,04_OpeningCredits_Interactive,25.24,0,0
27.65,04_Opening Credits,04_OpeningCredits_Interactive,25.32,0,0
27.75,04_Opening Credits,04_OpeningCredits_Interactive,25.44,0,0
27.85,04_Opening Credits,04_OpeningCredits_Interactive,25.52,0,0
27.95,04_Opening Credits,04_OpeningCredits_Interactive,25.64,0,0
28.05,04_Opening Credits,04_OpeningCredits_Interactive,25.72,0,0
28.15,04_Opening Credits,04_OpeningCredits_Interactive,25.84,0,0
28.25,04_Opening Credits,04_OpeningCredits_Interactive,25.92,0,0
28.35,04_Opening Credits,04_OpeningCredits_Interactive,26.04,0,0
28.45,04_Opening Credits,04_OpeningCredits_Interactive,26.12,0,0
28.55,04_Opening Credits,04_OpeningCredits_Interactive,26.24,0,0
28.65,04_Opening Credits,04_OpeningCredits_Interactive,26.32,0,0
28.75,04_Opening Credits,04_OpeningCredits_Interactive,26.44,0,0
28.85,04_Opening Credits,04_OpeningCredits_Interactive,26.52,0,0
28.96,04_Opening Credits,04_OpeningCredits_Interactive,26.64,0,0
29.05,04_Opening Credits,04_OpeningCredits_Interactive,26.72,0,0
29.16,04_Opening Credits,04_OpeningCredits_Interactive,26.84,0,0
29.26,04_Opening Credits,04_OpeningCredits_Interactive,26.96,0,0
29.36,04_Opening Credits,04_OpeningCredits_Interactive,27.04,0,0
29.46,04_Opening Credits,04_OpeningCredits_Interactive,27.16,0,0
29.56,04_Opening Credits,04_OpeningCredits_Interactive,27.24,0,0
29.66,04_Opening Credits,04_OpeningCredits_Interactive,27.36,0,0
29.76,04_Opening Credits,04_OpeningCredits_Interactive,27.44,0,0
29.86,04_Opening Credits,04_OpeningCredits_Interactive,27.56,0,0
29.96,04_Opening Credits,04_OpeningCredits_Interactive,27.64,0,0
30.06,04_Opening Credits,04_OpeningCredits_Interactive,27.76,0,0
30.16,04_Opening Credits,04_OpeningCredits_Interactive,27.84,0,0
30.27,04_Opening Credits,04_OpeningCredits_Interactive,27.96,0,0
30.36,04_Opening Credits,04_OpeningCredits_Interactive,28.04,0,0
30.46,04_Opening Credits,04_OpeningCredits_Interactive,28.16,0,0
30.56,04_Opening Credits,04_OpeningCredits_Interactive,28.24,0,0
30.66,04_Opening Credits,04_OpeningCredits_Interactive,28.36,0,0
30.77,04_Opening Credits,04_OpeningCredits_Interactive,28.44,0,0
30.87,04_Opening Credits,04_OpeningCredits_Interactive,28.56,0,0
30.97,04_Opening Credits,04_OpeningCredits_Interactive,28.64,0,0
31.07,04_Opening Credits,04_OpeningCredits_Interactive,28.76,0,0
31.16,04_Opening Credits,04_OpeningCredits_Interactive,28.84,0,0
31.27,04_Opening Credits,04_OpeningCredits_Interactive,28.96,0,0
31.37,04_Opening Credits,04_OpeningCredits_Interactive,29.04,0,0
31.47,04_Opening Credits,04_OpeningCredits_Interactive,29.16,0,0
31.57,04_Opening Credits,04_OpeningCredits_Interactive,29.24,0,0
31.67,04_Opening Credits,04_OpeningCredits_Interactive,29.36,0,0
31.77,04_Opening Credits,04_OpeningCredits_Interactive,29.44,0,0
31.88,04_Opening Credits,04_OpeningCredits_Interactive,29.56,0,0
31.97,04_Opening Credits,04_OpeningCredits_Interactive,29.64,0,0
32.07,04_Opening Credits,04_OpeningCredits_Interactive,29.76,0,0
32.17,04_Opening Credits,04_OpeningCredits_Interactive,29.84,0,0
32.27,04_Opening Credits,04_OpeningCredits_Interactive,29.96,0,0
32.38,04_Opening Credits,04_OpeningCredits_Interactive,30.04,0,0
32.48,04_Opening Credits,04_OpeningCredits_Interactive,30.16,0,0
32.58,04_Opening Credits,04_OpeningCredits_Interactive,30.28,0,0
32.68,04_Opening Credits,04_OpeningCredits_Interactive,30.36,0,0
32.77,04_Opening Credits,04_OpeningCredits_Interactive,30.48,0,0
32.88,04_Opening Credits,04_OpeningCredits_Interactive,30.56,0,0
32.98,04_Opening Credits,04_OpeningCredits_Interactive,30.68,0,0
33.08,04_Opening Credits,04_OpeningCredits_Interactive,30.76,0,0
33.18,04_Opening Credits,04_OpeningCredits_Interactive,30.88,0,0
33.28,04_Opening Credits,04_OpeningCredits_Interactive,30.96,0,0
33.38,04_Opening Credits,04_OpeningCredits_Interactive,31.08,0,0
33.48,04_Opening Credits,04_OpeningCredits_Interactive,31.16,0,0
33.58,04_Opening Credits,04_OpeningCredits_Interactive,31.28,0,0
33.68,04_Opening Credits,04_OpeningCredits_Interactive,31.36,0,0
33.78,04_Opening Credits,04_OpeningCredits_Interactive,31.48,0,0
33.88,04_Opening Credits,04_OpeningCredits_Interactive,31.56,0,0
33.98,04_Opening Credits,04_OpeningCredits_Interactive,31.68,0,0
34.09,04_Opening Credits,04_OpeningCredits_Interactive,31.76,0,0
34.18,04_Opening Credits,04_OpeningCredits_Interactive,31.88,0,0
34.28,04_Opening Credits,04_OpeningCredits_Interactive,31.96,0,0
34.38,04_Opening Credits,04_OpeningCredits_Interactive,32.08,0,0
34.48,04_Opening Credits,04_OpeningCredits_Interactive,32.16,0,0
34.59,04_Opening Credits,04_OpeningCredits_Interactive,32.28,0,0
34.69,04_Opening Credits,04_OpeningCredits_Interactive,32.36,0,0
34.79,04_Opening Credits,04_OpeningCredits_Interactive,32.48,0,0
34.88,04_Opening Credits,04_OpeningCredits_Interactive,32.56,0,0
34.99,04_Opening Credits,04_OpeningCredits_Interactive,32.68,0,0
35.09,04_Opening Credits,04_OpeningCredits_Interactive,32.76,0,0
35.20,04_Opening Credits,04_OpeningCredits_Interactive,32.88,0,0
35.30,04_Opening Credits,04_OpeningCredits_Interactive,32.96,0,0
35.40,04_Opening Credits,04_OpeningCredits_Interactive,33.08,0,0
35.49,04_Opening Credits,04_OpeningCredits_Interactive,33.20,0,0
35.60,04_Opening Credits,04_OpeningCredits_Interactive,33.28,0,0
35.70,04_Opening Credits,04_OpeningCredits_Interactive,33.40,0,0
35.80,04_Opening Credits,04_OpeningCredits_Interactive,33.48,0,0
35.90,04_Opening Credits,04_OpeningCredits_Interactive,33.60,0,0
36.00,04_Opening Credits,04_OpeningCredits_Interactive,33.68,0,0
36.10,04_Opening Credits,04_OpeningCredits_Interactive,33.80,0,0
36.20,04_Opening Credits,04_OpeningCredits_Interactive,33.88,0,0
36.30,04_Opening Credits,04_OpeningCredits_Interactive,34.00,0,0
36.41,04_Opening Credits,04_OpeningCredits_Interactive,34.08,0,0
36.50,04_Opening Credits,04_OpeningCredits_Interactive,34.20,0,0
36.61,04_Opening Credits,04_OpeningCredits_Interactive,34.28,0,0
36.70,04_Opening Credits,04_OpeningCredits_Interactive,34.40,0,0
36.80,04_Opening Credits,04_OpeningCredits_Interactive,34.48,0,0
36.91,04_Opening Credits,04_OpeningCredits_Interactive,34.60,0,0
37.01,04_Opening Credits,04_OpeningCredits_Interactive,34.68,0,0
37.11,04_Opening Credits,04_OpeningCredits_Interactive,34.80,0,0
37.21,04_Opening Credits,04_OpeningCredits_Interactive,34.88,0,0
37.31,04_Opening Credits,04_OpeningCredits_Interactive,35.00,0,0
37.41,04_Opening Credits,04_OpeningCredits_Interactive,35.08,0,0
37.51,04_Opening Credits,04_OpeningCredits_Interactive,35.20,0,0
37.62,04_Opening Credits,04_OpeningCredits_Interactive,35.28,0,0
37.71,04_Opening Credits,04_OpeningCredits_Interactive,35.40,0,0
37.81,04_Opening Credits,04_OpeningCredits_Interactive,35.48,0,0
37.91,04_Opening Credits,04_OpeningCredits_Interactive,35.60,0,0
38.02,04_Opening Credits,04_OpeningCredits_Interactive,35.68,0,0
38.12,04_Opening Credits,04_OpeningCredits_Interactive,35.80,0,0
38.22,04_Opening Credits,04_OpeningCredits_Interactive,35.92,0,0
38.32,04_Opening Credits,04_OpeningCredits_Interactive,36.00,0,0
38.42,04_Opening Credits,04_OpeningCredits_Interactive,36.12,0,0
38.52,04_Opening Credits,04_OpeningCredits_Interactive,36.20,0,0
38.62,04_Opening Credits,04_OpeningCredits_Interactive,36.32,0,0
38.72,04_Opening Credits,04_OpeningCredits_Interactive,36.40,0,0
38.82,04_Opening Credits,04_OpeningCredits_Interactive,36.52,0,0
38.92,04_Opening Credits,04_OpeningCredits_Interactive,36.60,0,0
